字	音	注
悔	xui[3]	悔xui³¹[3]後悔xeu5 xui3
喙	tsʰy[5]	喙tshy¹¹[5]□□喙=ko5 lo5 tshy5 :漱口;□喙=mɔ7 tshy5 :吻;閉喙=pe5 tshy5 ;擘喙=pa7 tshy5 :張開嘴;喙=燋=tshy5 lio9 :渴了;喙=燋=tshy5 lio9 :口乾;喙=皮tshy5 hui2 :唇;口，嘴;量詞;兔子喙=pho5 tsie3 tshy5 :唇裂;咬一=喙=ɣau5 tsi8 tshy5 :咬一口;一=喙=飯tsi8 tshy5 puŋ6
賄	xui[3]	賄xui³¹[3]受賄siu5 xui3
會	xui[6]	會xui⁴³[6]開會khye1 xui6 ;做廟會tsa5 mio6 xui6 :舉行廟會
渾	wuŋ[9]	渾wuŋ⁴³[9]
活	∅ueˀ[8]	活∅ue⁴³ˀ[8]參見/khau5 ue8 /快活;快活khau5 ue8
火	kʰui[3]	火khui³¹[3]□火ia8 khui3 :煽火;番鬼子火xueŋ1 ky3 tsie3 khui3 :火柴;放火poŋ5 khui3 ;火燒了=khui3 tshio1 lo;火著起來khui3 tio8 khe5 le2 ;起火khi3 khui3 ;著火tio8 khui3
伙	xuo[3]	伙xuo³¹[3]傢伙ka1 xuo3
夥	xuo[3]	夥xuo³¹[3]□你夥人ko7 noi9 xuo3 noiŋ2 ;你夥人noi9 xuo3 noiŋ2 :你們;陪夥wui2 xuo3 :陪伴;渠夥人ɣy9 xuo3 noiŋ2 :他們;我夥人ŋue9 xuo3 noiŋ2 :我們;無=夥mau9 xuo3 :沒人陪
圾	so[7]	圾so²⁴[7]垃=圾=lo8 so7
乩	ki[1]	乩ki⁵³[1]扛乩kɔŋ1 ki1 :扶乩
飢	∅ye[9]	飢∅ye⁴³[9]參見 /po7 ye9/腹飢;腹飢po7 ye9 :肚子餓
箕	xi[1]	箕xi⁵³[1]參見/poiŋ5 xi1 /畚箕;糞箕poiŋ5 xi1 :簸箕
機	ki[1]	機ki⁵³[1]飛機poi1 ki1
雞	kai[1]	雞kai⁵³[1]雞□kai1 kui5 :雞冠;雞□kai1 loi9 :雞蝨;雞□子kai1 ɣiŋ5 tsie3 :雞肫;雞角kai1 ko7 :公雞;雞嫲=kai1 ma2 :母雞;雞毛kai1 mau2 ;雞毛球kai1 mau2 ɣiu9 :羽毛球;雞毛帚kai1 mau2 tsiu3 :雞毛撣子;雞子kai1 tsie3 :小雞
吉	ki[7]	吉ki²⁴[7]吉利ki7 loi6
即	tsoi[7]	即tsoi²⁴[7]即刻tsoi7 khe7
急	ki[7]	急ki²⁴[7]急得□ki7 te7 le3 :急得很
疾	tsoiˀ[8]	疾tsoi⁴³ˀ[8]腹疾po7 tsoi8 :肚子疼;痛;參見/to6 tsoi8 /妒嫉;頭疾heu2 tsoi8 :頭痛
嫉	tsoiˀ[8]	嫉tsoi⁴³ˀ[8]妒嫉to6 tsoi8
脊	tsia[7]	脊tsia²⁴[7]背脊骨pui5 tsia7 kui7 :脊骨
幾	ki[3]	幾ki³¹[3]幾多ki3 tue1 :多少;幾多錢ki3 tue1 tsieŋ2 :多少錢;幾多時ki3 tue1 si2 :多久;幾隻ki3 tsia7 :多少個;你幾歲noi9 ki3 xye5
麂	ki[3]	麂ki³¹[3]一種小鹿
擠	tsoi[1]	擠tsoi⁵³[1]擠人tsoi1 noiŋ2
紀	ki[5]	紀ki¹¹[5]年紀nieŋ2 ki5 ;年紀很小nieŋ2 ki5 xaiŋ3 sio3 :年紀挺小。校：原誤作ki4
記	ki[5]	記ki¹¹[5]□記tsue5 ki5 :忘記。校：待考;記得ki5 te7 ;記號ki5 xau6 ;記住ki5 tiu6
徛	ɣye[5]	徛ɣye¹¹[5]站立
祭	tsoi[5]	祭tsoi¹¹[5]
寄	ki[5]	寄ki¹¹[5]寄信ki5 soiŋ5
跡	tsia[7]	跡tsia²⁴[7]參見/xuŋ2 tsia7 /痕跡;痕跡xuŋ2 tsia7 ;骹跡痕khau1 tsia7 xuŋ2 :足跡
加	ka[1]	加ka⁵³[1]增加tsaiŋ1 ka1
枷	ka[1]ka[5]	枷ka⁵³[1]瀾=枷子lueŋ5 ka1 tsie3 :圍嘴■枷ka¹¹[5]
家	ka[1]	家ka⁵³[1]出家tshy7 ka1 ;大家tue6 ka1 ;東家toŋ1 ka1 :房東，老闆;國家kui7 ka1 ;家畜ka1 xy7
傢	ka[1]	傢ka⁵³[1]傢伙ka1 xuo3
豭	ka[1]	豭ka⁵³[1]狗豭heu3 ka1 :公狗;雄性(指狗)
夾	ɣaˀ[8]	夾ɣa⁴³ˀ[8]夾到書裏=ɣa8 tau5 sy1 toi3
莢	ka[7]	莢ka²⁴[7]豆莢teu6 ka7
甲	ka[7]	甲ka²⁴[7]手甲（指甲）;手甲siu3 ka7 :指甲;胸甲骨xeŋ1 ka7 kui7 :肋骨
假	ka[3]ɣa[3]	假ka³¹[3]放假poŋ5 ka3 ;話假事ua6 ka3 toi6 :說假話■假ɣa³¹[3]
架	ka[5]	架ka¹¹[5]𢫦架ma8 ka5 :打架;勸架khyeŋ5 ka5
尖	tsieŋ[1]	尖tsieŋ⁵³[1]
肩	kaiŋ[1]	肩kaiŋ⁵³[1]肩□頭kaiŋ1 tsi8 heu2 :肩膀。校：待考
間	kaiŋ[1]	間kaiŋ⁵³[1]□間muŋ9 kaiŋ1 :房間;鼎間tiaŋ3 kaiŋ1 :廚房
監	kaŋ[1]	監kaŋ⁵³[1]監牢kaŋ1 lau2 ;坐監牢tsue8 kaŋ1 lau2
囝	kyeŋ[3]	囝kyeŋ³¹[3]□囝子去買na7 kyeŋ3 tsie3 khɔ5 mai3 :讓小孩去買;□娘囝aiŋ1 nioŋ2 kyeŋ3 :女孩;□娘囝子aiŋ1 nioŋ2 kyeŋ3 tsie3 :女孩;孩子;囝子kyeŋ3 tsie3 :孩子;領囝子liaŋ5 kyeŋ3 tsie3 ;尾子囝mui3 tsie3 kyeŋ3 :最小的孩子;洗囝sai3 kyeŋ3 :生孩子;丈夫囝子tio2 mo5 kyeŋ3 tsie3 :男孩
剪	tsaiŋ[3]	剪tsaiŋ³¹[3]
減	kaŋ[3]	減kaŋ³¹[3]
繭	kaiŋ[3]	繭kaiŋ³¹[3]
鹹	ɣiŋ[9]	鹹ɣiŋ⁴³[9]鹹卵ɣiŋ9 suŋ5 :鹹蛋;鹹魚ɣiŋ9 ŋy2
𩟗	liaŋ[3]	𩟗liaŋ³¹[3]味淡
見	kieŋ[5]	見kieŋ¹¹[5]見著kieŋ5 tio8 ;見著kieŋ5 tio8 :看到;覷=伓=見tho7 oŋ5 kieŋ5 :看不見;無=覷=見了=mau9 tho7 kieŋ5 lo:不見了
建	kyeŋ[5]	建kyeŋ¹¹[5]福建xo7 kyeŋ5 ;建溪kyeŋ5 khai1 ;建陽kyeŋ5 ioŋ2 ;建陽事kyeŋ5 ioŋ2 toi6 :建陽話
健	kyeŋ[6]	健kyeŋ⁴³[6]健康kyeŋ6 khɔŋ1
箭	tsieŋ[5]	箭tsieŋ¹¹[5]弓箭keŋ1 tsieŋ5 ;射箭lia8 tsieŋ5
劍	kieŋ[5]	劍kieŋ¹¹[5]
薦	luŋ[9]	薦luŋ⁴³[9]草墊
漿	tsioŋ[1]	漿tsioŋ⁵³[1]漿糊tsioŋ1 ɣo9
薑	kioŋ[1]	薑kioŋ⁵³[1]
講	koŋ[3]kɔŋ[3]	講koŋ³¹[3]講古時koŋ3 ko3 si2 :講故事■講kɔŋ³¹[3]
降	xaŋ[2]kyeŋ[1]	降xaŋ³³[2]投降leu9 xaŋ2 ■降kyeŋ⁵³[1]降童;降僮kyeŋ1 loŋ9 ;降僮的=kyeŋ1 loŋ9 ke5 :參見 /loŋ9 siŋ1/僮身
醬	tsioŋ[5]	醬tsioŋ¹¹[5]醬油tsioŋ5 iu2
交	kau[1]	交kau⁵³[1]交朋友kau1 waiŋ9 iu3
骹	kʰau[1]	骹khau⁵³[1]骹大腿khau1 tue6 hui3 :大腿;骹腹頭khau1 po7 heu2 :膝蓋;骹腹子khau1 po7 tsie3 :小腿;骹跡痕khau1 tsia7 xuŋ2 :足跡;骹目核khau1 mo8 xui8 :腳踝。校：原誤作khau2;骹盤底khau1 poiŋ2 tai3 :腳底;骹㬹khau1 tiaŋ1 :腳後跟;腿，腳
嬌	kio[1]	嬌kio⁵³[1]做嬌tsa5 kio1 :撒嬌
燋	lio[9]	燋lio⁴³[9]喙=燋=tshy5 lio9 :渴了;喙=燋=tshy5 lio9 :口乾;乾燥
角	kɔ[7]ko[7]	角kɔ²⁴[7]菱角laiŋ2 kɔ7 ;一角錢。校：讀音特殊■角ko²⁴[7]□角ioŋ7 ko7 :這樣;□角ye7 ko7 :怎麼;□角做ioŋ7 ko7 tsa5 :這樣做;□角做ye7 ko7 tsa5 :怎麼做;雞角kai1 ko7 :公雞;角落□ko7 lo8 ɣaŋ6 :角落。校：待考;裏=角toi3 ko7 :裏面;牛角niu2 ko7 ;四角soi5 ko7 :正方形
攪	kau[3]	攪kau³¹[3]
教	xau[1]	教xau⁵³[1]教書xau1 sy1
接	tsie[7]	接tsie²⁴[7]接待tsie7 lai6 ;接生tsie7 saiŋ1 ;接生婆tsie7 saiŋ1 po2 ;接住tsie7 tiu6 :接著
街	kai[1]	街kai⁵³[1]去街墿=khɔ5 kai1 lio6 :去街上
結	kie[7]	結kie²⁴[7]結巴kie7 pa1 ;結果kie7 kuo3 :結出果實;𢫦結ma8 kie7 :打結
節	tsai[7]	節tsai²⁴[7]冬節toŋ1 tsai7 :冬至;端午節tueŋ1 ŋo5 tsai7 ;過節kuo5 tsai7 ;清明節thoiŋ1 moiŋ2 tsai7 ;中秋節teŋ1 tshiu1 tsai7 ;重陽節leŋ9 ioŋ2 tsai7
截	tsaiˀ[8]	截tsai⁴³ˀ[8]截早tsai8 lau3 :收水稻;收割
戒	kai[5]	戒kai¹¹[5]戒指子kai5 i3 tsie3
芥	kue[5]	芥kue¹¹[5]芥菜kue5 the5
界	kai[5]	界kai¹¹[5]世界si5 kai5
疥	kai[5]	疥kai¹¹[5]疥瘡kai5 thɔŋ1 ;生疥瘡saŋ1 kai5 thɔŋ1 :長疥瘡
借	tsio[7]	借tsio²⁴[7]
巾	kyeŋ[1]	巾kyeŋ⁵³[1]面巾mieŋ6 kyeŋ1 ;面巾mieŋ6 kyeŋ1 :毛巾
斤	kyeŋ[1]	斤kyeŋ⁵³[1]
今	kiŋ[1]	今kiŋ⁵³[1]今朝kiŋ1 tio1 :今天;今朝暗暝kiŋ1 tio1 ɔŋ5 maŋ2 :今天晚上;今朝天早kiŋ1 tio1 hieŋ1 lau3 :今天早上;今年kiŋ1 nieŋ2
金	kiŋ[1]	金kiŋ⁵³[1]金耳墜kiŋ1 noiŋ5 ty6 :金耳環
筋	kyeŋ[1]	筋kyeŋ⁵³[1]麵筋mieŋ6 kyeŋ1
緊	kiŋ[3]	緊kiŋ³¹[3]趕緊kaiŋ3 kiŋ3
近	ɣeŋ[5]kyeŋ[6]	近ɣeŋ¹¹[5]近來ɣeŋ5 lai2 ■近kyeŋ⁴³[6]
妗	kiŋ[5]	妗kiŋ¹¹[5]妗妗kiŋ5 kiŋ5 :參見/kiu5 ma2 /舅嫲=（舅母）
經	kiŋ[1]	經kiŋ⁵³[1]唸經naŋ6 kiŋ1 ;月經ŋye8 kiŋ1
精	tsoiŋ[1]	精tsoiŋ⁵³[1]精子
驚	kiaŋ[1]	驚kiaŋ⁵³[1]驚著kiaŋ1 tio8 :嚇到;怕
境	kiŋ[5]	境kiŋ¹¹[5]環境xueŋ2 kiŋ5
靜	loiŋ[6]	靜loiŋ⁴³[6]
鏡	kiaŋ[5]	鏡kiaŋ¹¹[5]鏡子kiaŋ5 tsie3 ;照鏡tsio5 kiaŋ5
九	kiu[3]	九kiu³¹[3]
灸	tsiu[3]	灸tsiu³¹[3]針灸tsiŋ1 tsiu3
韭	xiu[3]	韭xiu³¹[3]韭菜xiu3 the5
酒	tsiu[3]	酒tsiu³¹[3]
救	kiu[5]	救kiu¹¹[5]
舅	kiu[5]	舅kiu¹¹[5]舅舅kiu5 kiu5 ;舅嫲=kiu5 ma2 :舅母
舊	kiu[6]	舊kiu⁴³[6]
橘	xi[7]	橘xi²⁴[7]橘子xi7 tsie3
具	ɣy[5]	具ɣy¹¹[5]見/ueŋ6 ɣy5 /玩具;玩具ueŋ6 ɣy5
鋸	ky[5]	鋸ky¹¹[5]
掘	kyˀ[8]	掘ky⁴³ˀ[8]
蕨	∅ye[3]	蕨∅ye³¹[3]討蕨hau3 ye3 :採蕨菜
覺	ka[7]	覺ka²⁴[7]覺得ka7 te7
軍	keŋ[1]	軍keŋ⁵³[1]充軍theŋ1 keŋ1 ;軍隊keŋ1 lui6
開	kʰye[1]	開khye⁵³[1]□開目珠naŋ9 khye1 mo8 tsiu1 :睜開眼睛;開花khye1 xua1 ;開會khye1 xui6 ;開門khye1 muŋ2 ;離開lie6 khye1
康	kʰɔŋ[1]	康khɔŋ⁵³[1]健康kyeŋ6 khɔŋ1
扛	kɔŋ[1]	扛kɔŋ⁵³[1]扛乩kɔŋ1 ki1 :扶乩;扛新婦kɔŋ1 soiŋ1 mo5 :娶老婆
囥	kʰɔŋ[5]	囥khɔŋ¹¹[5]
考	kʰau[5]	考khau¹¹[5]考試khau5 tshi5
靠	kʰau[5]	靠khau¹¹[5]靠岸khau5 ŋaiŋ6
可	kʰɔ[3]	可khɔ³¹[3]可惡khɔ3 ɔ7 ;可怕khɔ3 pha5
刻	kʰe[7]	刻khe²⁴[7]即刻tsoi7 khe7
客	kʰa[7]	客kha²⁴[7]客氣kha7 khi5 ;陪客wui2 kha7 ;伓=讓=客氣oŋ5 nioŋ6 kha7 khi5 :別客氣;請客tshiaŋ3 kha7 ;人客noiŋ2 kha7 ;人客noiŋ2 kha7 :客人;送客soŋ5 kha7 ;勿=客氣mui2 kha7 khi5 :別客氣
課	kʰuo[5]	課khuo¹¹[5]上課ioŋ5 khuo5 ;下課ha5 khuo5
空	kʰɔŋ[5]kʰoŋ[1]	空khɔŋ¹¹[5]空閒khɔŋ5 xaiŋ2 ;有空iu3 khɔŋ5 :有閑，有時間■空khoŋ⁵³[1]
釦	kʰeu[3]	釦kheu³¹[3]釦子kheu3 tsie3
窟	kʰui[7]	窟khui²⁴[7]窟子khui7 tsie3 ;𢫦屎窟ma8 si7 khui7 :打屁股;屎窟si7 khui7 :屁股;屎窟門si7 khui7 muŋ2 :肛門
苦	kʰo[3]	苦kho³¹[3]
褲	kʰo[5]	褲kho¹¹[5]
快	kʰau[5]kʰye[5]	快khau¹¹[5]快活khau5 ue8 ■快khye¹¹[5]
塊	hie[6]	塊hie⁴³[6]板塊poiŋ5 hie6 :木板(用來代替/paiŋ3 /“棺材”)
寬	kʰueŋ[1]	寬khueŋ⁵³[1]寬恕khueŋ1 so5
垃	loˀ[8]	垃lo⁴³ˀ[8]垃=圾=lo8 so7
辣	lueˀ[8]	辣lue⁴³ˀ[8]
蠟	laˀ[8]	蠟la⁴³ˀ[8]蠟燭la8 tsy7
來	he[5]le[3]lai[2]le[2]	來he¹¹[5]起來khe5 he5 ■來le³¹[3]明朝再=來maŋ2 tio1 thai3 le3 ■來lai³³[2]近來ɣeŋ5 lai2 ■來le³³[2]□起來au1 khe5 le2 :凸起來;□下來liaŋ5 ha5 le2 ;□下來nuŋ6 ha5 le2 :掉下來;弔下來tio5 ha5 le2 ;都來了=to1 le2 lo;堆起來tui1 khe5 le2 ;火著起來khui3 tio8 khe5 le2 ;撈出來lau9 tshy7 le2 ;落下來lɔ8 ha5 le2 ;請再來tshiaŋ3 tsue5 le2 ;渠來的=時候ɣy9 le2 ke5 si2 xeu6 ;覷=過來tho7 kuo5 le2 :看過來;山崩下來了=sueŋ1 waiŋ9 ha5 le2 lo;招人來tsio1 noiŋ2 le2 ;抓起來tsua1 khe5 le2 ;轉過來lyeŋ3 kuo5 le2 ;𣍐=來得赴=mai5 le2 te7 xo5 :來不及
賴	lue[6]	賴lue⁴³[6][姓]
藍	laŋ[2]	藍laŋ³³[2]
籃	saŋ[2]	籃saŋ³³[2]籃子saŋ2 tsie3
瀾	lueŋ[5]	瀾lueŋ¹¹[5]口水;瀾=枷子lueŋ5 ka1 tsie3 :圍嘴;吐瀾=ho5 lueŋ5
欄	lueŋ[2]	欄lueŋ³³[2]豨欄khy3 lueŋ2 :豬圈
爛	lueŋ[6]	爛lueŋ⁴³[6]爛泥lueŋ6 nai2 ;煮爛了=tsy3 lueŋ6 lo
郎	lɔŋ[2]sɔŋ[2]	郎lɔŋ³³[2]新郎soiŋ1 lɔŋ2 ■郎sɔŋ³³[2]女婿
狼	lɔŋ[2]	狼lɔŋ³³[2]
浪	lɔŋ[6]	浪lɔŋ⁴³[6]波浪pɔ1 lɔŋ6
撈	lau[9]	撈lau⁴³[9]撈出來lau9 tshy7 le2
牢	lau[2]	牢lau³³[2]監牢kaŋ1 lau2 ;坐監牢tsue8 kaŋ1 lau2
癆	lau[2]	癆lau³³[2]肺癆病poi5 lau2 paŋ6 :肺結核
老	seu[5]lau[3]	老seu¹¹[5]老了=seu5 lo;老姆=seu5 ma3 :妻子;老人seu5 noiŋ2 ;老翁seu5 oŋ1 :丈夫;形容詞■老lau³¹[3]參見/seu5 /老;長老tioŋ3 lau3 :和尚。校：長讀音特殊;老大lau3 tue6 ;老大聲喊lau3 tue6 tshiaŋ1 xaŋ3 ;老虎lau3 kho3 ;老鼠lau3 tshy3 ;老太太lau3 hue5 hue5 ;老爺lau3 ia2
了	lau[5]lɔl	了lau¹¹[5]晝了to5 lau5 :下午■了lɔ天晴了=hieŋ1 tsaŋ2 lɔ■了lo病好了=paŋ6 xau3 lo;大了=tue6 lo:長大了;都來了=to1 le2 lo;火燒了=khui3 tshio1 lo;老了=seu5 lo;累了=ly6 lo;山崩下來了=sueŋ1 waiŋ9 ha5 le2 lo;水滾了=sy3 kuŋ3 lo:水開了;網住了=moŋ5 tiu6 lo:被網網住;無=覷=見了=mau9 tho7 kieŋ5 lo:不見了;煮爛了=tsy3 lueŋ6 lo;抓破了=tsua1 phoi5 lo;做完了=tsa5 yeŋ2 lo
雷	sui[2]	雷sui³³[2]響雷xioŋ3 sui2
累	ly[6]	累ly⁴³[6]累了=ly6 lo
狸	loi[2]	狸loi³³[2]狐狸xo2 loi2 :當地罕見
梨	loi[2]	梨loi³³[2]
犁	lai[2]	犁lai³³[2]犁塍=lai2 thaiŋ2 :犁田;名詞、動詞
璃	loi[2]	璃loi³³[2]玻璃po1 loi2
貍	se[2]	貍se³³[2]貓貍mau2 se2 :野貓參見/se2 /貍
離	lie[6]	離lie⁴³[6]離開lie6 khye1
李	se[5]	李se¹¹[5]李子se5 tsie3
里	loi[5]	里loi¹¹[5]華里;一=里墿=tsi8 loi5 lio6
理	loi[3]	理loi³¹[3]修理siu1 loi3
裏	toi[3]	裏toi³¹[3]□□裏=so7 mo7 toi3 :哪裏;□裏=i7 toi3 :這裏;□裏=o7 toi3 :那裏;城裏=siŋ5 toi3 ;城裏=人siŋ5 toi3 noiŋ2 ;厝=裏=tshio5 toi3 :家裏;夾到書裏=ɣa8 tau5 sy1 toi3 ;進去;裏;裏=□toi3 waiŋ3 :衣服襯裏。校：待考;裏=邊toi3 pieŋ1 :裏邊;裏=角toi3 ko7 :裏面;裏=頭toi3 heu2 :裏頭;去城裏=khɔ5 siŋ5 toi3 ;是□裏=si5 i7 toi3 :在這裏;下是□裏=ka6 si5 so7 toi3 :放在哪裏
禮	loi[3]	禮loi³¹[3]禮物loi3 wui8 ;送禮soŋ5 loi3
鯉	loi[5]	鯉loi¹¹[5]鯪鯉lieŋ2 loi5 :穿山甲
力	leˀ[8]	力le⁴³ˀ[8]骨力kui7 le8 :勤勞。校：參考廈門kut7 lat8
利	loi[6]	利loi⁴³[6]吉利ki7 loi6 ;𣍐=利mai5 loi6 :不利，鈍
荔	lai[6]	荔lai⁴³[6]荔子lai6 tsie3 :荔枝
俐	loi[6]	俐loi⁴³[6]伶俐la6 loi6 :乾淨
笠	seˀ[8]	笠se⁴³ˀ[8]箬笠nio8 se8 :斗笠
𠢠	seˀ[8]	𠢠se⁴³ˀ[8]□一=隻𠢠ho7 tsi8 tsia7 se8 :被一個刺扎;刺
曆	liaˀ[8]	曆lia⁴³ˀ[8]日曆noi8 lia8
連	sueŋ[2]	連sueŋ³³[2][姓]
蓮	laiŋ[2]	蓮laiŋ³³[2]蓮子laiŋ2 tsie3
聯	lyeŋ[2]	聯lyeŋ³³[2]縫（動詞）
簾	lieŋ[2]	簾lieŋ³³[2]門簾muŋ2 lieŋ2
臉	lieŋ[3]	臉lieŋ³¹[3]伓=讓=臉oŋ5 nioŋ6 lieŋ3 :不要臉
鏈	lieŋ[6]	鏈lieŋ⁴³[6]項鏈xɔŋ6 lieŋ6
涼	lioŋ[2]	涼lioŋ³³[2]受涼siu5 lioŋ2
梁	lioŋ[2]	梁lioŋ³³[2]上梁ioŋ5 lioŋ2
兩	lioŋ[3]sɔŋ[5]	兩lioŋ³¹[3]重量單位■兩sɔŋ¹¹[5]二;兩隻人sɔŋ5 tsia7 noiŋ2 :兩人
量	lioŋ[2]	量lioŋ³³[2]量米lioŋ2 moi5
林	loiŋ[2]	林loiŋ³³[2]樹林tshiu6 loiŋ2
鱗	saiŋ[2]	鱗saiŋ³³[2]
伶	la[6]	伶la⁴³[6]伶俐la6 loi6 :乾淨
菱	laiŋ[2]	菱laiŋ³³[2]菱角laiŋ2 kɔ7
零	laiŋ[2]	零laiŋ³³[2]十零隻si8 laiŋ2 tsia7 :十多個
鯪	lieŋ[2]	鯪lieŋ³³[2]鯪鯉lieŋ2 loi5 :穿山甲
領	liaŋ[5]	領liaŋ¹¹[5]撫養(孩子);領囝子liaŋ5 kyeŋ3 tsie3 ;衣領i1 liaŋ5
嶺	liaŋ[5]	嶺liaŋ¹¹[5]見/sueŋ1 liaŋ5 /山嶺;山嶺sueŋ1 liaŋ5
令	loiŋ[6]	令loiŋ⁴³[6]命令moiŋ6 loiŋ6
留	seu[2]	留seu³³[2]
流	lau[2]	流lau³³[2]流鼻lau2 phoi6 :流鼻涕;流目□lau2 mo8 le8 :流眼淚;流水lau2 sy3 ;流血lau2 xue7
劉	seu[2]	劉seu³³[2][姓]
六	soˀ[8]	六so⁴³ˀ[8]
龍	leŋ[2]	龍leŋ³³[2]耙龍船pa2 leŋ2 yeŋ9 :划龍舟;龍船leŋ2 yeŋ9
嚨	liaŋ[9]	嚨liaŋ⁴³[9]喉嚨管ɣo9 liaŋ9 kuŋ3
礱	loŋ[2]	礱loŋ³³[2]礱米loŋ2 moi5
聾	soŋ[2]	聾soŋ³³[2]聾人soŋ2 noiŋ2 ;聾子soŋ2 tsie3
樓	leu[2]	樓leu³³[2]樓隑leu2 kui1 :樓梯;樓上leu2 tsioŋ6 ;樓下leu2 ha5
蘆	so[2]	蘆so³³[2]蘆葦
鹿	loˀ[8]	鹿lo⁴³ˀ[8]
露	so[6]	露so⁴³[6]露水;露水so6 sy3
卵	suŋ[5]	卵suŋ¹¹[5]蛋;鹹卵ɣiŋ9 suŋ5 :鹹蛋;生卵saŋ1 suŋ5 :生蛋;魚卵ŋy2 suŋ5
亂	lueŋ[6]	亂lueŋ⁴³[6]
輪	leŋ[2]	輪leŋ³³[2]車輪tshia1 leŋ2
螺	sui[2]	螺sui³³[2]
蘿	lɔ[2]	蘿lɔ³³[2]蘿蔔lɔ2 pe8
籮	sue[2]	籮sue³³[2]大米籃
鑼	lɔ[2]	鑼lɔ³³[2]𢫦鑼ma8 lɔ2 :敲鑼
落	lɔˀ[8]loˀ[8]	落lɔ⁴³ˀ[8]落下來lɔ8 ha5 le2 ;落雪lɔ8 sye7 :下雪;落雨lɔ8 xy5 ■落lo⁴³ˀ[8]角落□ko7 lo8 ɣaŋ6 :角落。校：待考
綠	lyˀ[8]	綠ly⁴³ˀ[8]
媽	ma[6]	媽ma⁴³[6]面稱
麻	moi[2]ma[2]	麻moi³³[2]麻油moi2 iu2 ;麻子moi2 tsie3 :芝麻，痘痕■麻ma³³[2]麻煩ma2 xueŋ2 ;麻雀ma2 tshio7 :麻將;麻沙ma2 sa1 ;麻子ma2 tsie3 :長麻子的人;𢫦麻雀ma8 ma2 tshio7 :打麻將
嫲	ma[2]	嫲ma³³[2]雌性的;狗嫲=heu3 ma2 :母狗;雞嫲=kai1 ma2 :母雞;舅嫲=kiu5 ma2 :舅母;牛嫲=niu2 ma2 :母牛;蝨嫲=se7 ma2 :蝨子;手嫲=頭siu3 ma2 heu2 :大拇指;豨嫲=khy3 ma2 :母豬;姨嫲=ɣi9 ma2 :姨姨
蟆	ma[2]	蟆ma³³[2]蛤蟆子xa2 ma2 tsie3
馬	ma[3]	馬ma³¹[3]馬蹄ma3 tai2 ;拍馬屁phɔ7 ma3 phy5
罵	ma[6]	罵ma⁴³[6]
買	mai[3]	買mai³¹[3]□囝子去買na7 kyeŋ3 tsie3 khɔ5 mai3 :讓小孩去買;買菜mai3 the5
脈	meˀ[8]	脈me⁴³ˀ[8]
麥	maˀ[8]	麥ma⁴³ˀ[8]麥子ma8 tsie3
賣	mai[6]	賣mai⁴³[6]
饅	maiŋ[2]	饅maiŋ³³[2]饅頭□maiŋ2 heu2 ko2 :嬰兒。校：原作ku2 ；超出音系;饅頭maiŋ2 heu2
鰻	moiŋ[2]	鰻moiŋ³³[2]
滿	moiŋ[3]	滿moiŋ³¹[3]
慢	maiŋ[6]	慢maiŋ⁴³[6]
忙	mɔŋ[2]	忙mɔŋ³³[2]忙得□mɔŋ2 te7 le3
貓	mau[2]	貓mau³³[2]貓貍mau2 se2 :野貓參見/se2 /貍
毛	mau[2]	毛mau³³[2]雞毛kai1 mau2 ;雞毛球kai1 mau2 ɣiu9 :羽毛球;雞毛帚kai1 mau2 tsiu3 :雞毛撣子;眉毛me2 mau2 ;牛毛niu2 mau2 ;頭毛heu2 mau2 :頭髮
茅	mau[2]	茅mau³³[2]茅廠子mau2 thɔŋ3 tsie3 :茅棚;茅司mau2 so1 :茅廁
錨	mio[2]	錨mio³³[2]拋錨phau1 mio2
帽	mau[6]	帽mau⁴³[6]帽子mau6 tsie3
眉	me[2]	眉me³³[2]眉毛me2 mau2
梅	mui[2]	梅mui³³[2][姓];梅花mui2 xua1
媒	mui[2]	媒mui³³[2]媒人mui2 noiŋ2 ;做媒tsa5 mui2
煤	mui[2]	煤mui³³[2]煤炭mui2 hueŋ5
霉	mui[2]	霉mui³³[2]倒霉tau3 mui2
黴	mui[2]	黴mui³³[2]發黴xue7 mui2
美	moiŋ[3]	美moiŋ³¹[3]美國moiŋ3 kui7
妹	mui[6]	妹mui⁴³[6]妹子mui6 tsie3 ;姊妹tsoi3 mui6
門	muŋ[2]	門muŋ³³[2]出門tshy7 muŋ2 ;窗門子heŋ1 muŋ2 tsie3 :窗戶;對門tui5 muŋ2 ;關門kyeŋ1 muŋ2 ;開門khye1 muŋ2 ;門□muŋ2 lyeŋ9 :門檻;門□muŋ2 tsɔŋ5 :門閂;門頂muŋ2 taiŋ3 :門楣;門簾muŋ2 lieŋ2 ;𢫦門ma8 muŋ2 :敲門;覷=門tho7 muŋ2 :看門;屎窟門si7 khui7 muŋ2 :肛門
悶	muŋ[6]	悶muŋ⁴³[6]悶熱muŋ6 ie3
蜢	maŋ[3]	蜢maŋ³¹[3]□蜢ka7 maŋ3 :蚱蜢
夢	moŋ[6]	夢moŋ⁴³[6]做夢tsa5 moŋ6
