音标	调类	调值	辖字
tiɛ	4	21	哆
tsʰiɛ	4	21	姐
dziɛ	4	21	姐
ziɛ	4	21	灺
kʰiɛ	5	55	㰤
tsiɛ	5	55	唶
tsʰiɛ	5	55	笡
siɛ	5	55	蝑
ɦiɛ	6	11	夜
tsʰiɛ	6	11	褯
dziɛ	6	11	褯
ziɛ	6	11	謝
kiɛt	7	5	結
kʰiɛt	7	5	猰
ʔiɛt	7	5	噎
xiɛt	7	5	□[大旨]𡘐[大旨]
piɛt	7	5	鷩
pʰiɛt	7	5	撆
tiɛt	7	5	窒
tʰiɛt	7	5	鐵
tɕiɛt	7	5	折[實際音]
tsiɛt	7	5	節
tsʰiɛt	7	5	切
siɛt	7	5	屑
ŋiɛt	8	24	齧
ɣiɛt	8	24	纈
ɦiɛt	8	24	枻
pʰiɛt	8	24	蹩
biɛt	8	24	蹩
miɛt	8	24	蔑
tʰiɛt	8	24	姪
diɛt	8	24	姪
niɛt	8	24	涅
tsʰiɛt	8	24	截
dziɛt	8	24	截
liɛt	8	24	劣
kua	1	334	瓜
kʰua	1	334	誇
ʔua	1	334	窊
xua	1	334	華花[實際音]
pua	1	334	巴[實際音]
ɸua	1	334	靴[實際音]
tʰua	1	334	他[實際音]
tɕua	1	334	檛遮[實際音]
tɕʰua	1	334	車[實際音]
tʂua	1	334	挫遮[實際音]
tʂʰua	1	334	車[實際音]
ŋua	2	113	□[化欠]𣢉[化欠]
ɣua	2	113	華
lua	2	113	㽋
kua	3	41	寡
kʰua	3	41	髁
ʔua	3	41	搲
tɕua	3	41	□[一人]𠆣[一人]
tɕʰua	3	41	䊬
tʂua	3	41	□[坐且]𡎬[坐且]
tʂʰua	3	41	䂳
ʂua	3	41	葰
ŋua	4	21	瓦
ɣua	4	21	踝
tɕʰua	4	21	䕢
dʑua	4	21	䕢
kua	5	55	坬
kʰua	5	55	跨
ʔua	5	55	搲
xua	5	55	化
ʂua	5	55	誜
ŋua	6	11	瓦
ɣua	6	11	摦
kuɔn	1	334	官
kʰuɔn	1	334	寬
ʔuɔn	1	334	剜
xuɔn	1	334	歡
puɔn	1	334	□[番去]𤳖[番去]
pʰuɔn	1	334	潘
tuɔn	1	334	端
tʰuɔn	1	334	湍
tsuɔn	1	334	鑚
tsʰuɔn	1	334	鋑
suɔn	1	334	酸
ŋuɔn	2	113	岏
ɣuɔn	2	113	桓
pʰuɔn	2	113	槃
buɔn	2	113	槃
muɔn	2	113	瞞
tʰuɔn	2	113	團
duɔn	2	113	團
nuɔn	2	113	渜
tsʰuɔn	2	113	櫕
dzuɔn	2	113	櫕
luɔn	2	113	鑾
kuɔn	3	41	管
kʰuɔn	3	41	款
ʔuɔn	3	41	椀
xuɔn	3	41	□[氵暖]
puɔn	3	41	粄
pʰuɔn	3	41	坢
tuɔn	3	41	短
tʰuɔn	3	41	疃
tsuɔn	3	41	纂
tsʰuɔn	3	41	毳
suɔn	3	41	算
ŋuɔn	4	21	輐
ɣuɔn	4	21	緩
pʰuɔn	4	21	伴
buɔn	4	21	伴
muɔn	4	21	滿
tʰuɔn	4	21	斷
duɔn	4	21	斷
nuɔn	4	21	煗
luɔn	4	21	卵
kuɔn	5	55	貫
kʰuɔn	5	55	䥗
ʔuɔn	5	55	惋
xuɔn	5	55	喚
puɔn	5	55	半
pʰuɔn	5	55	判
tuɔn	5	55	鍛
tʰuɔn	5	55	彖
tsuɔn	5	55	䂎
tsʰuɔn	5	55	竄
suɔn	5	55	算
ŋuɔn	6	11	玩
ɣuɔn	6	11	換
pʰuɔn	6	11	叛
buɔn	6	11	叛
muɔn	6	11	縵
tʰuɔn	6	11	段
duɔn	6	11	段
nuɔn	6	11	偄
tsʰuɔn	6	11	攅
dzuɔn	6	11	攅
luɔn	6	11	亂
kuɔt	7	5	括
kʰuɔt	7	5	闊
ʔuɔt	7	5	斡
xuɔt	7	5	豁
puɔt	7	5	撥
pʰuɔt	7	5	鏺
tuɔt	7	5	掇
tʰuɔt	7	5	侻
tsuɔt	7	5	繓
tsʰuɔt	7	5	撮
suɔt	7	5	□[雪刂]𠞯[雪刂]
ŋuɔt	8	24	枂
ɣuɔt	8	24	活
pʰuɔt	8	24	跋
buɔt	8	24	跋
muɔt	8	24	末
tʰuɔt	8	24	奪
duɔt	8	24	奪
tsʰuɔt	8	24	柮
dzuɔt	8	24	柮
luɔt	8	24	捋
kuan	1	334	關
ʔuan	1	334	彎
xuan	1	334	豩
puan	1	334	班[實際音]
tuan	1	334	丹[實際音]
tsuan	1	334	簪[實際音]
suan	1	334	三[實際音]
tʂuan	1	334	跧
ʂuan	1	334	栓
kʰuan	2	113	䟒
guan	2	113	䟒
ŋuan	2	113	頑
ɣuan	2	113	湲
tɕʰuan	2	113	窀
dʑuan	2	113	窀
ȵuan	2	113	奻
tʂʰuan	2	113	□[犭匀]𤜼[犭匀]
dʐuan	2	113	□[犭匀]𤜼[犭匀]
luan	2	113	□[九嬴]
ʔuan	3	41	綰
tɕuan	3	41	□[豸乍]𧲮[豸乍]
tʂuan	3	41	蟤
tʂʰuan	3	41	㦏
ɣuan	4	21	睆
tʂʰuan	4	21	撰
dʐuan	4	21	撰
kuan	5	55	慣
ʔuan	5	55	綰
tʂuan	5	55	孨
tʂʰuan	5	55	篡
ʂuan	5	55	□[𥫗䡞]𨏉[𥫗䡞]
kʰuan	6	11	趯
guan	6	11	趯
ŋuan	6	11	薍
ɣuan	6	11	患
ȵuan	6	11	奻
tʂʰuan	6	11	饌
dʐuan	6	11	饌
kuat	7	5	劀刮[實際音]
kʰuat	7	5	䯇
ʔuat	7	5	婠
xuat	7	5	聒
tɕuat	7	5	鵽
tɕʰuat	7	5	䫄
tʂuat	7	5	茁
tʂʰuat	7	5	䵵
ʂuat	7	5	刷
ŋuat	8	24	刖
ɣuat	8	24	頢
ȵuat	8	24	妠
kyən	1	334	軍
kʰyən	1	334	囷
ʔyən	1	334	贇
xyən	1	334	薰
pyən	1	334	奔
ʔwyən	1	334	分溫[實際音]
ɸyən	1	334	芬
tyən	1	334	敦
tɕyən	1	334	屯君[實際音]
tɕʰyən	1	334	椿
tsyən	1	334	遵[實際音]
tsʰyən	1	334	逡[實際音]
syən	1	334	荀[實際音]
tʂyən	1	334	諄
tʂʰyən	1	334	春
kʰyən	2	113	羣
gyən	2	113	羣
ŋyən	2	113	輑
ɦyən	2	113	筠
βyən	2	113	焚
ɦwyən	2	113	文
tɕʰyən	2	113	䣩
dʑyən	2	113	䣩
tsʰyən	2	113	鷷[實際音]
dzyən	2	113	鷷[實際音]
zyən	2	113	旬[實際音]
tʂʰyən	2	113	脣
dʐyən	2	113	脣
ʐyən	2	113	純
lyən	2	113	淪
ɻyən	2	113	犉
kyən	3	41	□[广軍]𢉦[广軍]
kʰyən	3	41	稛
ʔyən	3	41	惲
ʔwyən	3	41	扮
ɸyən	3	41	忿
tɕʰyən	3	41	□[禾盾]
syən	3	41	筍
tʂyən	3	41	準
tʂʰyən	3	41	蠢
ʂyən	3	41	賰
kʰyən	4	21	窘
gyən	4	21	窘
ŋyən	4	21	輑
ɦyən	4	21	殞
βyən	4	21	憤
ɦwyən	4	21	吻
tɕʰyən	4	21	蜳
dʑyən	4	21	蜳
tʂʰyən	4	21	盾
dʐyən	4	21	盾
lyən	4	21	耣
ɻyən	4	21	蝡
kyən	5	55	□[扌䴢]𪮾[扌䴢]
kʰyən	5	55	壺
ʔyən	5	55	醞
xyən	5	55	訓
ʔwyən	5	55	糞
ɸyən	5	55	湓
tɕyən	5	55	飩
tsyən	5	55	儁
syən	5	55	□[山俊，實際音]
tʂyən	5	55	稕
ʂyən	5	55	舜
kʰyən	6	11	郡
gyən	6	11	郡
ɦyən	6	11	運
βyən	6	11	分
ɦwyən	6	11	問
zyən	6	11	殉[實際音]
tʂʰyən	6	11	順
dʐyən	6	11	順
lyən	6	11	淪
ɻyən	6	11	閏
kyət	7	5	□[一𠃋丿人]𠀔[一𠃋丿人]
kʰyət	7	5	屈
ʔyət	7	5	蔚
xyət	7	5	䬄
ʔwyət	7	5	弗
ɸyət	7	5	拂
tɕyət	7	5	竹
tɕʰyət	7	5	畜
tsyət	7	5	卒[實際音]
tsʰyət	7	5	焌[實際音]
syət	7	5	卹[實際音]
tʂʰyət	7	5	出
ʂyət	7	5	絀
kʰyət	8	24	倔
gyət	8	24	倔
ŋyət	8	24	峮
ɦyət	8	24	䫻
βyət	8	24	佛
ɦwyət	8	24	物
tɕʰyət	8	24	迹
dʑyət	8	24	迹
ȵyət	8	24	□[血刀]𮕝[血刀]
tsʰyət	8	24	崒[實際音]
dzyət	8	24	崒[實際音]
tʂʰyət	8	24	術
dʐyət	8	24	術
lyət	8	24	律
kyəi	1	334	龜追[實際音]
kʰyəi	1	334	□[虚兮]
ʔyəi	1	334	逶
xyəi	1	334	□[靡于]
pyəi	1	334	盃
ʔwyəi	1	334	非威[實際音]
ɸyəi	1	334	霏
tyəi	1	334	堆[實際音]
tɕyəi	1	334	追
tsyəi	1	334	崔[實際音]
tsʰyəi	1	334	嫢[實際音]
syəi	1	334	綏[實際音]
tʂyəi	1	334	錐
tʂʰyəi	1	334	吹
kʰyəi	2	113	逵
gyəi	2	113	逵
ŋyəi	2	113	危
ɣyəi	2	113	誰
ɦyəi	2	113	帷
βyəi	2	113	肥
ɦwyəi	2	113	微
tɕʰyəi	2	113	鎚
dʑyəi	2	113	鎚
tsʰyəi	2	113	厜[實際音]
dzyəi	2	113	厜[實際音]
zyəi	2	113	隨[實際音]
ʐyəi	2	113	□[丿丨从丛一]𡍮[丿丨从丛一]
lyəi	2	113	㶟
ɻyəi	2	113	痿蕤[實際音]
kyəi	3	41	軌
kʰyəi	3	41	巋
ʔyəi	3	41	委
xyəi	3	41	毀
ʔwyəi	3	41	匪
ɸyəi	3	41	斐
tɕʰyəi	3	41	嶊
tsyəi	3	41	觜[實際音]
tsʰyəi	3	41	□[豸卒，實際音]𧳚[豸卒，實際音]
syəi	3	41	髓[實際音]
tʂyəi	3	41	捶[實際音]
ʂyəi	3	41	水
kʰyəi	4	21	跪
gyəi	4	21	跪
ŋyəi	4	21	硊
ɦyəi	4	21	蔿
βyəi	4	21	膹
ɦwyəi	4	21	尾
ȵyəi	4	21	萎
tsʰyəi	4	21	惢[實際音]
dzyəi	4	21	惢[實際音]
zyəi	4	21	□[犭遀，實際音]𤢍[犭遀，實際音]
ʐyəi	4	21	□[䓙土]
lyəi	4	21	壘
ɻyəi	4	21	蘂
kyəi	5	55	䞈
kʰyəi	5	55	喟
ʔyəi	5	55	餧
xyəi	5	55	毀
ʔwyəi	5	55	沸
ɸyəi	5	55	費
tɕyəi	5	55	轛
tsyəi	5	55	醉[實際音]
tsʰyəi	5	55	翠[實際音]
syəi	5	55	邃[實際音]
tʂyəi	5	55	惴
tʂʰyəi	5	55	吹
ʂyəi	5	55	銳
kʰyəi	6	11	匱
gyəi	6	11	匱
ŋyəi	6	11	僞
ɦyəi	6	11	位
βyəi	6	11	狒
ɦwyəi	6	11	未
tɕʰyəi	6	11	墜
dʑyəi	6	11	墜
ȵyəi	6	11	諉
tsʰyəi	6	11	萃[實際音]
dzyəi	6	11	萃[實際音]
zyəi	6	11	遂[實際音]
ʐyəi	6	11	睡
lyəi	6	11	類
ɻyəi	6	11	䄲
kyan	1	334	勬專[實際音]
kʰyan	1	334	弮
ʔyan	1	334	𡣬[娟]
xyan	1	334	暄
ʔwyan	1	334	蕃
ɸyan	1	334	飜
tɕyan	1	334	□[九雚]𡰝[九雚]
tɕʰyan	1	334	猭
tsyan	1	334	鐫
tsʰyan	1	334	詮
syan	1	334	宣
tʂyan	1	334	專
tʂʰyan	1	334	穿
kʰyan	2	113	權
gyan	2	113	權
ŋyan	2	113	元
ɦyan	2	113	員
βyan	2	113	煩
ɦwyan	2	113	樠
tɕʰyan	2	113	椽
dʑyan	2	113	椽
tsʰyan	2	113	全
dzyan	2	113	全
zyan	2	113	旋
tʂʰyan	2	113	船
dʐyan	2	113	船
ʐyan	2	113	遄
lyan	2	113	攣
ɻyan	2	113	堧
kyan	3	41	卷
kʰyan	3	41	棬
ʔyan	3	41	宛
xyan	3	41	□[目恆]
ʔwyan	3	41	反
ɸyan	3	41	㽹
tyan	3	41	典[實際音]
tɕyan	3	41	轉
tɕʰyan	3	41	腞
syan	3	41	選
tʂyan	3	41	剸
tʂʰyan	3	41	舛
kʰyan	4	21	圈
gyan	4	21	圈
ŋyan	4	21	阮
ɦyan	4	21	遠
βyan	4	21	飯
ɦwyan	4	21	晚
tɕʰyan	4	21	篆
dʑyan	4	21	篆
ȵyan	4	21	䞂
ʐyan	4	21	膞
lyan	4	21	臠
ɻyan	4	21	輭
kyan	5	55	眷
kʰyan	5	55	□[祟巴]𥛁[祟巴]
ʔyan	5	55	怨
xyan	5	55	楦
ʔwyan	5	55	販
ɸyan	5	55	嬎
tɕyan	5	55	囀
tɕʰyan	5	55	猭
tsyan	5	55	恮
tsʰyan	5	55	縓
tʂyan	5	55	剸
tʂʰyan	5	55	釧
ʂyan	5	55	縳
kʰyan	6	11	倦
gyan	6	11	倦
ŋyan	6	11	願
ɦyan	6	11	瑗
βyan	6	11	飯
ɦwyan	6	11	萬
tɕʰyan	6	11	傳
dʑyan	6	11	傳
tsʰyan	6	11	泉
dzyan	6	11	泉
ʐyan	6	11	□[扌十日山]𢰁[扌十日山]
lyan	6	11	戀
ɻyan	6	11	□[田耎]𤲬[田耎]
kyat	7	5	蹶
kʰyat	7	5	闕
ʔyat	7	5	噦
xyat	7	5	旻
ʔwyat	7	5	髪
ɸyat	7	5	㤄
tɕyat	7	5	鵽
tɕʰyat	7	5	䫄
tʂyat	7	5	拙
tʂʰyat	7	5	歠
ʂyat	7	5	說
kʰyat	8	24	□[叕豕]𧱝[叕豕]
gyat	8	24	□[叕豕]𧱝[叕豕]
ŋyat	8	24	月
ɦyat	8	24	越
βyat	8	24	伐
ɦwyat	8	24	韈
ȵyat	8	24	妠
ʐyat	8	24	啜
lyat	8	24	劣
ɻyat	8	24	爇
kyɔŋ	1	334	□[忄㞷]𢚇[忄㞷]
kʰyɔŋ	1	334	匡
ʔwyɔŋ	1	334	方汪[實際音]
ɸyɔŋ	1	334	芳
tɕyɔŋ	1	334	莊[實際音]
tʂyɔŋ	1	334	莊
tʂʰyɔŋ	1	334	創
ʂyɔŋ	1	334	霜
kʰyɔŋ	2	113	狂
gyɔŋ	2	113	狂
ɦyɔŋ	2	113	王
βyɔŋ	2	113	房
ɦwyɔŋ	2	113	亡
tʂʰyɔŋ	2	113	牀
dʐyɔŋ	2	113	牀
kyɔŋ	3	41	獷
kʰyɔŋ	3	41	恇
ʔyɔŋ	3	41	忹
xyɔŋ	3	41	怳
ʔwyɔŋ	3	41	眆
ɸyɔŋ	3	41	髣
tʂyɔŋ	3	41	□[忄壯]𢙳[忄壯]
tʂʰyɔŋ	3	41	磢
ʂyɔŋ	3	41	爽[實際音]
kʰyɔŋ	4	21	俇
gyɔŋ	4	21	俇
ɦyɔŋ	4	21	往
ɦwyɔŋ	4	21	网
kyɔŋ	5	55	誑
kʰyɔŋ	5	55	□[月匡]𦚞[月匡]
xyɔŋ	5	55	況
ʔwyɔŋ	5	55	放
ɸyɔŋ	5	55	訪
tʂyɔŋ	5	55	壯
tʂʰyɔŋ	5	55	剏
ʂyɔŋ	5	55	霜
kʰyɔŋ	6	11	狂
gyɔŋ	6	11	狂
ɦyɔŋ	6	11	迋
βyɔŋ	6	11	防
ɦwyɔŋ	6	11	妄
tʂʰyɔŋ	6	11	狀
dʐyɔŋ	6	11	狀
kyɔk	7	5	玃
kʰyɔk	7	5	躩
ʔyɔk	7	5	□[女矍]𡤬[女矍]
xyɔk	7	5	□[日矍]𣌗[日矍]
ʔwyɔk	7	5	□[革尃]𩌏[革尃]
ɸyɔk	7	5	□[雨溥]𩅿[雨溥]
tʂyɔk	7	5	斮
kʰyɔk	8	24	戄
gyɔk	8	24	戄
ɦyɔk	8	24	籰
βyɔk	8	24	縛
tʂʰyɔk	8	24	斮
dʐyɔk	8	24	斮
kuɔŋ	1	334	光
kʰuɔŋ	1	334	䯑
ʔuɔŋ	1	334	汪
xuɔŋ	1	334	荒
tuɔŋ	1	334	當
ɣuɔŋ	2	113	黃
kuɔŋ	3	41	廣
kʰuɔŋ	3	41	懬
ʔuɔŋ	3	41	㳹
xuɔŋ	3	41	慌
ɣuɔŋ	4	21	晃
kʰuɔŋ	5	55	桄
guɔŋ	5	55	曠
ʔuɔŋ	5	55	汪
xuɔŋ	5	55	荒
ɣuɔŋ	6	11	攩
kʰuɔk	7	5	郭
guɔk	7	5	廓
ʔuɔk	7	5	瓁
xuɔk	7	5	雘
tʂuɔk	7	5	㘀
ɣuɔk	8	24	霍
ɦuɔk	8	24	穫
luɔk	8	24	硦
ken	1	334	根
kʰen	1	334	□[韋艮]𩎤[韋艮]
ʔen	1	334	恩
tʰen	1	334	吞
ŋen	2	113	垠
ɣen	2	113	痕
ken	3	41	䫀
kʰen	3	41	墾
ʔen	3	41	䅰
tʰen	3	41	□[亻吞心]𢞋[亻吞心]
kʰen	4	21	領
gen	4	21	領
ŋen	4	21	限
ɣen	4	21	狠
ken	5	55	艮
kʰen	5	55	哏
ʔen	5	55	䭡
tʰen	5	55	□[疒吞]𤶕[疒吞]
sen	5	55	摌
ŋen	6	11	䭓
ɣen	6	11	恨
ket	7	5	扢
ŋet	8	24	□[牙豈]𤘑[牙豈]
ɣet	8	24	麧
kuəŋ	1	334	肱
kʰuəŋ	1	334	鞃
ʔuəŋ	1	334	泓
xuəŋ	1	334	薨
ɣuəŋ	2	113	宏
kuək	7	5	國
xuək	7	5	□[或巾]𢃤[或巾]
ɣuək	8	24	或
keŋ	1	334	揯
kʰeŋ	1	334	奟
ʔeŋ	1	334	鞥
peŋ	1	334	崩
pʰeŋ	1	334	漰
teŋ	1	334	登
tʰeŋ	1	334	鼟
tseŋ	1	334	增
tsʰeŋ	1	334	㣒
seŋ	1	334	僧
ɣeŋ	2	113	恆
pʰeŋ	2	113	朋
beŋ	2	113	朋
meŋ	2	113	瞢
tʰeŋ	2	113	騰
deŋ	2	113	騰
neŋ	2	113	能
tsʰeŋ	2	113	層
dzeŋ	2	113	層
leŋ	2	113	棱
keŋ	5	55	亙
kʰeŋ	5	55	堩
peŋ	5	55	𥦜
pʰeŋ	5	55	鮙
teŋ	5	55	嶝
tʰeŋ	5	55	□[氵磴]𤃶[氵磴]
tseŋ	5	55	增
tsʰeŋ	5	55	蹭
seŋ	5	55	□𡬙
pʰeŋ	6	11	倗
beŋ	6	11	倗
meŋ	6	11	懵
tʰeŋ	6	11	鄧
deŋ	6	11	鄧
neŋ	6	11	□[乃日非]
tsʰeŋ	6	11	贈
dzeŋ	6	11	贈
leŋ	6	11	倰
kek	7	5	裓
kʰek	7	5	刻
ʔek	7	5	餩
xek	7	5	黑
pek	7	5	北
pʰek	7	5	覆
tek	7	5	德
tʰek	7	5	忒
tsek	7	5	則
tsʰek	7	5	墄
sek	7	5	塞
ɣek	8	24	劾
pʰek	8	24	菔
bek	8	24	菔
mek	8	24	墨
tʰek	8	24	特
dek	8	24	特
nek	8	24	䘅
tsʰek	8	24	賊
dzek	8	24	賊
kei	1	334	雞
kʰei	1	334	谿
ʔei	1	334	醫
xei	1	334	醯
pei	1	334	豍
pʰei	1	334	磇
tei	1	334	低
tʰei	1	334	梯
tsei	1	334	齎
tsʰei	1	334	妻
sei	1	334	西
ŋei	2	113	倪
ɣei	2	113	奚
mei	2	113	迷
tʰei	2	113	嗁
dei	2	113	嗁
nei	2	113	泥
tsʰei	2	113	齊
dzei	2	113	齊
lei	2	113	黎
kei	3	41	□[开开鳥]𪂍[开开鳥]
kʰei	3	41	啓
ʔei	3	41	𠯋
pei	3	41	㪏
pʰei	3	41	䫌
tei	3	41	邸
tʰei	3	41	體
tsei	3	41	濟
tsʰei	3	41	泚
sei	3	41	洗
ŋei	4	21	堄
ɣei	4	21	徯
pʰei	4	21	陛
bei	4	21	陛
mei	4	21	米
tʰei	4	21	弟
dei	4	21	弟
nei	4	21	禰
tsʰei	4	21	薺
dzei	4	21	薺
lei	4	21	禮
kei	5	55	計
kʰei	5	55	契
ʔei	5	55	翳
xei	5	55	㰥
pei	5	55	閉
pʰei	5	55	砌
tei	5	55	帝
tʰei	5	55	替
tsei	5	55	霽
tsʰei	5	55	砌
sei	5	55	細
ŋei	6	11	詣
ɣei	6	11	蒵
ɦei	6	11	贀
pʰei	6	11	薜
bei	6	11	薜
mei	6	11	謎
tʰei	6	11	第
dei	6	11	第
nei	6	11	泥
tsʰei	6	11	嚌
dzei	6	11	嚌
lei	6	11	麗
