單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
溪		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
谿		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
契		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	契約
稽		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ei	45	無稽之談
啟		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ei	45	
劇		k	ek	8		k	ek	8		kʰ	ɛk	32		kʰ	ɛk	32	
劇		k	ek	9		k	ek	9		kʰ	ɛk	21		kʰ	ɛk	21	
畸		k	i	1		k	i	1		kʰ	i	23		kʰ	i	23	
冀		k	i	1		k	i	1		kʰ	i	23		kʰ	i	23	
亟		k	i	1		k	i	1		kʰ	i	23		kʰ	i	23	亟請
企		k	i	1		k	i	1		kʰ	i	23		kʰ	i	23	
崎		k	i	1		k	i	1		kʰ	i	23		kʰ	i	23	崎嶇
暨		k	i	1		k	i	1		kʰ	i	23		kʰ	i	23	
企		k	i	2		k	i	3		kʰ	i	45		kʰ	i	45	
期		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	日期
其		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
淇		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
琪		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
旗		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
歧		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
祇		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	神祇
奇		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	奇怪
琦		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
鰭		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
祈		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
崎		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	長崎
企		k	i	5		k	i	2		kʰ	i	21		kʰ	i	21	
棋		k	i	4		k	i	2		kʰ	i	22		kʰ	i	22	
茄		k	iaa	2		k	ia	3		kʰ	ia	45		kʰ	ɪᴀ	45	茄瓜
伽		k	iaa	4		k	ia	2		kʰ	ia	22		kʰ	ɪᴀ	22	伽藍
騎		k	iaa	4		k	ia	2		kʰ	ia	22		kʰ	ɪᴀ	22	騎馬
拑		k	im	4		k	im	2		kʰ	im	22		kʰ	im	22	
鉗		k	im	4		k	im	2		kʰ	im	22		kʰ	im	22	
券		k	in	1		k	in	1		kʰ	in	23		kʰ	in	23	
拳		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
蜷		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
權		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
虔		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
乾		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	乾坤
傾		k	ing	1		k	ing	1		kʰ	ɪŋ	23		kʰ	eɪŋ	23	
頃		k	ing	2		k	ing	3		kʰ	ɪŋ	45		kʰ	eɪŋ	45	
鯨		k	ing	4		k	ing	2		kʰ	ɪŋ	22		kʰ	eɪŋ	22	
擎		k	ing	4		k	ing	2		kʰ	ɪŋ	22		kʰ	eɪŋ	22	
嬛		k	ing	4		k	ing	2		kʰ	ɪŋ	22		kʰ	eɪŋ	22	美好
抉		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
訣		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
鍥		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
缺		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
決		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
撅		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
蕨		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
揭		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
契		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	契丹
闕		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
竭		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
頡		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
黠		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
獗		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	
橛		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	木橛子
桔		k	it	7b		k	it	7		kʰ	it	23		kʰ	it	23	桔柣
竅		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	
翹		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	翹起
轎		k	iu	2		k	iu	3		kʰ	iu	45		kʰ	iw	45	
喬		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	
翹		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	翹首
僑		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	
橋		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	
厥		k	oek	9		k	oek	9		kʰ	œk	21		kʰ	œk	21	佢哋
卻		k	oek	7b		k	oek	7		kʰ	œk	23		kʰ	œk	23	
強		k	oeng	4		k	oeng	2		kʰ	œŋ	22		kʰ	œŋ	22	強壯
襁		k	oeng	5		k	oeng	2		kʰ	œŋ	21		kʰ	œŋ	21	
強		k	oeng	1		k	oeng	1		kʰ	œŋ	23		kʰ	œŋ	23	勉強
確		k	ok	7b		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
涸		k	ok	7b		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
郝		k	ok	7b		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
壑		k	ok	7b		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
港		k	ong	2		k	ong	3		kʰ	ɔŋ	45		kʰ	ɔŋ	45	
亢		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	高亢
抗		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
炕		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
摳		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
溝		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
篝		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
構		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
購		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
寇		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
叩		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
扣		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
蔻		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
柯		k	u	1		k	u	1		kʰ	u	23		kʰ	u	23	
箍		k	u	1		k	u	1		kʰ	u	23		kʰ	u	23	
溉		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
愾		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
丐		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
蓋		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	覆蓋
概		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
慨		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
拘		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
俱		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
區		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	區別
嶇		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
軀		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
驅		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
拒		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
距		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
渠		k	ui	4		k	ui	2		kʰ	ui	22		kʰ	uj	22	
瞿		k	ui	4		k	ui	2		kʰ	ui	22		kʰ	uj	22	瞿塘峽
檜		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
膾		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
繪		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
潰		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
賄		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
麴		k	uk	7a		k	uk	6		kʰ	ʊk	45		kʰ	oʊk	45	
曲		k	uk	7a		k	uk	6		kʰ	ʊk	45		kʰ	oʊk	45	
窘		k	un	1		k	un	1		kʰ	un	23		kʰ	un	23	
菌		k	un	2		k	un	3		kʰ	un	45		kʰ	un	45	
昆		k	un	1		k	un	1		kʰ	un	23		kʰ	un	23	
坤		k	un	1		k	un	1		kʰ	un	23		kʰ	un	23	
困		k	un	1		k	un	1		kʰ	un	23		kʰ	un	23	
壼		k	un	2		k	un	3		kʰ	un	45		kʰ	un	45	
崑		k	un	1		k	un	1		kʰ	un	23		kʰ	un	23	
睏		k	un	1		k	un	1		kʰ	un	23		kʰ	un	23	
捆		k	un	2		k	un	3		kʰ	un	45		kʰ	un	45	
綑		k	un	2		k	un	3		kʰ	un	45		kʰ	un	45	
裙		k	un	4		k	un	2		kʰ	un	22		kʰ	un	22	
群		k	un	4		k	un	2		kʰ	un	22		kʰ	un	22	
穹		k	ung	4		k	ung	2		kʰ	ʊŋ	22		kʰ	oʊŋ	22	
窮		k	ung	4		k	ung	2		kʰ	ʊŋ	22		kʰ	oʊŋ	22	
聒		k	ut	7b		k	ut	7		kʰ	ut	23		kʰ	ut	23	
括		k	ut	7b		k	ut	7		kʰ	ut	23		kʰ	ut	23	
豁		k	ut	7b		k	ut	7		kʰ	ut	23		kʰ	ut	23	
掛		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
夸		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
誇		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
跨		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
垮		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
廓		kw	ak	7b		ku	aek	7		kʰw	ɐk	23		kʰw	ɐk	23	
獷		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
狂		kw	ang	4		ku	aeng	2		kʰw	ɐŋ	22		kʰw	ɐŋ	22	
礦		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
曠		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
擴		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
眶		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
睽		kw	i	4		ku	i	2		kʰw	i	22		kʰw	i	22	
畦		kw	i	4		ku	i	2		kʰw	i	22		kʰw	i	22	
攜		kw	i	4		ku	i	2		kʰw	i	22		kʰw	i	22	
規		kw	i	1		ku	i	1		kʰw	i	23		kʰw	i	23	
愧		kw	i	1		ku	i	1		kʰw	i	23		kʰw	i	23	
窺		kw	i	1		ku	i	1		kʰw	i	23		kʰw	i	23	
虧		kw	i	1		ku	i	1		kʰw	i	23		kʰw	i	23	
葵		kw	i	4		ku	i	2		kʰw	i	22		kʰw	i	22	
逵		kw	i	4		ku	i	2		kʰw	i	22		kʰw	i	22	
蠵		kw	i	4		ku	i	2		kʰw	i	22		kʰw	i	22	
揆		kw	i	5		ku	i	2		kʰw	i	21		kʰw	i	21	
盔		kw	i	1		ku	i	1		kʰw	i	23		kʰw	i	23	
隙		kw	ik	7a		ku	ik	6		kʰw	ɪk	45		kʰw	eɪk	45	
瓊		kw	ing	4		ku	ing	2		kʰw	ɪŋ	22		kʰw	eɪŋ	22	
喇		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	喇叭
啦		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	
喇		l	aa	4		l	a	2		l	a	22		l	ᴀ	22	喇嘛
癩		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
拉		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
賴		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
籟		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
落		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	落低
艦		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
檻		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
濫		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
攬		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
欖		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
婪		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
嵐		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
藍		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
籃		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
覽		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	
攬		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	
欖		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	
纜		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
斕		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
闌		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
攔		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
蘭		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
瀾		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
欄		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
懶		l	aan	5		l	an	2		l	an	21		l	ᴀn	21	
爛		l	aan	6		l	an	4		l	an	32		l	ᴀn	32	
臘		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
蠟		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
垃		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
辣		l	aat	8		l	at	8		l	at	32		l	ᴀt	32	
撈		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
嘮		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
老		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
牢		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
勞		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
硓		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
酪		l	aau	6		l	au	4		l	au	32		l	ᴀw	32	杏仁酪
勒		l	ak	8		l	aek	8		l	ɐk	32		l	ɐk	32	
肋		l	ak	8		l	aek	8		l	ɐk	32		l	ɐk	32	
凜		l	am	1		l	aem	1		l	ɐm	23		l	ɐm	23	
林		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
淋		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
琳		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
霖		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
臨		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
懍		l	am	5		l	aem	2		l	ɐm	21		l	ɐm	21	
廩		l	am	5		l	aem	2		l	ɐm	21		l	ɐm	21	
掄		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
倫		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
淪		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
綸		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	垂綸
輪		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
鄰		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
磷		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
鱗		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
麟		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
遴		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
吝		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
藺		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
崙		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
圇		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
冷		l	ang	4		l	aeng	2		l	ɐŋ	22		l	ɐŋ	22	
唥		l	ang	1		l	aeng	1		l	ɐŋ	23		l	ɐŋ	23	
唥		l	ang	6		l	aeng	4		l	ɐŋ	32		l	ɐŋ	32	
立		l	ap	8		l	aep	8		l	ɐp	32		l	ɐp	32	
笠		l	ap	7a		l	aep	6		l	ɐp	45		l	ɐp	45	
苙		l	ap	7a		l	aep	6		l	ɐp	45		l	ɐp	45	
律		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	效率
栗		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	
慄		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	
甩		l	at	7a		l	aet	6		l	ɐt	45		l	ɐt	45	
壘		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	神荼鬱壘
率		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	
留		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
流		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
硫		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
榴		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
劉		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
瘤		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
瀏		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
柳		l	au	5		l	aeu	2		l	ɐu	21		l	ɐu	21	
溜		l	au	6		l	aeu	4		l	ɐu	32		l	ɐu	32	
琉		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
摟		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
豊		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
禮		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
犁		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
黎		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
捩		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
驪		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
鸝		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
莉		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
例		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
厲		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
勵		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
蠣		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
吏		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
麗		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
邐		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
利		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
痢		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
嚟		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
嚟		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
俐		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
瀝		l	ek	7b		l	ek	7		l	ɛk	23		l	ɛk	23	瀝乾
瀝		l	ek	8		l	ek	8		l	ɛk	32		l	ɛk	32	大瀝，地名
靈		l	eng	4		l	eng	2		l	ɛŋ	22		l	ɛŋ	22	
領		l	eng	5		l	eng	2		l	ɛŋ	21		l	ɛŋ	21	白領
嶺		l	eng	5		l	eng	2		l	ɛŋ	21		l	ɛŋ	21	南嶺
璃		l	i	1		l	i	1		l	i	23		l	i	23	玻璃
李		l	i	2		l	i	3		l	i	45		l	i	45	
狸		l	i	4		l	i	2		l	i	22		l	i	22	
釐		l	i	4		l	i	2		l	i	22		l	i	22	釐定
漓		l	i	4		l	i	2		l	i	22		l	i	22	
璃		l	i	4		l	i	2		l	i	22		l	i	22	琉璃
罹		l	i	4		l	i	2		l	i	22		l	i	22	
離		l	i	4		l	i	2		l	i	22		l	i	22	
籬		l	i	4		l	i	2		l	i	22		l	i	22	
驪		l	i	4		l	i	2		l	i	22		l	i	22	
鸝		l	i	4		l	i	2		l	i	22		l	i	22	
梨		l	i	4		l	i	2		l	i	22		l	i	22	
里		l	i	5		l	i	2		l	i	21		l	i	21	
理		l	i	5		l	i	2		l	i	21		l	i	21	
裏		l	i	5		l	i	2		l	i	21		l	i	21	衣裏
鯉		l	i	5		l	i	2		l	i	21		l	i	21	
莉		l	i	6		l	i	4		l	i	32		l	i	32	
吏		l	i	6		l	i	4		l	i	32		l	i	32	
利		l	i	6		l	i	4		l	i	32		l	i	32	
痢		l	i	6		l	i	4		l	i	32		l	i	32	
哩		l	i	4		l	i	2		l	i	22		l	i	22	
厘		l	i	4		l	i	2		l	i	22		l	i	22	
嚟		l	i	4		l	i	2		l	i	22		l	i	22	
俐		l	i	6		l	i	4		l	i	32		l	i	32	
哩		l	i	1		l	i	1		l	i	23		l	i	23	哩嚕
裡		l	i	5		l	i	2		l	i	21		l	i	21	衣裡
撩		l	iaau	2		l	iaau	3		l	iau	45		l	ɪᴀw	45	撩開
歷		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	
曆		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	
瀝		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	瀝乾
礫		l	ik	7a		l	ik	6		l	ɪk	45		l	eɪk	45	
靂		l	ik	7a		l	ik	6		l	ɪk	45		l	eɪk	45	
力		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	
斂		l	im	1		l	im	1		l	im	23		l	im	23	
臉		l	im	1		l	im	1		l	im	23		l	im	23	
廉		l	im	4		l	im	2		l	im	22		l	im	22	
簾		l	im	4		l	im	2		l	im	22		l	im	22	
鐮		l	im	4		l	im	2		l	im	22		l	im	22	
殮		l	im	6		l	im	4		l	im	32		l	im	32	
蓮		l	in	4		l	in	2		l	in	22		l	in	22	
憐		l	in	4		l	in	2		l	in	22		l	in	22	
練		l	in	6		l	in	4		l	in	32		l	in	32	
鍊		l	in	6		l	in	4		l	in	32		l	in	32	
戀		l	in	2		l	in	3		l	in	45		l	in	45	
連		l	in	4		l	in	2		l	in	22		l	in	22	
漣		l	in	4		l	in	2		l	in	22		l	in	22	
鏈		l	in	6		l	in	4		l	in	32		l	in	32	
聯		l	in	4		l	in	2		l	in	22		l	in	22	
煉		l	in	6		l	in	4		l	in	32		l	in	32	
拎		l	ing	1		l	ing	1		l	ɪŋ	23		l	eɪŋ	23	
伶		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
玲		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
聆		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
蛉		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
羚		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
鈴		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
齡		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
靈		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
令		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	令狐
零		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
領		l	ing	1		l	ing	1		l	ɪŋ	23		l	eɪŋ	23	領會
嶺		l	ing	1		l	ing	1		l	ɪŋ	23		l	eɪŋ	23	嶺澳
凌		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
陵		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
菱		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
領		l	ing	5		l	ing	2		l	ɪŋ	21		l	eɪŋ	21	領導
嶺		l	ing	5		l	ing	2		l	ɪŋ	21		l	eɪŋ	21	嶺南
令		l	ing	6		l	ing	4		l	ɪŋ	32		l	eɪŋ	32	命令
楞		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	楞角
稜		l	ing	4		l	ing	2		l	ɪŋ	22		l	eɪŋ	22	
愣		l	ing	6		l	ing	4		l	ɪŋ	32		l	eɪŋ	32	
另		l	ing	6		l	ing	4		l	ɪŋ	32		l	eɪŋ	32	
令		l	ing	1		l	ing	1		l	ɪŋ	23		l	eɪŋ	23	一令紙
楞		l	ing	6		l	ing	4		l	ɪŋ	32		l	eɪŋ	32	發楞
獵		l	ip	8		l	ip	8		l	ip	32		l	ip	32	
捩		l	it	8		l	it	8		l	it	32		l	it	32	捩手
劣		l	it	8		l	it	8		l	it	32		l	it	32	
冽		l	it	8		l	it	8		l	it	32		l	it	32	
烈		l	it	8		l	it	8		l	it	32		l	it	32	
裂		l	it	8		l	it	8		l	it	32		l	it	32	
列		l	it	8		l	it	8		l	it	32		l	it	32	
了		l	iu	1		l	iu	1		l	iu	23		l	iw	23	了結
撩		l	iu	4		l	iu	2		l	iu	22		l	iw	22	撩動
聊		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
僚		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
寥		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
遼		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
嘹		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
寮		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
繚		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
了		l	iu	5		l	iu	2		l	iu	21		l	iw	21	了解
瞭		l	iu	5		l	iu	2		l	iu	21		l	iw	21	瞭解
料		l	iu	6		l	iu	4		l	iu	32		l	iw	32	
廖		l	iu	6		l	iu	4		l	iu	32		l	iw	32	
瞭		l	iu	6		l	iu	4		l	iu	32		l	iw	32	瞭望
瞭		l	iu	6		l	iu	4		l	iu	32		l	iw	32	明瞭
燎		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
療		l	iu	4		l	iu	2		l	iu	22		l	iw	22	
潦		l	iu	5		l	iu	2		l	iu	21		l	iw	21	
掠		l	oek	8		l	oek	8		l	œk	32		l	œk	32	
略		l	oek	8		l	oek	8		l	œk	32		l	œk	32	
兩		l	oeng	2		l	oeng	3		l	œŋ	45		l	œŋ	45	
良		l	oeng	4		l	oeng	2		l	œŋ	22		l	œŋ	22	
涼		l	oeng	4		l	oeng	2		l	œŋ	22		l	œŋ	22	
梁		l	oeng	4		l	oeng	2		l	œŋ	22		l	œŋ	22	
粱		l	oeng	4		l	oeng	2		l	œŋ	22		l	œŋ	22	
糧		l	oeng	4		l	oeng	2		l	œŋ	22		l	œŋ	22	
量		l	oeng	4		l	oeng	2		l	œŋ	22		l	œŋ	22	測量
亮		l	oeng	6		l	oeng	4		l	œŋ	32		l	œŋ	32	
量		l	oeng	6		l	oeng	4		l	œŋ	32		l	œŋ	32	重量
諒		l	oeng	6		l	oeng	4		l	œŋ	32		l	œŋ	32	
倆		l	oeng	2		l	oeng	3		l	œŋ	45		l	œŋ	45	
輛		l	oeng	6		l	oeng	4		l	œŋ	32		l	œŋ	32	
落		l	ok	7a		l	ok	6		l	ɔk	45		l	ɔk	45	角落
酪		l	ok	8		l	ok	8		l	ɔk	32		l	ɔk	32	乳酪
