單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
給		k	ap	7B		k	aep	7		kʰ	ɐp	23		kʰ	ɐp	23	
及		k	ap	8		k	aep	8		kʰ	ɐp	32		kʰ	ɐp	32	
吸		k	ap	7A		k	aep	6		kʰ	ɐp	45		kʰ	ɐp	45	
岌		k	ap	7A		k	aep	6		kʰ	ɐp	45		kʰ	ɐp	45	
該		k	at	9		k	aet	9		kʰ	ɐt	21		kʰ	ɐt	21	這
咳		k	at	7A		k	aet	6		kʰ	ɐt	45		kʰ	ɐt	45	咳嗽
龜		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
臼		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
仇		k	au	4		k	aeu	2		kʰ	ɐu	22		kʰ	ɐu	22	姓仇
求		k	au	4		k	aeu	2		kʰ	ɐu	22		kʰ	ɐu	22	
球		k	au	4		k	aeu	2		kʰ	ɐu	22		kʰ	ɐu	22	
毬		k	au	4		k	aeu	2		kʰ	ɐu	22		kʰ	ɐu	22	
舅		k	au	5		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
桕		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
茄		k	e	2		k	e	3		kʰ	ɛ	45		kʰ	ɛ	45	茄瓜
亟		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	亟請
期		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	日期
其		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
淇		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
琪		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
旗		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
企		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
企		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ei	45	
企		k	ei	5		k	ei	2		kʰ	ei	21		kʰ	ei	21	
歧		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
祇		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	神祇
畸		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
崎		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	崎嶇
奇		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	奇怪
琦		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
鰭		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
冀		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
暨		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
祈		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
崎		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	長崎
棋		k	ei	4		k	ei	2		kʰ	ei	22		kʰ	ei	22	
稽		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	稽首
溪		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
谿		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	
契		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ei	23	契約
稽		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ei	45	無稽之談
啟		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ei	45	
劇		k	ek	8		k	ek	8		kʰ	ɛk	32		kʰ	ɛk	32	
劇		k	ek	9		k	ek	9		kʰ	ɛk	21		kʰ	ɛk	21	
伽		k	iaa	4		k	ia	2		kʰ	ia	22		kʰ	ɪᴀ	22	伽藍
騎		k	iaa	4		k	ia	2		kʰ	ia	22		kʰ	ɪᴀ	22	騎馬
拑		k	im	4		k	im	2		kʰ	im	22		kʰ	im	22	
鉗		k	im	4		k	im	2		kʰ	im	22		kʰ	im	22	
拳		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
蜷		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
權		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
虔		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	
乾		k	in	4		k	in	2		kʰ	in	22		kʰ	in	22	乾坤
券		k	in	1		k	in	1		kʰ	in	23		kʰ	in	23	
鯨		k	ing	4		k	ing	2		kʰ	ɪŋ	22		kʰ	eɪŋ	22	
擎		k	ing	4		k	ing	2		kʰ	ɪŋ	22		kʰ	eɪŋ	22	
傾		k	ing	1		k	ing	1		kʰ	ɪŋ	23		kʰ	eɪŋ	23	
頃		k	ing	2		k	ing	3		kʰ	ɪŋ	45		kʰ	eɪŋ	45	
嬛		k	ing	4		k	ing	2		kʰ	ɪŋ	22		kʰ	eɪŋ	22	美好
抉		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
訣		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
缺		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
決		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
鍥		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
揭		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
契		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	契丹
撅		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
蕨		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
闕		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
竭		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
頡		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
黠		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
獗		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	
橛		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	木橛子
桔		k	it	7B		k	it	7		kʰ	it	23		kʰ	it	23	桔柣
竅		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	
翹		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	翹起
翹		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	翹首
喬		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	
轎		k	iu	2		k	iu	3		kʰ	iu	45		kʰ	iw	45	
僑		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	
橋		k	iu	4		k	iu	2		kʰ	iu	22		kʰ	iw	22	
柯		k	o	1		k	o	1		kʰ	ɔ	23		kʰ	ɔ	23	
厥		k	oek	9		k	oek	9		kʰ	œk	21		kʰ	œk	21	佢哋
卻		k	oek	7B		k	oek	7		kʰ	œk	23		kʰ	œk	23	
襁		k	oeng	5		k	oeng	2		kʰ	œŋ	21		kʰ	œŋ	21	
強		k	oeng	4		k	oeng	2		kʰ	œŋ	22		kʰ	œŋ	22	強壯
強		k	oeng	1		k	oeng	1		kʰ	œŋ	23		kʰ	œŋ	23	勉強
溉		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
愾		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
丐		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
蓋		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	覆蓋
概		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
慨		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
確		k	ok	7B		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
涸		k	ok	7B		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
郝		k	ok	7B		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
壑		k	ok	7B		k	ok	7		kʰ	ɔk	23		kʰ	ɔk	23	
港		k	ong	2		k	ong	3		kʰ	ɔŋ	45		kʰ	ɔŋ	45	
亢		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	高亢
抗		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
炕		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
摳		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
溝		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
篝		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
構		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
購		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
寇		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
叩		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
扣		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
蔻		k	ou	1		k	ou	1		kʰ	ou	23		kʰ	ou	23	
箍		k	u	1		k	u	1		kʰ	u	23		kʰ	u	23	
檜		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
膾		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
繪		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
賄		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
拒		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
距		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
渠		k	ui	4		k	ui	2		kʰ	ui	22		kʰ	uj	22	
拘		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
俱		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
區		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	區別
嶇		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
軀		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
驅		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
瞿		k	ui	4		k	ui	2		kʰ	ui	22		kʰ	uj	22	瞿塘峽
潰		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
麴		k	uk	7A		k	uk	6		kʰ	ʊk	45		kʰ	oʊk	45	
曲		k	uk	7A		k	uk	6		kʰ	ʊk	45		kʰ	oʊk	45	
穹		k	ung	4		k	ung	2		kʰ	ʊŋ	22		kʰ	oʊŋ	22	
窮		k	ung	4		k	ung	2		kʰ	ʊŋ	22		kʰ	oʊŋ	22	
聒		k	ut	7B		k	ut	7		kʰ	ut	23		kʰ	ut	23	
括		k	ut	7B		k	ut	7		kʰ	ut	23		kʰ	ut	23	
豁		k	ut	7B		k	ut	7		kʰ	ut	23		kʰ	ut	23	
夸		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
誇		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
跨		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
掛		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
垮		kw	aa	1		ku	a	1		kʰw	a	23		kʰw	ᴀ	23	
廓		kw	ak	7B		ku	aek	7		kʰw	ɐk	23		kʰw	ɐk	23	
窘		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰw	ɐn	23	
菌		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰw	ɐn	45	
昆		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰw	ɐn	23	
坤		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰw	ɐn	23	
困		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰw	ɐn	23	
壼		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰw	ɐn	45	
崑		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰw	ɐn	23	
睏		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰw	ɐn	23	
捆		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰw	ɐn	45	
綑		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰw	ɐn	45	
裙		kw	an	4		ku	aen	2		kʰw	ɐn	22		kʰw	ɐn	22	
群		kw	an	4		ku	aen	2		kʰw	ɐn	22		kʰw	ɐn	22	
眶		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
獷		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
狂		kw	ang	4		ku	aeng	2		kʰw	ɐŋ	22		kʰw	ɐŋ	22	
礦		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
曠		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
擴		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰw	ɐŋ	23	
睽		kw	ei	4		ku	ei	2		kʰw	ei	22		kʰw	ei	22	
畦		kw	ei	4		ku	ei	2		kʰw	ei	22		kʰw	ei	22	
攜		kw	ei	4		ku	ei	2		kʰw	ei	22		kʰw	ei	22	
規		kw	ei	1		ku	ei	1		kʰw	ei	23		kʰw	ei	23	
窺		kw	ei	1		ku	ei	1		kʰw	ei	23		kʰw	ei	23	
蠵		kw	ei	4		ku	ei	2		kʰw	ei	22		kʰw	ei	22	
虧		kw	ei	1		ku	ei	1		kʰw	ei	23		kʰw	ei	23	
葵		kw	ei	4		ku	ei	2		kʰw	ei	22		kʰw	ei	22	
揆		kw	ei	5		ku	ei	2		kʰw	ei	21		kʰw	ei	21	
愧		kw	ei	1		ku	ei	1		kʰw	ei	23		kʰw	ei	23	
逵		kw	ei	4		ku	ei	2		kʰw	ei	22		kʰw	ei	22	
盔		kw	ei	1		ku	ei	1		kʰw	ei	23		kʰw	ei	23	
隙		kw	ik	7A		ku	ik	6		kʰw	ɪk	45		kʰw	eɪk	45	
瓊		kw	ing	4		ku	ing	2		kʰw	ɪŋ	22		kʰw	eɪŋ	22	
喇		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	喇叭
啦		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	
喇		l	aa	4		l	a	2		l	a	22		l	ᴀ	22	喇嘛
那		l	aa	5		l	a	2		l	a	21		l	ᴀ	21	姓那
那		l	aa	6		l	a	4		l	a	32		l	ᴀ	32	地名
拿		l	aa	4		l	a	2		l	a	22		l	ᴀ	22	
哪		l	aa	5		l	a	2		l	a	21		l	ᴀ	21	哪吒
哪		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	天哪
娜		l	aa	4		l	a	2		l	a	22		l	ᴀ	22	
癩		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
賴		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
籟		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
拉		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
落		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	落低
哪		l	aai	1		l	ai	1		l	ai	21		l	ᴀj	21	哪個
乃		l	aai	5		l	ai	2		l	ai	21		l	ᴀj	21	
迺		l	aai	5		l	ai	2		l	ai	21		l	ᴀj	21	
奶		l	aai	5		l	ai	2		l	ai	21		l	ᴀj	21	
那		l	aai	2		l	ai	3		l	ai	45		l	ᴀj	45	
艦		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
檻		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
濫		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
婪		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
嵐		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
纜		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
攬		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
欖		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
藍		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
籃		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
覽		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	
攬		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	
欖		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	
喃		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
男		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
南		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
楠		l	aam	4		l	am	2		l	am	22		l	ᴀm	22	
囡		l	aam	5		l	am	2		l	am	21		l	ᴀm	21	困難
斕		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
闌		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
攔		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
蘭		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
瀾		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
欄		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	
懶		l	aan	5		l	an	2		l	an	21		l	ᴀn	21	
爛		l	aan	6		l	an	4		l	an	32		l	ᴀn	32	
難		l	aan	4		l	an	2		l	an	22		l	ᴀn	22	難民
難		l	aan	6		l	an	4		l	an	32		l	ᴀn	32	
臘		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
蠟		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
垃		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
鈉		l	aap	6		l	ap	4		l	ap	32		l	ᴀp	32	
吶		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
納		l	aap	8		l	ap	8		l	ap	32		l	ᴀp	32	
辣		l	aat	8		l	at	8		l	at	32		l	ᴀt	32	
捺		l	aat	8		l	at	8		l	at	32		l	ᴀt	32	
暱		l	aat	7B		l	at	7		l	at	23		l	ᴀt	23	暱埋，躲藏
撈		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
嘮		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
老		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
牢		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
勞		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
硓		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
酪		l	aau	6		l	au	4		l	au	32		l	ᴀw	32	杏仁酪
鬧		l	aau	6		l	au	4		l	au	32		l	ᴀw	32	
撓		l	aau	4		l	au	2		l	au	22		l	ᴀw	22	
惱		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
腦		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
瑙		l	aau	2		l	au	3		l	au	45		l	ᴀw	45	
勒		l	ak	8		l	aek	8		l	ɐk	32		l	ɐk	32	
肋		l	ak	8		l	aek	8		l	ɐk	32		l	ɐk	32	
林		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
淋		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
琳		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
霖		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
臨		l	am	4		l	aem	2		l	ɐm	22		l	ɐm	22	
凜		l	am	1		l	aem	1		l	ɐm	23		l	ɐm	23	
懍		l	am	5		l	aem	2		l	ɐm	21		l	ɐm	21	
廩		l	am	5		l	aem	2		l	ɐm	21		l	ɐm	21	
稔		l	am	5		l	aem	2		l	ɐm	21		l	ɐm	21	
卵		l	an	2		l	aen	3		l	ɐn	45		l	ɐn	45	
卵		l	an	2		l	aen	3		l	ɐn	45		l	ɐn	45	
掄		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
倫		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
淪		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
綸		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	垂綸
輪		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
鄰		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
磷		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
鱗		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
麟		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
遴		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
吝		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
藺		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
論		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	論語
論		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	討論
崙		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
圇		l	an	4		l	aen	2		l	ɐn	22		l	ɐn	22	
嫩		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
冷		l	ang	4		l	aeng	2		l	ɐŋ	22		l	ɐŋ	22	
唥		l	ang	1		l	aeng	1		l	ɐŋ	23		l	ɐŋ	23	
唥		l	ang	6		l	aeng	4		l	ɐŋ	32		l	ɐŋ	32	
能		l	ang	4		l	aeng	2		l	ɐŋ	22		l	ɐŋ	22	
立		l	ap	8		l	aep	8		l	ɐp	32		l	ɐp	32	
笠		l	ap	7A		l	aep	6		l	ɐp	45		l	ɐp	45	
苙		l	ap	7A		l	aep	6		l	ɐp	45		l	ɐp	45	
粒		l	ap	7A		l	aep	6		l	ɐp	45		l	ɐp	45	
凹		l	ap	7A		l	aep	6		l	ɐp	45		l	ɐp	45	
律		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	效率
栗		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	
慄		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	
甩		l	at	7A		l	aet	6		l	ɐt	45		l	ɐt	45	
壘		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	神荼鬱壘
率		l	at	8		l	aet	8		l	ɐt	32		l	ɐt	32	
留		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
流		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
硫		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
榴		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
劉		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
瘤		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
瀏		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
柳		l	au	5		l	aeu	2		l	ɐu	21		l	ɐu	21	
溜		l	au	6		l	aeu	4		l	ɐu	32		l	ɐu	32	
琉		l	au	4		l	aeu	2		l	ɐu	22		l	ɐu	22	
摟		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
扭		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
紐		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
鈕		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
朽		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
妞		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
李		l	ei	2		l	ei	3		l	ei	45		l	ei	45	
狸		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
釐		l	ei	4		l	ei	2		l	ei	22		l	ei	22	釐定
里		l	ei	5		l	ei	2		l	ei	21		l	ei	21	
理		l	ei	5		l	ei	2		l	ei	21		l	ei	21	
裏		l	ei	5		l	ei	2		l	ei	21		l	ei	21	衣裏
鯉		l	ei	5		l	ei	2		l	ei	21		l	ei	21	
吏		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
璃		l	ei	1		l	ei	1		l	ei	23		l	ei	23	玻璃
漓		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
璃		l	ei	4		l	ei	2		l	ei	22		l	ei	22	琉璃
罹		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
離		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
籬		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
驪		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
鸝		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
梨		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
利		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
痢		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
莉		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
哩		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
厘		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
嚟		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
俐		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
哩		l	ei	1		l	ei	1		l	ei	23		l	ei	23	哩嚕
裡		l	ei	5		l	ei	2		l	ei	21		l	ei	21	衣裡
泥		l	ei	6		l	ei	4		l	ei	32		l	ei	32	泥土
餌		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
彌		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
呢		l	ei	4		l	ei	2		l	ei	22		l	ei	22	呢喃
尼		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
膩		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
你		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
妳		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
您		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
妮		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
洱		l	ei	2		l	ei	3		l	ei	45		l	ei	45	拘泥
匿		l	ei	2		l	ei	3		l	ei	45		l	ei	45	
洱		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
豊		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
禮		l	ei	1		l	ei	1		l	ei	23		l	ei	23	
犁		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
黎		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
捩		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
例		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
厲		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
勵		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
蠣		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
吏		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
驪		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
鸝		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
麗		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
邐		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
利		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
痢		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
莉		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
嚟		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
嚟		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
俐		l	ei	6		l	ei	4		l	ei	32		l	ei	32	
泥		l	ei	4		l	ei	2		l	ei	22		l	ei	22	
瀝		l	ek	7B		l	ek	7		l	ɛk	23		l	ɛk	23	瀝乾
瀝		l	ek	8		l	ek	8		l	ɛk	32		l	ɛk	32	大瀝，地名
靈		l	eng	4		l	eng	2		l	ɛŋ	22		l	ɛŋ	22	
領		l	eng	5		l	eng	2		l	ɛŋ	21		l	ɛŋ	21	白領
嶺		l	eng	5		l	eng	2		l	ɛŋ	21		l	ɛŋ	21	南嶺
呢		l	iaa	1		l	ia	1		l	ia	23		l	ɪᴀ	23	語氣助詞
撩		l	iaau	2		l	iaau	3		l	iau	45		l	ɪᴀw	45	撩開
歷		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	
曆		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	
瀝		l	ik	8		l	ik	8		l	ɪk	32		l	eɪk	32	瀝乾
