leŋ	leng	盈楹桯贏嬴籯瀛溋																							
leŋʔ	lengq	郢浧																							
lek	lek	易{交~、周~}埸蜴																							
l̥eŋ	lheng	聲																							
l̥eŋh	lhengh	聖																							
slek	slek	鬄																							
reŋʔ	rengq	領																							
keŋʔ	kengq	頸勁																							
kʰeŋ	kheng	輕																							
kʰeŋh	khengh	鑋																							
geŋ	geng	葝																							
geŋʔ	gengq	痙																							
kʰweŋ	khweng	傾																							
kʰweŋʔ	khwengq	頃																							
gweŋ	gweng	睘{~~，孤獨}煢焭瓊藑惸嬛{~~，孤獨}𨍶																							
weŋ	weng	塋營巆謍																							
weŋʔ	wengq	潁穎																							
wek	wek	役疫垼																							
ẘeŋ	wheng	觪騂{赤紅}觲																							
ẘeŋh	whengh	敻讂詗																							
ʔeŋ	qeng	嬰纓蘡攖𤣎																							
ʔeŋʔ	qengq	癭𩖍																							
ʔek	qek	益膉嗌齸𪕶																							
ʔweŋ	qweng	縈褮																							
breŋ	breng	平苹評泙																							
mreŋ	mreng	鳴																							
treŋ	treng	貞楨禎																							
tʰreŋ	threng	竀虰																							
tʰreŋh	threngh	偵𠏄																							
dreŋh	drengh	鄭㽀																							
drek	drek	擲擿躑																							
tsreŋ	tsreng	爭箏猙䋫																							
tsreŋh	tsrengh	諍																							
tsrek	tsrek	責簀幘																							
tsʰrek	tshrek	冊柵𩒄策皟䶦																							
dzreŋ	dzreng	埩{耕種}																							
sreŋ	sreng	生牲笙鼪甥狌猩																							
sreŋʔ	srengq	眚渻																							
lreŋ	lreng	酲程裎挰																							
l̥reŋ	lhreng	逞珵檉																							
l̥reŋʔ	lhrengq	騁																							
r̥eŋ	rheng	䞓赬																							
kreŋ	kreng	驚荆荊蟼																							
kreŋʔ	krengq	警䜘擏儆憼																							
kreŋh	krengh	敬																							
greŋ	greng	檠擎																							
grek	grek	屐																							
wreŋ	wreng	榮瑩禜蠑																							
pˤeŋʔ	p'engq	鞞																							
pˤek	p'ek	壁繴																							
pʰˤeŋ	ph'eng	甹{~蜂，牽挽、扶持}荓艵																							
pʰˤeŋʔ	ph'engq	頩																							
pʰˤek	ph'ek	霹澼																							
bˤeŋ	b'eng	屏{~幕、~障}瓶缾荓蓱萍郱蛢洴鵧𤳊䶄																							
bˤeŋʔ	b'engq	併軿																							
bˤek	b'ek	辟{內棺}甓椑{內棺}																							
mˤeŋ	m'eng	銘冥瞑螟溟覭鄍																							
mˤeŋʔ	m'engq	黽																							
mˤeŋh	m'engh	暝																							
mˤek	m'ek	幦覓幭霢{~霂，小雨}霡{~霂，小雨}蓂冪鼏幎塓																							
tˤeŋ	t'eng	丁釘																							
tˤeŋʔ	t'engq	鼎薡頂葶																							
tˤeŋh	t'engh	顁																							
tˤek	t'ek	滴適{滿足；美善；歸順；辟領}蹢嫡甋樀豴																							
tʰˤeŋ	th'eng	町艼汀																							
dˤeŋ	d'eng	亭停楟定																							
dˤek	d'ek	敵																							
nˤeŋ	n'eng	寍寧濘鸋𨚶																							
nˤeŋʔ	n'engq	䔭																							
nˤeŋh	n'engh	甯																							
tsˤek	ts'ek	績																							
tsʰˤeŋ	tsh'eng	青																							
sˤeŋ	s'eng	星腥煋胜																							
sˤeŋʔ	s'engq	醒																							
sˤek	s'ek	析晳皙蜥淅㭊菥																							
lˤeŋ	l'eng	廷庭霆莛鼮筳娗																							
lˤeŋʔ	l'engq	挺梃蜓鋌																							
lˤek	l'ek	荻																							
slˤek	sl'ek	錫裼緆																							
l̥ˤeŋ	lh'eng	聽																							
l̥ˤeŋʔ	lh'engq	珽頲脡																							
l̥ˤek	lh'ek	剔逷踢狄惕悐逖																							
rˤeŋ	r'eng	靈蘦蛉鴒𩵀麢櫺酃𩆚																							
rˤeŋʔ	r'engq	冷																							
rˤek	r'ek	厤歷{~錄，文采貌}瀝靂磿藶櫪蚸																							
C.rˤeŋ	C.r'eng	令{春秋晚期以後}																							
C.rˤek	C.r'ek	鬲䰛蒚歷曆酈																							
kˤeŋ	k'eng	涇經鵛																							
kˤeŋʔ	k'engq	剄																							
kˤeŋh	k'engh	徑俓逕																							
kˤek	k'ek	擊墼																							
kʰˤeŋʔ	kh'engq	謦																							
kʰˤeŋh	kh'engh	磬罄																							
kʰˤek	kh'ek	喫																							
gˤeŋ	g'eng	形刑型邢鉶侀硎陘鈃娙																							
gˤeŋʔ	g'engq	婞涬悻																							
gˤeŋh	g'engh	脛																							
gˤek	g'ek	奊覡																							
ŋˤek	ng'ek	鷊鶂鶃鷁虉																							
ŋ̊ˤek	nhg'ek	鬩																							
hˤeŋ	h'eng	蛵馨																							
kwˤeŋ	kw'eng	熲駫駉坰																							
kwˤeŋʔ	kw'engq	炯扃烓																							
kwˤek	kw'ek	鶪鴃湨溴郹鵙犑鼳鼰																							
kʰwˤeŋʔ	khw'engq	褧絅																							
kʰwˤek	khw'ek	闃																							
gwˤeŋʔ	gw'engq	迥泂																							
wˤeŋ	w'eng	熒滎螢䁝																							
ẘˤek	wh'ek	狊砉殈																							
ʔwˤeŋh	qw'engh	鎣																							
pˤreŋ	p'reng	絣拼㔙																							
pˤreŋh	p'rengh	迸																							
pˤrek	p'rek	蘗擘																							
pʰˤreŋ	ph'reng	抨怦伻荓{使}																							
pʰˤrek	ph'rek	糪																							
mˤreŋ	m'reng	命{春秋晚期以後}																							
mˤreŋʔ	m'rengq	鼆																							
mˤrek	m'rek	脉脈覛																							
tˤreŋ	t'reng	丁{~~，伐木聲}朾																							
tˤrek	t'rek	摘謫讁瓋																							
dˤreŋh	d'rengh	䘺																							
dˤrek	d'rek	適{譴責；天象變異}																							
nˤreŋ	n'reng	薴																							
tsʰˤrek	tsh'rek	茦莿																							
dzˤreŋ	dz'reng	崝崢																							
dzˤrek	dz'rek	賾嘖																							
kˤreŋ	k'reng	耕𣚣																							
kˤreŋʔ	k'rengq	耿																							
kˤrek	k'rek	隔膈搹鞷																							
kʰˤreŋ	kh'reng	牼硜誙																							
gˤreŋ	g'reng	莖																							
gˤreŋʔ	g'rengq	幸倖																							
gˤrek	g'rek	翮塥																							
gwˤrek	gw'rek	嫿																							
wˤreŋ	w'reng	嶸																							
wˤrek	w'rek	畫劃																							
ẘˤreŋ	wh'reng	轟輷																							
ʔˤreŋ	q'reng	櫻嚶罌罃鶯鸚																							
ʔˤrek	q'rek	厄戹隘阸阨{險要處}豟䝈軛軶扼蚅搤𩚬																							
ʔwˤreŋ	qw'reng	泓																							
pen	pen	鞭鯾編箯																							
penʔ	penq	褊																							
pet	pet	鼈蟞龞鱉鷩虌𡐞																							
pʰen	phen	偏翩{疾飛}篇媥																							
pʰet	phet	憋																							
ben	ben	便楩緶																							
benʔ	benq	楩䡢																							
men	men	媔緜綿矊矏櫋蝒																							
menʔ	menq	湎偭緬勔黽{~池}澠{~池}沔																							
menh	menh	面																							
met	met	滅搣																							
m̥et	mhet	烕																							
tet	tet	折{~斷}																							
det	det	折{斷}																							
snenʔ	snenq	獮																							
tsen	tsen	煎																							
tsenʔ	tsenq	翦剪鬋戩揃																							
tsenh	tsenh	葥箭																							
tset	tset	蠽																							
tsʰenʔ	tshenq	淺																							
set	set	禼契{商祖}																							
let	let	逸{~~，有序}																							
ret	ret	列{陳列，行列；各；陳述}																							
kʰenʔ	khenq	遣																							
kʰenh	khenh	譴																							
ŋ̊et	nhget	褻𣊓暬																							
kwenh	kwenh	絹鄄狷																							
kʰwet	khwet	缺蒛																							
gwenʔ	gwenq	蜎{孑孓}																							
wen	wen	捐旋璇琁還{同“旋”，旋轉；立即}璿																							
wenh	wenh	睿叡																							
ẘen	when	儇翾																							
ẘenʔ	whenq	蠉																							
ẘet	whet	吷																							
ʔwen	qwen	嬽娟蜎{彎曲}悁																							
pret	pret	別{分解、辨~}扒																							
brenʔ	brenq	辨辯諞																							
bret	bret	別																							
trenʔ	trenq	輾																							
tret	tret	哲																							
lret	lret	撤轍澈徹																							
kret	kret	孑																							
kʰrenʔ	khrenq	繾																							
ŋret	ngret	闑槷																							
gwren	gwren	鬈卷{美好}																							
pˤen	p'en	邊籩編蝙甂																							
pˤenʔ	p'enq	扁萹惼																							
pˤenh	p'enh	遍徧																							
pʰˤen	ph'en	猵																							
pʰˤenh	ph'enh	片																							
pʰˤet	ph'et	嫳																							
bˤen	b'en	胼跰楄																							
bˤenʔ	b'enq	扁{~鵲}辮																							
bˤet	b'et	蹩蛂																							
mˤen	m'en	䰓																							
mˤenh	m'enh	眄麪																							
mˤet	m'et	蔑鱴薎篾蠛𥾝																							
tˤenʔ	t'enq	蕇																							
tʰˤenʔ	th'enq	靦																							
tsˤen	ts'en	湔淺{~~，水流疾}箋																							
tsʰˤet	tsh'et	竊																							
dzˤen	dz'en	前																							
dzˤet	dz'et	截																							
sˤen	s'en	𨇤{跰~}																							
sˤenh	s'enh	霰䨘																							
sˤet	s'et	躠																							
rˤenh	r'enh	萰煉楝湅僆																							
C.rˤen	C.r'en	蓮																							
C.rˤenh	C.r'enh	練鍊																							
kˤen	k'en	肩猏菺豜麉																							
kˤenʔ	k'enq	繭襺蠒趼𢆞																							
kˤenh	k'enh	見																							
kˤet	k'et	潔絜鍥																							
kʰˤen	kh'en	汧岍雃蚈																							
kʰˤenh	kh'enh	俔																							
kʰˤet	kh'et	挈栔																							
gˤenʔ	g'enq	睍{~睆，鳥聲清和圓轉}蜆峴垷																							
gˤenh	g'enh	現																							
gˤet	g'et	緳																							
ŋˤen	ng'en	研鳽																							
ŋˤenʔ	ng'enq	齞																							
ŋˤenh	ng'enh	𤜵硯																							
ŋˤet	ng'et	霓蜺{~虹}臬齧嚙																							
ŋ̊ˤet	nhg'et	楔{~子}																							
hˤen	h'en	詽																							
hˤenʔ	h'enq	顯韅																							
kwˤen	kw'en	涓睊蠲䅌																							
kwˤenh	kw'enh	懁獧																							
kwˤet	kw'et	決玦駃抉訣鴂䏐䦼																							
gwˤen	gw'en	懸縣𠐴																							
gwˤenʔ	gw'enq	鞙琄䧎																							
gwˤenh	gw'enh	縣{郡~}																							
wˤenʔ	w'enq	繯																							
ẘˤen	wh'en	駽																							
ẘˤet	wh'et	決{迅疾}袂																							
ʔˤen	q'en	燕驠																							
ʔˤenh	q'enh	宴讌觾鷰酀																							
ʔwˤen	qw'en	蜎{~~，昆蟲蠕動爬行狀}																							
ʔwˤenh	qw'enh	噮																							
ʔwˤet	qw'et	妜																							
pˤret	p'ret	八																							
bˤrenh	b'renh	辨瓣辦																							
tsˤret	ts'ret	札蚻																							
tsʰˤret	tsh'ret	察																							
dzˤren	dz'ren	虦																							
kˤren	k'ren	間蕑																							
kˤrenʔ	k'renq	簡柬揀																							
kˤrenh	k'renh	覸鐗																							
kˤret	k'ret	揳楔																							
kʰˤren	kh'ren	顅																							
gˤren	g'ren	閑{~~，眾多}閒瞷癇嫺																							
gˤrenh	g'renh	莧																							
wˤren	w'ren	環寰還圜鐶轘㡲䭴闤																							
wˤrenh	w'renh	擐																							
ʔˤret	q'ret	窫䝟揠																							
tem	tem	占																							
tep	tep	懾																							
tʰem	them	㚲																							
stem	stem	苫痁																							
nem	nem	蛅																							
n̥ep	nhep	攝																							
tsem	tsem	瀸殲																							
tsʰem	tshem	孅僉																							
dzem	dzem	潛																							
sem	sem	憸																							
lem	lem	阽																							
slem	slem	銛																							
l̥ep	lhep	偞																							
rem	rem	廉簾𢅏薕鎌蠊覝																							
remʔ	remq	䭑																							
ʔem	qem	饜懕																							
ʔemʔ	qemq	檿黶																							
ʔemh	qemh	厭{~煩；滿足；合適；美盛}																							
ʔep	qep	猒厭{壓；堵塞；迫近；降低}擫擪靨																							
prem	prem	砭																							
premʔ	premq	貶																							
trem	trem	霑																							
trep	trep	輒																							
tʰrem	threm	覘佔{~畢}																							
nrem	nrem	黏																							
nrep	nrep	籋																							
tˤem	t'em	沾																							
tˤemʔ	t'emq	玷點																							
tˤemh	t'emh	坫																							
tʰˤep	th'ep	鉆帖怗																							
nˤep	n'ep	苶																							
n̥ˤemh	nh'emh	𨸱																							
sˤep	s'ep	燮																							
lˤem	l'em	恬甜																							
lˤep	l'ep	牒蝶諜蹀堞褋																							
l̥ˤemʔ	lh'emq	餂																							
rˤem	r'em	溓磏鬑																							
kˤem	k'em	兼蒹鶼縑																							
kˤep	k'ep	莢頰鋏䛟																							
kʰˤem	kh'em	謙																							
kʰˤemʔ	kh'emq	慊嗛歉																							
kʰˤemh	kh'emh	傔																							
kʰˤep	kh'ep	愜篋																							
gˤem	g'em	嫌																							
gˤemʔ	g'emq	鼸㺌																							
gˤep	g'ep	挾協俠勰																							
hˤem	h'em	䵌																							
kˤrep	k'rep	夾郟筴梜浹																							
gˤrep	g'rep	狹陜峽																							
ʔˤrep	q'rep	壓																							
pew	pew	猋贆標熛蔈																							
pʰew	phew	漂嘌飄嫖{輕}																							
pʰewʔ	phewq	𣿖縹皫																							
pʰewh	phewh	爂僄																							
bew	bew	瀌瓢																							
bewʔ	bewq	剽摽																							
bewh	bewh	驃																							
mewʔ	mewq	淼杪渺眇訬篎藐																							
mewh	mewh	妙																							
tewh	tewh	詔																							
tewk	tewk	灼酌彴妁																							
stewʔ	stewq	少																							
tʰew	thew	紹{緩慢}																							
dewʔ	dewq	紹																							
dewk	dewk	勺汋																							
newk	newk	弱蒻䐞																							
tsew	tsew	焦椒蕉𨶲噍{聲音急促}鷦																							
tsewh	tsewh	灂潐僬爝																							
tsewk	tsewk	雀爵燋釂醮																							
tsʰew	tshew	𠝡𣂁																							
tsʰewʔ	tshewq	愀悄																							
tsʰewh	tshewh	哨																							
dzew	dzew	譙樵憔																							
dzewh	dzewh	噍{咀嚼}誚																							
sew	sew	消銷宵霄痟																							
sewʔ	sewq	小																							
sewk	sewk	削																							
lew	lew	窰䠛銚珧搖徭																							
lewh	lewh	耀燿																							
lewk	lewk	龠籥禴爚鑰躍礿																							
rewʔ	rewq	僚{美好}爒																							
rewh	rewh	療																							
kew	kew	招																							
kewʔ	kewq	沼																							
kewk	kewk	繳																							
kʰew	khew	繑趬																							
gew	gew	柖翹荍																							
ŋew	ngew	橈{船槳}蕘饒蟯																							
ŋewʔ	ngewq	繞																							
ŋ̊ew	nhgew	燒																							
ʔew	qew	要腰葽喓䳩邀																							
ʔewk	qewk	約葯																							
brewʔ	brewq	𣧶殍																							
mrewh	mrewh	廟庿																							
drewʔ	drewq	趙																							
tsrewk	tsrewk	穛穱																							
tsʰrew	tshrew	鈔抄																							
srew	srew	筲䈰																							
srewh	srewh	稍																							
lrewʔ	lrewq	鮡																							
tˤew	t'ew	刁貂䂏																							
tˤewh	t'ewh	釣瘹																							
tˤewk	t'ewk	的馰魡靮杓芍{鳧茈}																							
dˤew	d'ew	芀苕祒																							
dˤewh	d'ewh	掉																							
nˤewʔ	n'ewq	嬈																							
nˤewh	n'ewh	尿																							
nˤewk	n'ewk	嫋溺																							
sˤew	s'ew	萷箾{樂名；韶~}揱捎																							
lˤew	l'ew	跳																							
lˤewʔ	l'ewq	窕誂																							
lˤewh	l'ewh	藋																							
lˤewk	l'ewk	翟狄{戎~}糴																							
l̥ˤew	lh'ew	恌祧佻𠝡𣂁																							
l̥ˤewʔ	lh'ewq	宨																							
l̥ˤewh	lh'ewh	眺糶頫覜																							
l̥ˤewk	lh'ewk	趯籊																							
rˤew	r'ew	遼瞭僚繚{纏}寮鷯料敹嵺膋膫鐐																							
rˤewʔ	r'ewq	繚{趙~，長}憭																							
rˤewh	r'ewh	獠																							
rˤewk	r'ewk	櫟礫擽躒䟏皪																							
kˤew	k'ew	梟儌憿澆𣻏																							
kˤewʔ	k'ewq	皎晈恔敫皦曒																							
kˤewh	k'ewh	徼噭獥																							
kˤewk	k'ewk	激鸄																							
kʰˤewh	kh'ewh	竅																							
gˤewʔ	g'ewq	皛																							
gˤewk	g'ewk	檄獥薂䚫																							
ŋˤew	ng'ew	堯僥{焦~}																							
ŋˤewh	ng'ewh	嘄																							
ŋ̊ˤew	nhg'ew	嘵憢膮																							
ŋ̊ˤewʔ	nhg'ewq	曉																							
ʔˤewʔ	q'ewq	杳窅㝔宎窈葽{~繞，草名}																							
ʔˤewh	q'ewh	窔																							
pˤrewh	p'rewh	豹																							
bˤrewk	b'rewk	瓝																							
mˤrewh	m'rewh	貌䫉																							
mˤrewk	m'rewk	邈																							
tˤrew	t'rew	鳭																							
nˤrew	n'rew	呶怓鐃譊																							
nˤrewh	n'rewh	橈																							
nˤrewk	n'rewk	搦																							
sˤrewk	s'rewk	𦂗箾{舞者所執之竿；象~}																							
lˤrewh	l'rewh	櫂																							
lˤrewk	l'rewk	濯擢鸐																							
kˤrew	k'rew	鵁																							
kˤrewʔ	k'rewq	絞狡姣																							
kˤrewh	k'rewh	校																							
kʰˤrew	kh'rew	磽墝骹																							
kʰˤrewh	kh'rewh	撽																							
gˤrew	g'rew	筊																							
gˤrewh	g'rewh	效効校{學~；呈現；愉悅}																							
gˤrewk	g'rewk	覈																							
hˤrew	h'rew	髐																							
hˤrewh	h'rewh	詨																							
ʔˤrew	q'rew	咬																							
ʔˤrewk	q'rewk	箹																							
piʔ	piq	匕妣秕粃朼																							
pih	pih	𦸣䃾																							
pis	pis	蔽{~芾，小而茂密}畀痹痺庇疪																							
pʰiʔ	phiq	仳																							
pʰis	phis	屁																							
bi	bi	膍芘毗毘阰魮貔枇肶蚍㮰																							
biʔ	biq	牝比{~較}																							
bis	bis	比紕鼻																							
mis	mis	寐																							
tiʔ	tiq	厎砥㕄扺耆{致使，達到；進獻}																							
tih	tih	至寘																							
tis	tis	鷙贄摯䲀桎侄晊郅																							
tʰi	thi	鴟𩿨																							
tʰih	thih	痓																							
diʔ	diq	視{看；教導}眂眡																							
dih	dih	視{比；生存；接納}示{主動示人，顯現；告知；教導}																							
nis	nis	二貳樲																							
tsi	tsi	咨資姿粢諮齎齍																							
tsiʔ	tsiq	秭姊𡛷																							
tsih	tsih	資{鋒利；極、最}																							
tsis	tsis	恣次{榆~}																							
tsʰi	tshi	郪次{~且，猶豫}𡰾																							
tsʰis	tshis	次佽絘䳐																							
dzi	dzi	茨薋蠐{蝤~}餈																							
dzis	dzis	嫉自																							
li	li	伊荑洟痍鮧彝																							
l̥i	lhi	屍{主掌；死~}鳲屎{殿~，呻吟}																							
l̥iʔ	lhiq	屎矢																							
l̥is	lhis	呬																							
sliʔ	sliq	死兕																							
slis	slis	四泗柶駟																							
mlih	mlih	諡謚																							
ri	ri	梨棃犂犛𪁐鵹𢤂																							
ris	ris	利																							
ki	ki	脂																							
kiʔ	kiq	旨指																							
kʰis	khis	棄㞓																							
gi	gi	祁{盛大}嗜鮨																							
gih	gih	示{展~；安置}																							
ŋi	ngi	狋																							
hi	hi	蓍																							
kwiʔ	kwiq	癸																							
kwis	kwis	季																							
gwi	gwi	葵䳫																							
gwiʔ	gwiq	揆嫢																							
gwis	gwis	悸																							
wi	wi	維惟唯濰																							
wiʔ	wiq	鷕蜼																							
ẘi	whi	雖睢																							
wis	wis	穗蔧																							
ʔi	qi	咿蛜																							
prih	prih	祕毖閟泌秘柲																							
pʰris	phris	濞																							
briʔ	briq	㠲																							
bris	bris	贔奰																							
mri	mri	麋蘪攗眉楣																							
mrih	mrih	媚䉋娓{順從}																							
triʔ	triq	黹																							
trih	trih	致輊駤																							
tris	tris	懫躓疐懥																							
tʰri	thri	絺脪																							
tʰrih	thrih	𦥊																							
driʔ	driq	泜																							
nris	nris	膩																							
n̥rih	nhrih	杘																							
tsriʔ	tsriq	笫胏																							
dzriʔ	dzriq	柹																							
sri	sri	師																							
lri	lri	墀																							
lriʔ	lriq	雉																							
l̥ris	lhris	訵																							
kriʔ	kriq	𪊨																							
gri	gri	鬐鰭耆{老}																							
griʔ	griq	跽																							
gwri	gwri	戣																							
wri	wri	帷																							
ʔrih	qrih	欭																							
ʔris	qris	懿饐鷧																							
pˤi	p'i	蓖㡙螕狴																							
pˤis	p'is	閉{關~，動詞}箅																							
pʰˤi	ph'i	批																							
pʰˤis	ph'is	媲淠																							
bˤi	b'i	笓																							
bˤiʔ	b'iq	陛蜌梐																							
mˤi	m'i	迷																							
mˤiʔ	m'iq	米眯㝥																							
tˤi	t'i	氐低羝䢑																							
tˤiʔ	t'iq	底詆抵軧弤邸菧																							
tˤis	t'is	嚏柢																							
nˤiʔ	n'iq	苨禰																							
n̥ˤih	nh'ih	替																							
tsˤi	ts'i	齎{託付}齌䪠䪡虀櫅𩐋																							
tsˤiʔ	ts'iq	濟{停止；~水；~~，眾多}䮺䍤																							
tsˤih	ts'ih	霽擠																							
dzˤi	dz'i	齊{人名}懠蠐{~螬}臍																							
dzˤiʔ	dz'iq	薺																							
dzˤih	dz'ih	癠劑																							
sˤis	s'is	壻婿																							
lˤi	l'i	稊蕛綈𣸒																							
lˤiʔ	l'iq	弟																							
lˤih	l'ih	第																							
slˤi	sl'i	犀																							
l̥ˤiʔ	lh'iq	涕																							
l̥ˤih	lh'ih	剃																							
l̥ˤis	lh'is	薙																							
rˤi	r'i	犁鯬邌																							
rˤiʔ	r'iq	禮醴鱧澧																							
rˤis	r'is	戾{彎曲；暴戾}																							
r̥ˤiʔ	rh'iq	體																							
kˤi	k'i	稽																							
kˤis	k'is	計髻																							
kʰˤiʔ	kh'iq	䭫稽																							
ŋˤis	ng'is	詣																							
kʰwˤi	khw'i	睽藈																							
wˤis	w'is	惠蕙譓蟪																							
ʔˤi	q'i	鷖繄																							
ʔˤis	q'is	嫕殪曀豷																							
tsˤri	ts'ri	齋																							
dzˤri	dz'ri	儕																							
kˤri	k'ri	階																							
kˤriʔ	k'riq	皆偕																							
kˤris	k'ris	屆																							
hˤris	h'ris	㞒																							
wˤri	w'ri	淮																							
pik	pik	必珌鮅																							
pʰik	phik	匹疋																							
bik	bik	怭邲苾																							
mik	mik	謐																							
tiŋ	ting	真眞磌																							
tik	tik	質鑕蛭																							
stik	stik	室																							
tʰiŋ	thing	瞋謓																							
diŋh	dingh	㐨																							
dik	dik	實																							
niŋ	ning	人仁																							
niŋh	ningh	認韌																							
nik	nik	日																							
n̥iŋ	nhing	身																							
sniŋ	sning	信																							
tsiŋh	tsingh	晉㬐搢縉																							
tsik	tsik	即卽堲蝍																							
tsʰiŋ	tshing	親																							
tsʰik	tshik	桼漆																							
dziŋ	dzing	秦螓																							
dziŋh	dzingh	藎贐																							
dzik	dzik	疾衋槉蒺																							
siŋ	sing	辛新薪																							
siŋh	singh	訊迅																							
sik	sik	悉膝																							
liŋ	ling	寅蔩夤																							
lik	lik	溢鎰逸佚佾軼																							
l̥iŋ	lhing	呻																							
l̥ik	lhik	失																							
riŋ	ring	粼旍																							
rik	rik	栗慄鷅麜																							
kwik	kwik	橘繘蹫																							
gwik	gwik	僪																							
wik	wik	驈潏{水中土石工程}遹鷸鱊噊鴥																							
ʔiŋ	qing	姻婣																							
ʔik	qik	壹																							
prik	prik	鉍潷																							
brik	brik	駜																							
triŋ	tring	鎮																							
trik	trik	窒挃銍																							
nrik	nrik	衵																							
tsriŋ	tsring	臻𧽕溱榛蓁																							
tsrik	tsrik	櫛																							
tsʰriŋh	tshringh	櫬襯																							
sriŋ	sring	莘{國名}峷侁甡阠																							
srik	srik	瑟螅蝨虱																							
lrik	lrik	秩紩翐柣祑袠豑																							
l̥rik	lhrik	抶																							
kriŋ	kring	矜																							
ẘrik	whrik	淢洫侐																							
ʔrik	qrik	抑																							
pˤik	p'ik	佖																							
pʰˤik	ph'ik	覕																							
bˤiŋ	b'ing	骿駢																							
mˤik	m'ik	汨																							
tˤiŋ	t'ing	顛蹎巔瘨齻傎癲																							
tʰˤiŋ	th'ing	瑱																							
tʰˤik	th'ik	蛈																							
dˤiŋ	d'ing	闐填窴鷏搷磌																							
dˤiŋh	d'ingh	奠淀																							
dˤik	d'ik	絰咥垤耋臷姪恎																							
nˤiŋ	n'ing	年佞																							
nˤik	n'ik	涅篞																							
tsˤik	ts'ik	節楶癤																							
tsʰˤiŋ	tsh'ing	千阡芊																							
tsʰˤiŋh	tsh'ingh	倩蒨輤																							
sˤiŋh	s'ingh	綪																							
sˤik	s'ik	僁																							
lˤiŋ	l'ing	田甸畋佃																							
lˤiŋh	l'ingh	電																							
lˤik	l'ik	跌迭瓞佚{~宕，放肆爲禍}泆軼{同“迭”}苵驖眣昳镻胅凸𥥌																							
slˤik	sl'ik	屑																							
l̥ˤiŋ	lh'ing	天																							
l̥ˤik	lh'ik	鐵銕鴩																							
rˤiŋ	r'ing	呤鈴瓴軨苓坽零泠齡囹伶翎舲聆																							
C.rˤiŋ	C.r'ing	憐矜{同情}令{春秋晚期以前}瘝																							
kwˤik	kw'ik	譎鐍觼潏{水名}憰芵鴂																							
kʰwˤik	khw'ik	闋湀																							
wˤik	w'ik	矞穴袕																							
ʔˤik	q'ik	噎																							
ʔwˤiŋ	qw'ing	𣶒淵鼘																							
mˤriŋ	m'ring	命{春秋晚期以前}																							
tˤriŋh	t'ringh	綻																							
kwˤrik	kw'rik	劀鱊																							
pin	pin	賓賔濱儐檳瀕																							
pinh	pinh	殯擯鬢																							
pit	pit	畢韠罼彃縪觱蹕篳䟆																							
pʰin	phin	翩{飄揚；~~，往來貌}繽																							
bin	bin	頻蘋嚬薲矉嬪																							
binʔ	binq	臏髕																							
min	min	民泯																							
minʔ	minq	黽{~勉}																							
mit	mit	蜜蠠																							
m̥it	mhit	戌																							
nit	nit	馹																							
tsin	tsin	津進																							
tsinʔ	tsinq	盡{~量}																							
tsʰit	tshit	七柒																							
dzin	dzin	燼																							
dzinʔ	dzinq	盡																							
kin	kin	甄𪃋籈薽																							
kinʔ	kinq	緊																							
kinh	kinh	挋																							
kit	kit	吉拮																							
kʰinh	khinh	菣																							
kʰit	khit	詰蛣																							
gin	gin	臣茞																							
ginʔ	ginq	腎𦜜																							
kwin	kwin	均鈞袀																							
kwinh	kwinh	𧥺																							
win	win	勻匀旬畇䘩																							
ẘin	whin	荀詢眴洵恂珣郇橁畇𣖼																							
ẘinʔ	whinq	隼鶽筍笋																							
ẘinh	whinh	濬迿																							
ẘit	whit	恤卹獝																							
winh	winh	殉徇侚𢓈																							
ʔin	qin	因茵絪湮禋歅諲闉堙䃌																							
ʔinh	qinh	印																							
ʔit	qit	一																							
mrin	mrin	岷㞶崏珉																							
mrit	mrit	宓密蔤峚																							
tsʰrinʔ	tshrinq	齔齓																							
srit	srit	蟋																							
grit	grit	佶姞																							
ŋrin	ngrin	嚚																							
wrin	wrin	筠																							
wrinʔ	wrinq	荺																							
wrinh	wrinh	韻																							
ʔrin	qrin	駰																							
ʔrit	qrit	乙鳦																							
pˤit	p'it	閉{封~，形容詞}袐																							
bˤin	b'in	蠙																							
bˤit	b'it	飶																							
mˤin	m'in	眠																							
tsʰˤit	tsh'it	切																							
l̥ˤinʔ	lh'inq	蚕{蜸~，蚯蚓}																							
kˤin	k'in	堅鰹																							
kˤit	k'it	結袺桔𡔢																							
kʰˤin	kh'in	牽掔																							
kʰˤinʔ	kh'inq	蜸																							
gˤin	g'in	賢弦誸絃蚿																							
gˤinʔ	g'inq	顈																							
gˤit	g'it	頡襭𤢺																							
ŋˤit	ng'it	隉{杌~，動搖不安}臲{~卼，動搖不安}																							
kwˤinʔ	kw'inq	甽汱																							
kʰwˤinʔ	khw'inq	犬畎																							
gwˤin	gw'in	玄眩																							
gwˤinʔ	gw'inq	鉉泫																							
gwˤinh	gw'inh	炫昡衒																							
wˤinʔ	w'inq	贙																							
ẘˤinh	wh'inh	絢																							
ẘˤit	wh'it	血泬瞲																							
ʔˤin	q'in	咽珚煙																							
ʔˤinh	q'inh	咽{吞~}																							
ʔˤit	q'it	㖶𢓨																							
pʰˤrinh	ph'rinh	盼{美目~兮}																							
kˤrit	k'rit	戛秸鴶																							
kʰˤrin	kh'rin	鏗硻																							
kʰˤrit	kh'rit	硈劼																							
