單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
蔻		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
叩		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
扣		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
龜		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
仇		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	姓仇
求		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
球		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
毬		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
臼		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
舅		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
摳		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
桕		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
茄		k	e	2		k	e	3		kʰ	ɛ	45		kʰ	ɛ	45	茄瓜
伽		k	e	4		k	e	2		kʰ	ɛ	21		kʰ	ɛ	21	伽藍
騎		k	e	4		k	e	2		kʰ	ɛ	21		kʰ	ɛ	21	騎馬
期		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	日期
其		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
淇		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
琪		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
旗		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
亟		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	亟請
歧		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
祇		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	神祇
企		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
企		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ej	45	
企		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
畸		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
崎		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	崎嶇
奇		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	奇怪
琦		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
鰭		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
冀		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
暨		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
祈		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
崎		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	長崎
棋		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
劇		k	iak	4		k	iak	2		kʰ	iɐk	21		kʰ	ɪɐk	21	
劇		k	iak	8		k	iak	7		kʰ	iɐk	32		kʰ	ɪɐk	32	
隙		k	ik	7a		k	ik	5		kʰ	ɪk	45		kʰ	ɛek	45	
拑		k	im	4		k	im	2		kʰ	im	21		kʰ	im	21	
鉗		k	im	4		k	im	2		kʰ	im	21		kʰ	im	21	
拳		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
蜷		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
權		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
虔		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
乾		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	乾坤
券		k	in	1		k	in	1		kʰ	in	23		kʰ	in	23	
鯨		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	
擎		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	
傾		k	ing	1		k	ing	1		kʰ	ɪŋ	23		kʰ	ɛeŋ	23	
頃		k	ing	2		k	ing	3		kʰ	ɪŋ	45		kʰ	ɛeŋ	45	
瓊		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	
嬛		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	美好
卻		k	iok	7b		k	iok	6		kʰ	iɔk	23		kʰ	ɪɔk	23	
強		k	iong	4		k	iong	2		kʰ	iɔŋ	21		kʰ	ɪɔŋ	21	強壯
襁		k	iong	4		k	iong	2		kʰ	iɔŋ	21		kʰ	ɪɔŋ	21	
強		k	iong	1		k	iong	1		kʰ	iɔŋ	23		kʰ	ɪɔŋ	23	勉強
揭		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
抉		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
訣		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
缺		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
決		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
鍥		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
契		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	契丹
頡		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
黠		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
撅		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
蕨		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
闕		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
竭		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
獗		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	
橛		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	木橛子
桔		k	it	7b		k	it	6		kʰ	it	23		kʰ	it	23	桔柣
翹		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	翹首
翹		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	翹起
轎		k	iu	2		k	iu	3		kʰ	iu	45		kʰ	iw	45	
喬		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	
僑		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	
橋		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	
竅		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	
柯		k	o	1		k	o	1		kʰ	ɔ	23		kʰ	ɔ	23	
丐		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
蓋		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	覆蓋
概		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
慨		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
溉		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
愾		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
廓		k	ok	7b		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
涸		k	ok	7b		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
郝		k	ok	7b		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
壑		k	ok	7b		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
確		k	ok	7b		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
抗		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
炕		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
曠		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
擴		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
亢		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	高亢
礦		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
港		k	ong	2		k	ong	3		kʰ	ɔŋ	45		kʰ	ɔŋ	45	
狂		k	ong	4		k	ong	2		kʰ	ɔŋ	21		kʰ	ɔŋ	21	
獷		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
箍		k	u	1		k	u	1		kʰ	u	23		kʰ	u	23	
檜		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
膾		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
繪		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
潰		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
賄		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
渠		k	ui	4		k	ui	2		kʰ	ui	21		kʰ	uj	21	
拒		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
距		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
拘		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
俱		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
區		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	區別
嶇		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
軀		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
驅		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
瞿		k	ui	4		k	ui	2		kʰ	ui	21		kʰ	uj	21	瞿塘峽
麴		k	uk	7a		k	uk	5		kʰ	ʊk	45		kʰ	ɔok	45	
曲		k	uk	7a		k	uk	5		kʰ	ʊk	45		kʰ	ɔok	45	
穹		k	ung	4		k	ung	2		kʰ	ʊŋ	21		kʰ	ɔoŋ	21	
窮		k	ung	4		k	ung	2		kʰ	ʊŋ	21		kʰ	ɔoŋ	21	
聒		k	ut	7b		k	ut	6		kʰ	ut	23		kʰ	ut	23	
括		k	ut	7b		k	ut	6		kʰ	ut	23		kʰ	ut	23	
豁		k	ut	7b		k	ut	6		kʰ	ut	23		kʰ	ut	23	
夸		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
誇		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
跨		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
掛		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
垮		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
盔		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
睽		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
畦		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
攜		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
規		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
窺		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
蠵		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
虧		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
葵		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
揆		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
逵		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
愧		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
昆		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
坤		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
困		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
壼		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
窘		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
菌		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
崑		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
睏		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
捆		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
綑		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
裙		kw	an	4		ku	aen	2		kʰw	ɐn	21		kʰʊ	ɐn	21	
群		kw	an	4		ku	aen	2		kʰw	ɐn	21		kʰʊ	ɐn	21	
眶		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰʊ	ɐŋ	23	
喇		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	喇叭
啦		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	
喇		l	aa	4		l	a	2		l	a	21		l	ᴀ	21	喇嘛
癩		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
賴		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
籟		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
拉		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
落		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	落低
婪		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
嵐		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
纜		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
藍		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
籃		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
攬		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
欖		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
覽		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
攬		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
欖		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
艦		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
檻		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
濫		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
闌		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
攔		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
蘭		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
瀾		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
欄		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
爛		l	aan	6		l	an	4		l	an	32		l	ᴀn	32	
懶		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
斕		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
臘		l	aap	8		l	ap	7		l	ap	32		l	ᴀp	32	
蠟		l	aap	8		l	ap	7		l	ap	32		l	ᴀp	32	
垃		l	aap	8		l	ap	7		l	ap	32		l	ᴀp	32	
辣		l	aat	8		l	at	7		l	at	32		l	ᴀt	32	
撈		l	aau	4		l	au	2		l	au	21		l	ᴀw	21	
例		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
厲		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
勵		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
蠣		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
犁		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
黎		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
捩		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
豊		l	ai	1		l	aei	1		l	ɐi	23		l	ɐi	23	
禮		l	ai	1		l	aei	1		l	ɐi	23		l	ɐi	23	
吏		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
驪		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
鸝		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
麗		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
邐		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
利		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
痢		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
莉		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
嚟		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
嚟		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
俐		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
勒		l	ak	8		l	aek	7		l	ɐk	32		l	ɐk	32	
肋		l	ak	8		l	aek	7		l	ɐk	32		l	ɐk	32	
林		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
淋		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
琳		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
霖		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
臨		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
凜		l	am	1		l	aem	1		l	ɐm	23		l	ɐm	23	
懍		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
廩		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
卵		l	an	2		l	aen	3		l	ɐn	45		l	ɐn	45	
論		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	論語
論		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	討論
掄		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
倫		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
淪		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
綸		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	垂綸
輪		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
鄰		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
磷		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
鱗		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
麟		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
遴		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
吝		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
藺		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
崙		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
圇		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
冷		l	ang	4		l	aeng	2		l	ɐŋ	21		l	ɐŋ	21	
唥		l	ang	1		l	aeng	1		l	ɐŋ	23		l	ɐŋ	23	
唥		l	ang	6		l	aeng	4		l	ɐŋ	32		l	ɐŋ	32	
笠		l	ap	7a		l	aep	5		l	ɐp	45		l	ɐp	45	
立		l	ap	8		l	aep	7		l	ɐp	32		l	ɐp	32	
苙		l	ap	7a		l	aep	5		l	ɐp	45		l	ɐp	45	
律		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	效率
栗		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	
慄		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	
甩		l	at	7a		l	aet	5		l	ɐt	45		l	ɐt	45	
壘		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	神荼鬱壘
率		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	
嘍		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
樓		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
髏		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
簍		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
陋		l	au	6		l	aeu	4		l	ɐu	32		l	ɐu	32	
漏		l	au	6		l	aeu	4		l	ɐu	32		l	ɐu	32	
留		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
流		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
硫		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
榴		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
劉		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
瘤		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
瀏		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
溜		l	au	6		l	aeu	4		l	ɐu	32		l	ɐu	32	
柳		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
摟		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	摟抱
鏤		l	au	6		l	aeu	4		l	ɐu	32		l	ɐu	32	
琉		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
摟		l	au	2		l	aeu	3		l	ɐu	45		l	ɐu	45	
狸		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
釐		l	ei	4		l	ei	2		l	ei	21		l	ej	21	釐定
吏		l	ei	6		l	ei	4		l	ei	32		l	ej	32	
李		l	ei	2		l	ei	3		l	ei	45		l	ej	45	
里		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
理		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
裏		l	ei	4		l	ei	2		l	ei	21		l	ej	21	衣裏
鯉		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
璃		l	ei	1		l	ei	1		l	ei	23		l	ej	23	玻璃
漓		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
璃		l	ei	4		l	ei	2		l	ei	21		l	ej	21	琉璃
罹		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
離		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
籬		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
驪		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
鸝		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
梨		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
利		l	ei	6		l	ei	4		l	ei	32		l	ej	32	
痢		l	ei	6		l	ei	4		l	ei	32		l	ej	32	
莉		l	ei	6		l	ei	4		l	ei	32		l	ej	32	
哩		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
厘		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
嚟		l	ei	4		l	ei	2		l	ei	21		l	ej	21	
俐		l	ei	6		l	ei	4		l	ei	32		l	ej	32	
哩		l	ei	1		l	ei	1		l	ei	23		l	ei	23	哩嚕
裡		l	ei	4		l	ei	2		l	ei	21		l	ej	21	衣裡
撩		l	iaau	2		l	iaau	3		l	iau	45		l	iw	45	撩開
瀝		l	iak	7b		l	iak	6		l	iɐk	23		l	ɪɐk	23	瀝乾
瀝		l	iak	8		l	iak	7		l	iɐk	32		l	ɪɐk	32	大瀝，地名
靈		l	iang	4		l	iang	2		l	iɐŋ	21		l	ɪɐŋ	21	
領		l	iang	4		l	iang	2		l	iɐŋ	21		l	ɪɐŋ	21	白領
嶺		l	iang	4		l	iang	2		l	iɐŋ	21		l	ɪɐŋ	21	南嶺
礫		l	ik	7a		l	ik	5		l	ɪk	45		l	ɛek	45	
靂		l	ik	7a		l	ik	5		l	ɪk	45		l	ɛek	45	
歷		l	ik	8		l	ik	7		l	ɪk	32		l	ɛek	32	
曆		l	ik	8		l	ik	7		l	ɪk	32		l	ɛek	32	
瀝		l	ik	8		l	ik	7		l	ɪk	32		l	ɛek	32	瀝乾
力		l	ik	8		l	ik	7		l	ɪk	32		l	ɛek	32	
臉		l	im	1		l	im	1		l	im	23		l	im	23	
廉		l	im	4		l	im	2		l	im	21		l	im	21	
簾		l	im	4		l	im	2		l	im	21		l	im	21	
鐮		l	im	4		l	im	2		l	im	21		l	im	21	
殮		l	im	6		l	im	4		l	im	32		l	im	32	
斂		l	im	1		l	im	1		l	im	23		l	im	23	
巒		l	in	4		l	in	2		l	in	21		l	in	21	
亂		l	in	6		l	in	4		l	in	32		l	in	32	
卵		l	in	2		l	in	3		l	in	45		l	in	45	
連		l	in	4		l	in	2		l	in	21		l	in	21	
漣		l	in	4		l	in	2		l	in	21		l	in	21	
戀		l	in	2		l	in	3		l	in	45		l	in	45	
鏈		l	in	6		l	in	4		l	in	32		l	in	32	
蓮		l	in	4		l	in	2		l	in	21		l	in	21	
憐		l	in	4		l	in	2		l	in	21		l	in	21	
練		l	in	6		l	in	4		l	in	32		l	in	32	
鍊		l	in	6		l	in	4		l	in	32		l	in	32	
聯		l	in	4		l	in	2		l	in	21		l	in	21	
煉		l	in	6		l	in	4		l	in	32		l	in	32	
楞		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	楞角
稜		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
拎		l	ing	1		l	ing	1		l	ɪŋ	23		l	ɛeŋ	23	
伶		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
玲		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
聆		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
蛉		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
羚		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
鈴		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
齡		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
靈		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
令		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	令狐
領		l	ing	1		l	ing	1		l	ɪŋ	23		l	ɛeŋ	23	領會
嶺		l	ing	1		l	ing	1		l	ɪŋ	23		l	ɛeŋ	23	嶺澳
領		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	領導
嶺		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	嶺南
令		l	ing	6		l	ing	4		l	ɪŋ	32		l	ɛeŋ	32	命令
零		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
凌		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
陵		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
菱		l	ing	4		l	ing	2		l	ɪŋ	21		l	ɛeŋ	21	
愣		l	ing	6		l	ing	4		l	ɪŋ	32		l	ɛeŋ	32	
另		l	ing	6		l	ing	4		l	ɪŋ	32		l	ɛeŋ	32	
令		l	ing	1		l	ing	1		l	ɪŋ	23		l	ɛeŋ	23	一令紙
楞		l	ing	6		l	ing	4		l	ɪŋ	32		l	ɛeŋ	32	發楞
掠		l	iok	8		l	iok	7		l	iɔk	32		l	ɪɔk	32	
略		l	iok	8		l	iok	7		l	iɔk	32		l	ɪɔk	32	
良		l	iong	4		l	iong	2		l	iɔŋ	21		l	ɪɔŋ	21	
涼		l	iong	4		l	iong	2		l	iɔŋ	21		l	ɪɔŋ	21	
梁		l	iong	4		l	iong	2		l	iɔŋ	21		l	ɪɔŋ	21	
粱		l	iong	4		l	iong	2		l	iɔŋ	21		l	ɪɔŋ	21	
糧		l	iong	4		l	iong	2		l	iɔŋ	21		l	ɪɔŋ	21	
量		l	iong	4		l	iong	2		l	iɔŋ	21		l	ɪɔŋ	21	測量
亮		l	iong	6		l	iong	4		l	iɔŋ	32		l	ɪɔŋ	32	
量		l	iong	6		l	iong	4		l	iɔŋ	32		l	ɪɔŋ	32	重量
諒		l	iong	6		l	iong	4		l	iɔŋ	32		l	ɪɔŋ	32	
兩		l	iong	2		l	iong	3		l	iɔŋ	45		l	ɪɔŋ	45	
倆		l	iong	2		l	iong	3		l	iɔŋ	45		l	ɪɔŋ	45	
輛		l	iong	6		l	iong	4		l	iɔŋ	32		l	ɪɔŋ	32	
獵		l	ip	8		l	ip	7		l	ip	32		l	ip	32	
