單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
咽		j	it	7B		y	it	6		j	it	23		j	it	23	哽咽
噎		j	it	7B		y	it	6		j	it	23		j	it	23	
熱		j	it	8		y	it	7		j	it	32		j	it	32	
乙		j	it	8		y	it	7		j	it	32		j	it	32	
邀		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
僥		j	iu	4		y	iu	2		j	iu	21		j	iw	21	僬僥，短人，西南夷別名
堯		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
窈		j	iu	2		y	iu	3		j	iu	45		j	iw	45	
擾		j	iu	2		y	iu	3		j	iu	45		j	iw	45	
繞		j	iu	2		y	iu	3		j	iu	45		j	iw	45	
饒		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
蟯		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
陶		j	iu	4		y	iu	2		j	iu	21		j	iw	21	皋陶，古人名
姚		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
搖		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
遙		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
瑤		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
窯		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
謠		j	iu	4		y	iu	2		j	iu	21		j	iw	21	
曜		j	iu	6		y	iu	4		j	iu	32		j	iw	32	
耀		j	iu	6		y	iu	4		j	iu	32		j	iw	32	
腰		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
要		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
夭		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
妖		j	iu	2		y	iu	3		j	iu	45		j	iw	45	
舀		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
遨		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
么		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
吆		j	iu	1		y	iu	1		j	iu	23		j	iw	23	
唷		j	o	1		y	o	1		j	ɔ	23		j	ɔ	23	
喲		j	o	1		y	o	1		j	ɔ	23		j	ɔ	23	
蕊		j	ui	4		y	ui	2		j	ui	21		j	uj	21	
銳		j	ui	6		y	ui	4		j	ui	32		j	uj	32	
裔		j	ui	6		y	ui	4		j	ui	32		j	uj	32	
肉		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
育		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
鬻		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
昱		j	uk	7A		y	uk	5		j	ʊk	45		j	ɔok	45	
郁		j	uk	7A		y	uk	5		j	ʊk	45		j	ɔok	45	
辱		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
旭		j	uk	7A		y	uk	5		j	ʊk	45		j	ɔok	45	
玉		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
獄		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
谷		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	吐谷渾
浴		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
欲		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
慾		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
褥		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
沃		j	uk	7A		y	uk	5		j	ʊk	45		j	ɔok	45	
燠		j	uk	2		y	uk	3		j	ʊk	45		j	ɔok	45	
峪		j	uk	8		y	uk	7		j	ʊk	32		j	ɔok	32	
絨		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
融		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
茸		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
恿		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
蛹		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
容		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
蓉		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
溶		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
鎔		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
庸		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
傭		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
勇		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
用		j	ung	6		y	ung	4		j	ʊŋ	32		j	ɔoŋ	32	
雍		j	ung	1		y	ung	1		j	ʊŋ	23		j	ɔoŋ	23	
擁		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
俑		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
翁		j	ung	1		y	ung	1		j	ʊŋ	23		j	ɔoŋ	23	
蓊		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
嗡		j	ung	1		y	ung	1		j	ʊŋ	23		j	ɔoŋ	23	
佣		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
湧		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
踴		j	ung	2		y	ung	3		j	ʊŋ	45		j	ɔoŋ	45	
榕		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
熔		j	ung	4		y	ung	2		j	ʊŋ	21		j	ɔoŋ	21	
卡		k	aa	2		k	a	3		kʰ	a	45		kʰ	ᴀ	45	
楷		k	aai	2		k	ai	3		kʰ	ai	45		kʰ	ᴀj	45	楷模
靠		k	aau	1		k	au	1		kʰ	au	23		kʰ	ᴀw	23	
稽		k	ai	1		k	aei	1		kʰ	ɐi	23		kʰ	ɐi	23	稽首
溪		k	ai	1		k	aei	1		kʰ	ɐi	23		kʰ	ɐi	23	
谿		k	ai	1		k	aei	1		kʰ	ɐi	23		kʰ	ɐi	23	
契		k	ai	1		k	aei	1		kʰ	ɐi	23		kʰ	ɐi	23	契約
稽		k	ai	2		k	aei	3		kʰ	ɐi	45		kʰ	ɐi	45	無稽之談
啟		k	ai	2		k	aei	3		kʰ	ɐi	45		kʰ	ɐi	45	
襟		k	am	1		k	aem	1		kʰ	ɐm	23		kʰ	ɐm	23	
禁		k	am	1		k	aem	1		kʰ	ɐm	23		kʰ	ɐm	23	禁著
琴		k	am	4		k	aem	2		kʰ	ɐm	21		kʰ	ɐm	21	
禽		k	am	4		k	aem	2		kʰ	ɐm	21		kʰ	ɐm	21	
擒		k	am	4		k	aem	2		kʰ	ɐm	21		kʰ	ɐm	21	
芹		k	an	4		k	aen	2		kʰ	ɐn	21		kʰ	ɐn	21	
勤		k	an	4		k	aen	2		kʰ	ɐn	21		kʰ	ɐn	21	
近		k	an	4		k	aen	2		kʰ	ɐn	21		kʰ	ɐn	21	好近
汲		k	ap	7A		k	aep	5		kʰ	ɐp	45		kʰ	ɐp	45	
級		k	ap	7A		k	aep	5		kʰ	ɐp	45		kʰ	ɐp	45	
給		k	ap	7B		k	aep	6		kʰ	ɐp	23		kʰ	ɐp	23	
及		k	ap	8		k	aep	7		kʰ	ɐp	32		kʰ	ɐp	32	
吸		k	ap	7A		k	aep	5		kʰ	ɐp	45		kʰ	ɐp	45	
岌		k	ap	7A		k	aep	5		kʰ	ɐp	45		kʰ	ɐp	45	
該		k	at	9		k	aet	8		kʰ	ɐt	21		kʰ	ɐt	21	這
咳		k	at	7A		k	aet	5		kʰ	ɐt	45		kʰ	ɐt	45	咳嗽
龜		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
臼		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
仇		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	姓仇
求		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
球		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
毬		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
舅		k	au	4		k	aeu	2		kʰ	ɐu	21		kʰ	ɐu	21	
摳		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
溝		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
篝		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
構		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
購		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
寇		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
叩		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
扣		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
蔻		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
桕		k	au	1		k	aeu	1		kʰ	ɐu	23		kʰ	ɐu	23	
茄		k	e	2		k	e	3		kʰ	ɛ	45		kʰ	ɛ	45	茄瓜
伽		k	e	4		k	e	2		kʰ	ɛ	21		kʰ	ɛ	21	伽藍
騎		k	e	4		k	e	2		kʰ	ɛ	21		kʰ	ɛ	21	騎馬
亟		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	亟請
期		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	日期
其		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
淇		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
琪		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
旗		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
企		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
企		k	ei	2		k	ei	3		kʰ	ei	45		kʰ	ej	45	
企		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
歧		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
祇		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	神祇
畸		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
崎		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	崎嶇
奇		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	奇怪
琦		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
鰭		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
冀		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
暨		k	ei	1		k	ei	1		kʰ	ei	23		kʰ	ej	23	
祈		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
崎		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	長崎
棋		k	ei	4		k	ei	2		kʰ	ei	21		kʰ	ej	21	
劇		k	iak	8		k	iak	7		kʰ	iɐk	32		kʰ	ɪɐk	32	
劇		k	iak	9		k	iak	8		kʰ	iɐk	21		kʰ	ɪɐk	21	
厥		k	iak	9		k	iaek	8		kʰ	iɐk	21		kʰ	ɪɐk	21	佢哋
隙		k	ik	7A		k	ik	5		kʰ	ɪk	45		kʰ	ɛek	45	
拑		k	im	4		k	im	2		kʰ	im	21		kʰ	im	21	
鉗		k	im	4		k	im	2		kʰ	im	21		kʰ	im	21	
拳		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
蜷		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
權		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
虔		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	
乾		k	in	4		k	in	2		kʰ	in	21		kʰ	in	21	乾坤
券		k	in	1		k	in	1		kʰ	in	23		kʰ	in	23	
鯨		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	
擎		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	
傾		k	ing	1		k	ing	1		kʰ	ɪŋ	23		kʰ	ɛeŋ	23	
頃		k	ing	2		k	ing	3		kʰ	ɪŋ	45		kʰ	ɛeŋ	45	
嬛		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	美好
瓊		k	ing	4		k	ing	2		kʰ	ɪŋ	21		kʰ	ɛeŋ	21	
卻		k	iok	7B		k	iok	6		kʰ	iɔk	23		kʰ	ɪɔk	23	
襁		k	iong	4		k	iong	2		kʰ	iɔŋ	21		kʰ	ɪɔŋ	21	
強		k	iong	4		k	iong	2		kʰ	iɔŋ	21		kʰ	ɪɔŋ	21	強壯
強		k	iong	1		k	iong	1		kʰ	iɔŋ	23		kʰ	ɪɔŋ	23	勉強
抉		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
訣		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
缺		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
決		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
鍥		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
揭		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
契		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	契丹
撅		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
蕨		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
闕		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
竭		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
頡		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
黠		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
獗		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	
橛		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	木橛子
桔		k	it	7B		k	it	6		kʰ	it	23		kʰ	it	23	桔柣
竅		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	
翹		k	iu	1		k	iu	1		kʰ	iu	23		kʰ	iw	23	翹起
翹		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	翹首
喬		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	
轎		k	iu	2		k	iu	3		kʰ	iu	45		kʰ	iw	45	
僑		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	
橋		k	iu	4		k	iu	2		kʰ	iu	21		kʰ	iw	21	
柯		k	o	1		k	o	1		kʰ	ɔ	23		kʰ	ɔ	23	
溉		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
愾		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
丐		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
蓋		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	覆蓋
概		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
慨		k	oi	1		k	oi	1		kʰ	ɔi	23		kʰ	ɔj	23	
確		k	ok	7B		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
廓		k	ok	7B		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
涸		k	ok	7B		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
郝		k	ok	7B		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
壑		k	ok	7B		k	ok	6		kʰ	ɔk	23		kʰ	ɔk	23	
獷		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
狂		k	ong	4		k	ong	2		kʰ	ɔŋ	21		kʰ	ɔŋ	21	
礦		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
港		k	ong	2		k	ong	3		kʰ	ɔŋ	45		kʰ	ɔŋ	45	
曠		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
擴		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
亢		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	高亢
抗		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
炕		k	ong	1		k	ong	1		kʰ	ɔŋ	23		kʰ	ɔŋ	23	
箍		k	u	1		k	u	1		kʰ	u	23		kʰ	u	23	
檜		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
膾		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
繪		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
賄		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
拒		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
距		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
渠		k	ui	4		k	ui	2		kʰ	ui	21		kʰ	uj	21	
拘		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
俱		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
區		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	區別
嶇		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
軀		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
驅		k	ui	1		k	ui	1		kʰ	ui	23		kʰ	uj	23	
瞿		k	ui	4		k	ui	2		kʰ	ui	21		kʰ	uj	21	瞿塘峽
潰		k	ui	2		k	ui	3		kʰ	ui	45		kʰ	uj	45	
麴		k	uk	7A		k	uk	5		kʰ	ʊk	45		kʰ	ɔok	45	
曲		k	uk	7A		k	uk	5		kʰ	ʊk	45		kʰ	ɔok	45	
穹		k	ung	4		k	ung	2		kʰ	ʊŋ	21		kʰ	ɔoŋ	21	
窮		k	ung	4		k	ung	2		kʰ	ʊŋ	21		kʰ	ɔoŋ	21	
聒		k	ut	7B		k	ut	6		kʰ	ut	23		kʰ	ut	23	
括		k	ut	7B		k	ut	6		kʰ	ut	23		kʰ	ut	23	
豁		k	ut	7B		k	ut	6		kʰ	ut	23		kʰ	ut	23	
夸		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
誇		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
跨		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
掛		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
垮		kw	aa	1		ku	a	1		kʰw	a	23		kʰʊ	ᴀ	23	
睽		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
畦		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
攜		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
規		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
窺		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
蠵		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
虧		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
葵		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
揆		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
愧		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
逵		kw	ai	4		ku	aei	2		kʰw	ɐi	21		kʰʊ	ɐi	21	
盔		kw	ai	1		ku	aei	1		kʰw	ɐi	23		kʰʊ	ɐi	23	
窘		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
菌		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
昆		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
坤		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
困		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
壼		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
崑		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
睏		kw	an	1		ku	aen	1		kʰw	ɐn	23		kʰʊ	ɐn	23	
捆		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
綑		kw	an	2		ku	aen	3		kʰw	ɐn	45		kʰʊ	ɐn	45	
裙		kw	an	4		ku	aen	2		kʰw	ɐn	21		kʰʊ	ɐn	21	
群		kw	an	4		ku	aen	2		kʰw	ɐn	21		kʰʊ	ɐn	21	
眶		kw	ang	1		ku	aeng	1		kʰw	ɐŋ	23		kʰʊ	ɐŋ	23	
喇		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	喇叭
啦		l	aa	1		l	a	1		l	a	23		l	ᴀ	23	
喇		l	aa	4		l	a	2		l	a	21		l	ᴀ	21	喇嘛
癩		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
賴		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
籟		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	
拉		l	aai	1		l	ai	1		l	ai	23		l	ᴀj	23	
落		l	aai	6		l	ai	4		l	ai	32		l	ᴀj	32	落低
艦		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
檻		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
濫		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
婪		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
嵐		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
纜		l	aam	6		l	am	4		l	am	32		l	ᴀm	32	
攬		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
欖		l	aam	2		l	am	3		l	am	45		l	ᴀm	45	
藍		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
籃		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
覽		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
攬		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
欖		l	aam	4		l	am	2		l	am	21		l	ᴀm	21	
斕		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
闌		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
攔		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
蘭		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
瀾		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
欄		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
懶		l	aan	4		l	an	2		l	an	21		l	ᴀn	21	
爛		l	aan	6		l	an	4		l	an	32		l	ᴀn	32	
臘		l	aap	8		l	ap	7		l	ap	32		l	ᴀp	32	
蠟		l	aap	8		l	ap	7		l	ap	32		l	ᴀp	32	
垃		l	aap	8		l	ap	7		l	ap	32		l	ᴀp	32	
辣		l	aat	8		l	at	7		l	at	32		l	ᴀt	32	
撈		l	aau	4		l	au	2		l	au	21		l	ᴀw	21	
豊		l	ai	1		l	aei	1		l	ɐi	23		l	ɐi	23	
禮		l	ai	1		l	aei	1		l	ɐi	23		l	ɐi	23	
犁		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
黎		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
捩		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
例		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
厲		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
勵		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
蠣		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
吏		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
驪		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
鸝		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
麗		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
邐		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
利		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
痢		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
莉		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
嚟		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
嚟		l	ai	4		l	aei	2		l	ɐi	21		l	ɐi	21	
俐		l	ai	6		l	aei	4		l	ɐi	32		l	ɐi	32	
勒		l	ak	8		l	aek	7		l	ɐk	32		l	ɐk	32	
肋		l	ak	8		l	aek	7		l	ɐk	32		l	ɐk	32	
林		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
淋		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
琳		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
霖		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
臨		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
凜		l	am	1		l	aem	1		l	ɐm	23		l	ɐm	23	
懍		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
廩		l	am	4		l	aem	2		l	ɐm	21		l	ɐm	21	
卵		l	an	2		l	aen	3		l	ɐn	45		l	ɐn	45	
掄		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
倫		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
淪		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
綸		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	垂綸
輪		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
鄰		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
磷		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
鱗		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
麟		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
遴		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
吝		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
藺		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	
論		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	論語
論		l	an	6		l	aen	4		l	ɐn	32		l	ɐn	32	討論
崙		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
圇		l	an	4		l	aen	2		l	ɐn	21		l	ɐn	21	
冷		l	ang	4		l	aeng	2		l	ɐŋ	21		l	ɐŋ	21	
唥		l	ang	1		l	aeng	1		l	ɐŋ	23		l	ɐŋ	23	
唥		l	ang	6		l	aeng	4		l	ɐŋ	32		l	ɐŋ	32	
立		l	ap	8		l	aep	7		l	ɐp	32		l	ɐp	32	
笠		l	ap	7A		l	aep	5		l	ɐp	45		l	ɐp	45	
苙		l	ap	7A		l	aep	5		l	ɐp	45		l	ɐp	45	
律		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	效率
栗		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	
慄		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	
甩		l	at	7A		l	aet	5		l	ɐt	45		l	ɐt	45	
壘		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	神荼鬱壘
率		l	at	8		l	aet	7		l	ɐt	32		l	ɐt	32	
留		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
流		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
硫		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
榴		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
劉		l	au	4		l	aeu	2		l	ɐu	21		l	ɐu	21	
