id	ini	fn	pt	单字	IPA	注释
1222	tʃʰ	ɛu	35	炒	tʃʰɛu35	炒股
1223	tʃʰ	ɛu	35	吵	tʃʰɛu35	吵架
1224	tʃʰ	ɛu	231	巢	tʃʰɛu231	雀巢
1225	ʃ	au	35	梢	ʃau35	树梢
1226	ʃ	au	35	稍	ʃau35	稍等
1227	ʃ	ɛu	33	潲	ʃɛu33	猪食
1228	ʃ	au	33	哨	ʃau33	口哨
1229	k	ɛu	52	交	kɛu52	交通
1230	k	ɛu	52	郊	kɛu52	郊区
1231	k	ɛu	52	膠	kɛu52	胶水
1232	k	ɛu	33	教	kɛu33	教书
1234	k	ɛu	35	絞	kɛu35	绞毛巾
1235	k	ɛu	35	狡	kɛu35	狡猾
1236	k	ɛu	33	鉸	kɛu33	铰剪
1237	k	ɛu	35	攪	kɛu35	搅拌
1238	k	ɛu	35	搞	kɛu35	搞好
1239	k	ɛu	33	教	kɛu33	教育
1240	h	ɛu	22	校	hɛu22	上校
1241	k	au	33	較	kau33	比较
1242	h	au	52	酵	hau52	发酵
1243	k	ɛu	33	窖	kɛu33	地窖
1244	k	ɛu	33	覺	kɛu33	睡觉
1245	kʰ	ɛu	52	敲	kʰɛu52	敲门
1246	h	au	35	巧	hau35	碰巧
1247	ŋ	ɛu	231	咬	ŋɛu231	咬人
1248	h	au	52	哮	hau52	哮喘
1249	h	ɛu	33	孝	hɛu33	孝顺
1250	ŋ	au	231	肴	ŋau231	佳肴
1251	ŋ	au	231	淆	ŋau231	混淆
1252	h	au	22	效	hau22	效果
1254	h	au	22	校	hau22	学校
1255		ɛu	33	坳	ɛu33	山坳
1256	p	iu	52	膘	piu52	肥膘
1257	p	iu	52	標	piu52	标志
1258	p	iu	35	表	piu35	表示
1259	p	iu	52	錶	piu52	手表
1260	pʰ	iu	52	飄	pʰiu52	飘扬
1261	pʰ	iu	33	漂	pʰiu33	漂白
1262	pʰ	iu	33	票	pʰiu33	车票
1263	pʰ	iu	33	漂	pʰiu33	漂亮
1265	p	iu	52	鰾	piu52	鱼鳔（鱼泡）
1266	m	iu	231	苗	miu231	火苗
1267	m	iu	231	描	miu231	描写
1268	m	ɛu	33	貓	mɛu33	猫咪
1269	m	ɛu	231	藐	mɛu231	藐视
1270	m	iu	231	渺	miu231	渺小
1271	m	iu	231	秒	miu231	一分一秒
1272	m	iu	22	廟	miu22	庙会
1273	m	iu	231	妙	miu231	妙计
1274	l	iu	22	燎	liu22	火烧火燎
1275	l	iu	22	燎	liu22	燎原
1276	l	ɛu	22	療	lɛu22	治疗
1277	tʃ	iu	52	焦	tʃiu52	焦作
1278	tʃ	iu	52	蕉	tʃiu52	香蕉
1279	tʃ	iu	52	椒	tʃiu52	辣椒
1280	tʃ	ɛu	35	剿	tʃɛu35	围剿
1282	tʰ	iu	52	鍬	tʰiu52	铁锹
1283	tʃʰ	iu	52	悄	tʃʰiu52	静悄悄
1287	ʃ	iu	52	消	ʃiu52	消化
1288	ʃ	iu	52	宵	ʃiu52	良宵
1289	ʃ	iu	52	霄	ʃiu52	云霄
1290	ʃ	iu	52	硝	ʃiu52	硝酸
1291	ʃ	iu	52	銷	ʃiu52	供销社
1292	ʃ	iu	35	小	ʃiu35	大小
1293	ʃ	iu	33	笑	ʃiu33	笑话
1294	ʃ	iu	52	肖	ʃiu52	生肖
1295	tʃ	iu	231	朝	tʃiu231	今朝
1296	tʃʰ	iu	52	超	tʃʰiu52	超过
1297	tʃ	iu	231	朝	tʃiu231	朝代
1298	tʃ	iu	231	潮	tʃiu231	潮水
1299	tʃ	iu	22	趙	tʃiu22	赵国；姓
1300	ʃ	iu	22	兆	ʃiu22	人名用字；预兆
1301	tʃ	iu	22	召	tʃiu22	号召
1302	tʃʰ	iu	52	昭	tʃʰiu52	王昭君
1303	tʃ	iu	52	招	tʃiu52	招手
1304	tʃ	iu	52	沼	tʃiu52	沼气
1305	tʃ	iu	33	照	tʃiu33	照明
1306	ʃ	iu	52	燒	ʃiu52	发烧
1307	ʃ	iu	35	少	ʃiu35	多少
1308	ʃ	iu	33	少	ʃiu33	少年，少爷
1309	ʃ	iu	22	韶	ʃiu22	韶关
1310	ʃ	iu	22	紹	ʃiu22	介绍
1311	ʃ	iu	22	邵	ʃiu22	姓
1312		iu	231	饒	iu231	求饶
1313		iu	35	擾	iu35	打扰
1314		iu	35	繞	iu35	绕线团
1315		iu	35	繞	iu35	围绕
1316	k	iu	52	驕	kiu52	骄傲
1317	k	iu	52	嬌	kiu52	撒娇
1318	k	iu	35	矯	kiu35	矫正
1319	kʰ	iu	231	喬	kʰiu231	姓
1320	k	iu	231	僑	kiu231	华侨
1321	k	iu	231	橋	kiu231	桥梁
1322	k	iu	231	蕎	kiu231	荞麦
1323	k	iu	22	轎	kiu22	抬轿
1324	h	iu	52	囂	hiu52	嚣张
1325		iu	35	妖	iu35	妖怪
1326		iu	52	邀	iu52	邀请
1327		iu	52	腰	iu52	腰疼
1329		iu	33	要	iu33	重要
1330		iu	231	摇	iu231	摇篮
1331		iu	231	謡	iu231	民谣
1332		iu	231	窑	iu231	官窑
1333		iu	231	姚	iu231	姓
1334		iu	35	舀	iu35	舀水
1335		iu	22	耀	iu22	照耀
1336		iu	22	鷂	iu22	纸鹞
1337	t	iu	52	刁	tiu52	嘴刁
1338	t	iu	52	貂	tiu52	貂皮
1339	t	iu	52	雕	tiu52	雕塑；座山雕
1340	l	ɛu	231	鳥	lɛu231	小鸟
1341	t	ɛu	33	釣	tɛu33	钓鱼
1342	t	ɛu	33	吊	tɛu33	上吊
1343	tʰ	ɛu	52	挑	tʰɛu52	挑选
1344	tʰ	ɛu	33	跳	tʰɛu33	跳高，跳起来
1345	tʰ	ɛu	33	糶	tʰɛu33	粜米（卖米）
1346	t	ɛu	231	條	tɛu231	条件
1347	t	ɛu	22	調	tɛu22	调和
1348	t	ɛu	22	掉	tɛu22	走掉
1349	t	ɛu	22	調	tɛu22	调动
1350	t	ɛu	22	調	tɛu22	音调，高调
1351	l	ɛu	22	尿	lɛu22	撒尿
1352	l	ɛu	22	聊	lɛu22	聊天
1353	l	ɛu	22	遼	lɛu22	辽宁
1354	l	ɛu	35	撩	lɛu35	撩起来
1355	l	ɛu	231	寮	lɛu231	竹寮，茶寮
1356	l	ɛu	231	了	lɛu231	了结
1357	l	ɛu	22	瞭	lɛu22	瞭望
1358	l	ɛu	22	料	lɛu22	肥料
1359	ʃ	iu	52	蕭	ʃiu52	姓
1360	ʃ	iu	52	簫	ʃiu52	吹箫
1361	tʃ	iu	52	澆	tʃiu52	浇花
1362	k	iu	35	繳	kiu35	上缴
1363	h	iu	52	僥	hiu52	侥幸
1364	k	iu	33	叫	kiu33	大叫
1365	kʰ	iu	33	竅	kʰiu33	窍门
1366		iu	231	堯	iu231	尧舜禹
1367	h	iu	35	曉	hiu35	晓得
1368		iu	231	杳	iu231	杳无音讯
1369	f	au	35	剖	fau35	解剖
1370	m	au	231	某	mau231	某人
1371	m	au	231	畝	mau231	一亩田
1372	m	au	22	牡	mau22	牡丹
1373	m	o	231	母	mo231	母亲
1374	m	o	231	拇	mo231	拇指
1375	m	o	231	戊	mo231	戊戌变法
1376	m	au	22	茂	mau22	茂盛
1377	m	au	22	貿	mau22	外贸
1378	t	au	52	兜	tau52	兜风
1379	t	au	33	斗	tau33	十升为斗
1380	t	au	33	抖	tau33	发抖
1381	t	au	33	陡	tau33	陡峭
1382	t	au	33	鬥	tau33	斗争
1383	tʰ	au	52	偷	tʰau52	偷东西
1384	tʰ	au	35	敨	tʰau35	敨开，敨气
1385	tʰ	au	33	透	tʰau33	透明
1386	t	au	231	頭	tau231	头发
1387	tʰ	au	22	投	tʰau22	投降
1388	t	au	22	豆	tau22	豆芽
1389	t	au	22	逗	tau22	逗号
1390	t	au	22	痘	tau22	水痘
1391	l	au	231	樓	lau231	上楼
1392	l	au	231	簍	lau231	竹篓
1393	l	au	231	摟	lau231	搂抱
1394	l	au	22	漏	lau22	漏雨
1395	l	au	22	陋	lau22	简陋
1396	tʃ	au	35	走	tʃau35	行走
1397	tʃ	au	33	奏	tʃau33	节奏
1398	tʃʰ	au	33	凑	tʃʰau33	凑数
1399	ʃ	au	35	叟	ʃau35	童叟无欺
1400	ʃ	au	33	嗽	ʃau33	咳嗽
1401	ŋ	au	52	勾	ŋau52	勾当
1402	ŋ	au	52	鉤	ŋau52	鱼钩
1403	ŋ	au	52	溝	ŋau52	沟通
1404	k	au	35	狗	kau35	小狗
1405	k	au	35	苟	kau35	苟且偷生
1406	k	au	33	够	kau33	足够
1407	k	au	33	構	kau33	结构
1408	k	au	33	購	kau33	购买
1409	ŋ	au	52	勾	ŋau52	勾引
1410	ŋ	au	52	摳	ŋau52	抠出来
1411	h	au	35	口	hau35	门口
1412	kʰ	au	33	叩	kʰau33	叩头
1413	kʰ	au	33	扣	kʰau33	扣钱
1414	kʰ	au	33	寇	kʰau33	倭寇
1415	ŋ	au	231	藕	ŋau231	莲藕
1416	ŋ	au	231	偶	ŋau231	偶然
1417	ŋ	au	22	偶	ŋau22	配偶
1418	h	au	22	侯	hau22	诸侯
1419	h	au	231	喉	hau231	喉咙
1420	h	au	231	猴	hau231	猴子
1421	h	au	22	後	hau22	后来
1422	h	au	231	厚	hau231	忠厚
1423	h	au	22	后	hau22	皇后
1424	h	au	22	候	hau22	等候
1425		au	52	歐	au52	欧洲
1426		au	52	甌	au52	瓯江
1427		au	35	嘔	au35	呕吐
1428		au	52	毆	au52	殴打
1429		au	33	漚	au33	久浸水中（沤肥）
1430		au	33	慪	au33	怄气
1431	f	au	35	否	fau35	否定
1432	f	u	33	富	fu33	富贵
1433	f	u	33	副	fu33	正副（副省长）
1434	f	au	231	浮	fau231	浮动；轻浮
1435	f	u	231	婦	fu231	妇女
1436	f	u	22	負	fu22	负担
1437	f	ok	055	復	fok5	复兴
1438	m	au	231	謀	mau231	阴谋
1439	m	au	231	矛	mau231	矛盾
1440	l	au	231	紐	lau231	纽扣
1441	l	ɐu	35	扭	lɐu35	扭动
1442	l	ɐu	231	流	lɐu231	流动
1443	l	ɐu	231	劉	lɐu231	姓
1444	l	ɐu	231	留	lɐu231	留下
1445	l	ɐu	231	榴	lɐu231	石榴
1446	l	ɐu	231	硫	lɐu231	硫磺
1447	l	ɐu	231	琉	lɐu231	琉璃
1448	l	ɐu	35	柳	lɐu35	柳树
1449	l	ɐu	231	溜	lɐu231	溜走
1450	l	ɐu	231	餾	lɐu231	蒸馏水
1451	l	ɛu	22	廖	lɛu22	姓
1453	tʃ	ɐu	35	酒	tʃɐu35	酒精
1454	tʃʰ	ɐu	52	秋	tʃʰɐu52	秋千
1455	tʃʰ	ɐu	52	秋	tʃʰɐu52	秋天
1456	tʃʰ	ɐu	52	鰍	tʃʰɐu52	泥鳅
1457	tʃ	au	22	就	tʃau22	成就
1458	ʃ	ɐu	52	修	ʃɐu52	修理
1459	ʃ	ɐu	52	羞	ʃɐu52	害羞
1460	ʃ	au	33	秀	ʃau33	清秀
1461	ʃ	au	33	繡	ʃau33	绣花
1462	ʃ	ok	055	宿	ʃok5	宿舍
1463	ʃ	au	33	銹	ʃau33	生锈
1464	tʃʰ	ɐu	231	囚	tʃʰɐu231	囚犯
1465	tʃ	au	22	袖	tʃau22	领袖
1467	tʃ	ɐu	33	晝	tʃɐu33	日昼
1468	tʃʰ	au	52	抽	tʃʰau52	抽出
1469	tʃʰ	ɐu	35	丑	tʃʰɐu35	子丑寅卯
1470	tʃ	ɐu	231	綢	tʃɐu231	丝绸
1471	tʃ	ɐu	231	稠	tʃɐu231	稠密
1472	tʃ	ɐu	231	籌	tʃɐu231	筹备
1473	tʃ	au	22	宙	tʃau22	宇宙
1474	tʃ	au	52	鄒	tʃau52	姓
1475	tʃ	au	33	皺	tʃau33	皱纹
1476	ʃ	ɐu	231	愁	ʃɐu231	发愁
1477	tʃ	au	22	驟	tʃau22	步骤；暴风骤雨
1478	ʃ	au	35	搜	ʃau35	搜查，搜身
1479	ʃ	au	52	餿	ʃau52	饭馊了
1480	ʃ	ɛu	35	蒐	ʃɛu35	搜集
1481	ʃ	au	33	瘦	ʃau33	瘦小
1482	tʃ	ɐu	52	周	tʃɐu52	姓；周围
1483	tʃ	ɐu	52	舟	tʃɐu52	舟山
1484	tʃ	ɐu	52	州	tʃɐu52	杭州
1485	tʃ	ɐu	52	洲	tʃɐu52	亚洲
1487	tʃ	au	33	咒	tʃau33	咒人
1488	tʃʰ	ɐu	35	醜	tʃʰɐu35	丑陋
1489	tʃʰ	ɐu	33	臭	tʃʰɐu33	香臭
1490	ʃ	ɐu	52	收	ʃɐu52	秋收，收集
1491	ʃ	ɐu	35	手	ʃɐu35	手段
1492	ʃ	ɐu	35	首	ʃɐu35	首都
1493	ʃ	ɐu	35	守	ʃɐu35	保守
1494	tʃʰ	au	33	獸	tʃʰau33	野兽
1495	ʃ	ɐu	231	仇	ʃɐu231	报仇
1496	ʃ	ɐu	231	酬	ʃɐu231	报酬
1497	ʃ	au	22	受	ʃau22	接受
1498	ʃ	au	22	壽	ʃau22	寿星
1499	ʃ	au	22	授	ʃau22	教授
1500	tʃ	ɐu	231	售	tʃɐu231	出售
1501		iɐu	231	柔	iɐu231	温柔
1502		iɐu	231	揉	iɐu231	揉眼睛，揉面团
1503	k	au	52	鳩	kau52	斑鸠
1505	t	au	33	糾	tau33	纠缠
1506	k	ɐu	35	九	kɐu35	第九
1507	k	ɐu	35	久	kɐu35	长久
1508	k	ɐu	35	韭	kɐu35	韭菜
1509	k	au	33	灸	kau33	针灸
1510	k	au	33	救	kau33	救命
1511	k	au	33	究	kau33	研究
1512		iɐu	52	丘	iɐu52	姓；山丘
1513	kʰ	ɐu	231	求	kʰɐu231	要求
1514	kʰ	ɐu	231	球	kʰɐu231	地球
1515	ʃ	ɐu	231	仇	ʃɐu231	姓
1516	k	ɛu	33	臼	kɛu33	脱臼
1517	k	ɐu	231	舅	kɐu231	舅舅，舅父
1518	k	ɐu	22	舊	kɐu22	新旧
1520	ŋ	au	231	牛	ŋau231	吹牛
1521		iɐu	52	休	iɐu52	休息
1522	l	ɐu	35	朽	lɐu35	腐朽
1523	tʃʰ	au	33	嗅	tʃʰau33	嗅觉
1524		iɐu	52	憂	iɐu52	担忧
1525		iɐu	52	優	iɐu52	优秀
1526		iɐu	231	尤	iɐu231	尤其
1527		iɐu	231	郵	iɐu231	邮票
1528		iɐu	231	有	iɐu231	有无
1529		iɐu	231	友	iɐu231	朋友
1530		iɐu	22	又	iɐu22	又一次
1531		iau	22	右	iau22	左右
1532		iɐu	22	佑	iɐu22	保佑
1533		iɐu	231	由	iɐu231	理由
1534		iɐu	231	油	iɐu231	花生油
1535		iɐu	231	游	iɐu231	旅游
1536		iɐu	231	猶	iɐu231	犹豫
1537		iɐu	52	悠	iɐu52	悠闲
1538		iɐu	231	酉	iɐu231	地支第十
1539		iɐu	35	誘	iɐu35	引诱
1540		iɐu	231	柚	iɐu231	柚子
1541		iɐu	231	釉	iɐu231	釉彩
1542	p	iu	52	彪	piu52	林彪
1543	m	iu	231	謬	miu231	谬论
1544	t	iu	52	丢	tiu52	丢失
1545	t	au	35	糾	tau35	纠正
1546		iɐu	52	幽	iɐu52	幽默
1547		iau	33	幼	iau33	幼稚
1548	t	am	52	耽	tam52	耽误
1549	t	ɐp	033	答	tɐp3	回答
1550	t	ɐp	033	搭	tɐp3	搭车，衣服搭在肩上
1551	tʰ	am	52	貪	tʰam52	贪心
1552	tʰ	am	33	探	tʰam33	探路
1553	t	ɐp	033	踏	tɐp3	脚踏
1554	t	am	231	潭	tam231	湘潭
1555	t	am	231	譚	tam231	姓
1556	t	ɐp	022	沓	tɐp2	一沓纸
1557	l	am	231	南	lam231	南方
1558	l	am	231	男	lam231	男人
1559	l	ɐp	022	納	lɐp2	出纳
1560	l	ai	52	拉	lai52	拖拉
1561	tʃ	am	52	簪	tʃam52	发簪
1562	tʃʰ	am	52	參	tʃʰam52	参加
1563	tʃʰ	am	35	慘	tʃʰam35	悲惨
1564	tʃ	am	231	蠶	tʃam231	蚕丝
1565	tʃ	ɐp	022	雜	tʃɐp2	复杂
1566	k	am	35	感	kam35	感谢
1567	h	ɐp	022	合	hɐp2	合作
1568	k	ɐp	055	蛤	kɐp5	蛤蜊，花蛤
1569	k	ɐp	055	鴿	kɐp5	鸽子
1570	h	ɐm	52	堪	hɐm52	难堪
1571	h	ɐm	52	龕	hɐm52	神龛
1572	h	ɐm	33	坎	hɐm33	坎坷；坎头
1573	kʰ	am	35	砍	kʰam35	砍柴
1574	h	ɐm	52	勘	hɐm52	勘探
1575	h	ɐp	033	喝	hɐp3	*喝彩
1576	h	ɐm	231	含	hɐm231	包含
1577	h	am	231	函	ham231	信函
1578	h	am	22	撼	ham22	震撼
1579	h	am	22	憾	ham22	遗憾
1580	h	ɐp	022	合	hɐp2	十合一升
1581	h	ɐp	022	盒	hɐp2	盒子
1582		am	52	庵	am52	尼姑庵
1583		ɐm	52	揞	ɐm52	揞住
1584		ɐm	33	暗	ɐm33	黑暗
1585	t	am	52	擔	tam52	担任（动）
1586	t	am	35	膽	tam35	胆小
1587	t	am	33	擔	tam33	挑担（名）
1588	tʰ	am	52	坍	tʰam52	坍塌
1589	tʰ	an	35	毯	tʰan35	毛毯
1590	tʰ	ɐp	033	塔	tʰɐp3	一座塔
1591	tʰ	ɐt	033	遢	tʰɐt3	邋遢
1592	tʰ	ɐt	033	塌	tʰɐt3	倒塌
1593	t	am	231	談	tam231	谈话
1594	t	am	231	痰	tam231	吐痰
1595	t	am	231	淡	tam231	咸淡；浓淡
1596	l	am	231	藍	lam231	蓝色
1597	l	am	231	籃	lam231	篮子
1598	l	am	35	覽	lam35	阅览
1599	l	am	35	攬	lam35	包揽
1600	l	am	35	欖	lam35	橄榄
1601	l	am	22	濫	lam22	泛滥
1602	l	am	22	纜	lam22	缆绳，缆车
1603	l	ɐp	022	臘	lɐp2	腊肉
1604	l	ɐp	022	蠟	lɐp2	蜡烛
1605	tʃ	am	22	慚	tʃam22	惭愧
1606	tʃ	am	22	暫	tʃam22	暂时
1607	ʃ	am	52	三	ʃam52	第三
1608	k	am	52	甘	kam52	甘蔗
1609	k	am	52	柑	kam52	芦柑
1610	k	am	35	敢	kam35	勇敢
1611	k	am	35	橄	kam35	橄榄
1612	h	am	231	喊	ham231	叫喊
1613	tʃ	am	22	站	tʃam22	站立
1614	tʃ	ɐt	022	劄	tʃɐt2	针扎
1615	tʃ	an	22	賺	tʃan22	赚钱
1616	tʃ	am	22	站	tʃam22	车站
1617	tʃ	am	35	斬	tʃam35	刀斩
1619	tʃ	am	35	眨	tʃam35	眨眼
1620	tʃʰ	ɐp	033	插	tʃʰɐp3	插秧
1622	tʃ	ɐp	022	閘	tʃɐp2	闸门
1623	tʃ	et	022	煠	tʃet2	把食物放入沸水或沸油里弄熟
1624	tʃʰ	am	33	杉	tʃʰam33	杉树
1625	k	am	33	尷	kam33	尴尬
1626	k	am	35	减	kam35	加减
1627	k	en	35	鹼	ken35	发酵用
1628	k	et	033	夾	ket3	夹子；夹东西
1630	h	ɐp	055	恰	hɐp5	恰当
1632	h	am	231	咸	ham231	咸丰
1633	h	am	231	鹹	ham231	咸淡
1634	h	am	22	陷	ham22	陷井
1635	h	am	22	餡	ham22	饺子馅
1636	h	et	022	狹	het2	狭窄
1637	h	et	022	峽	het2	三峡
1638	h	ɐp	055	洽	hɐp5	洽谈
1639	ʃ	am	52	衫	ʃam52	衬衫
1640	k	am	52	監	kam52	监视，监牢
1641	k	am	33	鑒	kam33	鉴定
1642	k	am	33	監	kam33	国子监；太监
1643	k	et	033	甲	ket3	天干第一
1644	k	et	033	胛	ket3	肩胛
1646	ŋ	am	231	巖	ŋam231	岩石，石灰岩
1647	h	am	231	銜	ham231	军衔
1648	l	am	22	艦	lam22	军舰
1649	h	ɐp	022	匣	hɐp2	匣子
1650		ɐp	033	鴨	ɐp3	鸭子
1651		ɐp	033	押	ɐp3	押送
1652		ɐt	033	壓	ɐt3	压力
1653	p	in	35	貶	pin35	贬值
1654	n	in	52	黏	nin52	黏米，黏合剂
1657	l	in	22	廉	lin22	廉洁
1658	l	in	22	鐮	lin22	镰刀
1659	l	in	22	簾	lin22	窗帘
1660	l	in	35	斂	lin35	收敛
1661	l	in	35	殮	lin35	殡殓
1662	l	it	022	獵	lit2	打猎
1663	tʃ	in	52	尖	tʃin52	尖刀
1664	tʃʰ	in	52	殲	tʃʰin52	歼灭
1665	tʃ	it	033	接	tʃit3	接待
1666	tʃʰ	in	52	籤	tʃʰin52	牙签
1667	tʃʰ	in	52	簽	tʃʰin52	签名
1668	tʃʰ	it	033	妾	tʃʰit3	妻妾
1669	tʃʰ	in	231	潛	tʃʰin231	潜水
1670	tʃ	in	22	漸	tʃin22	逐渐
1671	tʃ	it	022	捷	tʃit2	捷报
1672	tʃ	in	52	沾	tʃin52	沾湿
1673	n	in	52	粘	nin52	粘贴
1674	tʃ	in	52	占	tʃin52	占卜
1675	tʃ	in	33	佔	tʃin33	占有，占地方
1676	tʃ	it	033	摺	tʃit3	折被子，折纸
1677	ʃ	in	35	陝	ʃin35	陕西
1678	ʃ	in	35	閃	ʃin35	闪电
1679	ʃ	it	033	攝	ʃit3	摄影
1680	ʃ	in	22	蟾	ʃin22	蟾蜍，蟾酥
1681	ʃ	it	033	涉	ʃit3	干涉
1682		in	35	染	in35	污染
1683	kʰ	in	35	檢	kʰin35	检查
1685	k	in	231	鉗	kin231	钳子
1686	kʰ	in	35	儉	kʰin35	节俭
1687	ŋ	en	22	驗	ŋen22	试验
1688	h	in	35	險	hin35	危险
1689		in	35	淹	in35	淹没
1690		in	52	閹	in52	阉割
1691		in	35	掩	in35	掩护
1692		in	33	厭	in33	讨厌
1693		in	231	炎	in231	炎热
1694		in	231	鹽	in231	食盐(名）
1695		in	22	閻	in22	阎王
1696		in	231	檐	in231	屋檐
1697		in	35	艷	in35	鲜艳
1698		in	231	焰	in231	火焰
1699		it	033	鹽	it3	腌制（动）
1700	h	it	022	葉	hit2	树叶
1701	h	it	022	頁	hit2	一页
1702	k	in	33	劍	kin33	宝剑
1703	k	it	033	劫	kit3	抢劫
1704	h	in	33	欠	hin33	欠债
1705	h	it	033	怯	hit3	胆怯
1706		in	231	嚴	in231	严格
1707	h	it	022	業	hit2	事业
1708	h	it	033	脅	hit3	威胁
1709		it	033	腌	it3	腌制
1710	t	en	22	掂	ten22	掂分量
1711	t	en	35	點	ten35	点头
1712	t	en	22	店	ten22	商店
1713		ieŋ	33	踮	ieŋ33	踮脚尖
1714	t	it	033	跌	tit3	跌打损伤
1715	tʰ	en	52	添	tʰen52	添加
1716	p	en	33	舔	pen33	以舌取物
1717	tʰ	et	033	帖	tʰet3	请帖
1718	tʰ	et	033	貼	tʰet3	张贴
1719	t	en	231	甜	ten231	甜蜜
1720	t	et	022	疊	tet2	折叠
1721	t	et	022	碟	tet2	碟子
1722	t	et	022	牒	tet2	通牒
1723	t	et	022	蝶	tet2	蝴蝶
1724	t	et	022	諜	tet2	间谍
1725	n	in	52	拈	nin52	拈花惹草
1726	n	en	22	念	nen22	想念
1727	k	in	52	兼	kin52	兼职
1728	k	et	033	挾	ket3	挟菜
1729	h	in	52	謙	hin52	谦虚
1730	h	it	033	歉	hit3	道歉
1731	h	en	231	嫌	hen231	嫌弃
1732	h	it	033	協	hit3	协作
1733	h	ɐp	022	俠	hɐp2	侠义，大侠
1734	f	ɐt	033	法	fɐt3	办法
1735	f	ɐt	022	泛	fɐt2	广泛
1736	f	an	22	凡	fan22	凡是
1737	f	an	22	帆	fan22	船帆
1738	f	an	22	范	fan22	姓
1739	f	an	22	範	fan22	规范
1740	f	an	22	犯	fan22	犯法
1741	f	ɐt	022	乏	fɐt2	乏力
1742	p	ɐn	35	禀	pɐn35	禀报
1743	pʰ	ɐn	35	品	pʰɐn35	品德
1745	l	ɐm	231	林	lɐm231	树林
1746	l	ɐm	231	淋	lɐm231	淋雨
1747	l	ɐm	231	臨	lɐm231	临时
1748	l	ɐp	022	立	lɐp2	立正
1749	l	ɐp	022	笠	lɐp2	斗笠
1750	l	ɐp	055	粒	lɐp5	颗粒
1751	tʃ	ɐm	33	浸	tʃɐm33	浸水
1752	tʃʰ	ɐm	52	侵	tʃʰɐm52	侵略
1753	tʃʰ	ɐm	35	寢	tʃʰɐm35	寝室
1754	tʃ	ɐp	022	集	tʃɐp2	集体
1755	tʃʰ	ɐp	055	輯	tʃʰɐp5	编辑
1756	ʃ	ɐm	52	心	ʃɐm52	心思
1757	tʃ	ɐm	231	尋	tʃɐm231	寻找
1758	tʃ	ɐp	022	習	tʃɐp2	学习
1759	tʃ	ɐp	022	襲	tʃɐp2	袭击
1760	t	ɐm	52	砧	tɐm52	砧板
1761	t	ɐm	231	沉	tɐm231	沉浮
1762	tʃ	ek	022	蟄	tʃek2	惊蛰
1763	tʃ	am	52	簪	tʃam52	发簪
1764	tʃʰ	ɐm	231	岑	tʃʰɐm231	姓
1765	ʃ	ɐm	52	森	ʃɐm52	森林
1766	ʃ	ɐm	52	參	ʃɐm52	人参
1767	ʃ	ɐm	33	滲	ʃɐm33	渗水
1768	k	it	033	澀	kit3	羞涩
1769	tʃ	ɐm	52	針	tʃɐm52	针对
1770	tʃ	ɐm	52	斟	tʃɐm52	斟酒
1771	tʃ	ɐm	35	枕	tʃɐm35	枕头（名）
1772	tʃ	ɐm	35	枕	tʃɐm35	枕枕头（动）
1773	tʃ	ɐp	055	執	tʃɐp5	执行
1774	tʃ	ɐp	055	汁	tʃɐp5	果汁
1775	ʃ	ɐm	52	深	ʃɐm52	深入
1776	ʃ	ɐm	35	沈	ʃɐm35	沈阳
1777	ʃ	ɐm	35	嬸	ʃɐm35	叔之妻
1778	ʃ	ɐm	35	審	ʃɐm35	审问
1779	ʃ	ɐp	055	濕	ʃɐp5	湿润
1780	ʃ	ɐm	22	甚	ʃɐm22	甚至
1781	ʃ	ɐp	022	十	ʃɐp2	第十
1782	ʃ	ɐp	022	拾	ʃɐp2	拾金不昧
1783		iɐm	231	壬	iɐm231	天干第九
1784		iɐm	231	任	iɐm231	姓
1785		iɐm	231	任	iɐm231	责任
1786		iɐm	231	紝	iɐm231	缝纴
1787		iɐp	022	入	iɐp2	进入
1788	k	ɐm	52	今	kɐm52	今天
1789	k	ɐm	52	金	kɐm52	金银
1790	k	ɐm	33	禁	kɐm33	禁不住
1791	kʰ	ɐm	52	襟	kʰɐm52	连襟
1792	k	ɐm	35	錦	kɐm35	锦绣
1793	k	ɐm	33	禁	kɐm33	禁止
1794	k	ɐp	055	急	kɐp5	急忙
1795	kʰ	ɐp	055	級	kʰɐp5	年级
1796	kʰ	ɐp	055	給	kʰɐp5	供给，给予
1797	kʰ	ɐm	52	欽	kʰɐm52	钦差
1798	k	ɐm	22	撳	kɐm22	手用力捏住，往下按
1799		iɐp	055	泣	iɐp5	哭泣
1800	k	ɐm	231	琴	kɐm231	弹琴
1801	k	ɐm	231	禽	kɐm231	家禽
1802	k	ɐm	231	擒	kɐm231	擒拿
1803	kʰ	ɐm	13	妗	kʰɐm13	*借調，舅母
1804	k	ɐp	022	及	kɐp2	及时
1805		iɐm	231	吟	iɐm231	吟诗
1806	kʰ	ɐp	055	吸	kʰɐp5	呼吸
1807		iɐm	52	音	iɐm52	音乐
1808		iɐm	52	陰	iɐm52	阴天
1809		iɐm	35	飲	iɐm35	米汤（名）
1810		iɐm	35	飲	iɐm35	饮酒（动）
1811		iɐm	52	蔭	iɐm52	屋子很荫
1812		iɐp	055	揖	iɐp5	作揖
1813		iɐm	231	淫	iɐm231	淫荡
1814	t	an	52	單	tan52	单独
1815	t	an	52	丹	tan52	人丹
1816	t	am	35	疸	tam35	黄疸
