id	ini	fn	pt	单字	IPA	注释
1123	v	ɐi	22	胃	vɐi22	肠胃，胃病
1124	v	ɐi	22	謂	vɐi22	所谓
1125	v	ɐi	33	猬	vɐi33	刺猬
1126	v	ui	22	彙	vui22	汇总，汇报，词汇
1128	p	ou	214	保	pou214	保护，担保
1129	p	ou	214	寶	pou214	宝贝，珍宝
1130	p	ou	214	堡	pou214	碉堡，堡垒，地名有无特殊说法
1131	p	ou	33	報	pou33	报告，日报
1132	pʰ	ou	21	袍	pʰou21	长袍，袍子
1133	pʰ	au	13	抱	pʰau13	拥抱，抱孩子
1134	pʰ	ou	33	暴	pʰou33	暴露，残暴
1135	pʰ	ou	22	菢	pʰou22	菢小鸡（孵）
1136	m	au	21	毛	mau21	毛笔，鸭毛
1137	m	ou	22	冒	mou22	冒充
1138	m	au	22	帽	mau22	草帽
1139	t	ou	55	刀	tou55	一把刀
1140	t	ou	214	倒	tou214	打倒，倒掉
1141	t	ou	214	島	tou214	
1143	t	ou	214	搗	tou214	捣乱
1144	t	ou	214	倒	tou214	倒着走，倒车
1145	t	au	33	到	tau33	到那里去
1146	tʰ	au	55	滔	tʰau55	滔滔不绝，滔天
1147	tʰ	ou	214	討	tʰou214	讨饭，讨老婆，讨名字
1148	tʰ	ou	33	套	tʰou33	配套，套子
1149	tʰ	ou	21	桃	tʰou21	一种水果
1150	tʰ	ou	21	逃	tʰou21	逃难，逃命
1151	tʰ	ou	21	淘	tʰou21	淘米，淘气
1152	tʰ	ou	21	陶	tʰou21	陶瓷，姓
1153	tʰ	ou	21	萄	tʰou21	葡萄
1154	tʰ	ou	21	濤	tʰou21	波涛
1155	t	ou	22	稻	tou22	水稻
1156	t	ou	22	道	tou22	道理，大道
1157	t	ou	22	導	tou22	领导，导演
1158	n	ou	33	腦	nou33	大脑，电脑
1159	n	ou	33	惱	nou33	恼火，懊恼
1160	l	ou	21	勞	lou21	劳动
1161	l	au	21	撈	lau21	海底捞月
1162	l	au	21	牢	lau21	坐牢，牢房
1163	l	au	33	老	lau33	年龄大，菜很老，老爷，老实
1164	l	au	21	澇	lau21	洪涝
1165	ts	au	55	糟	tsau55	糟糕，酒糟
1166	ts	au	55	遭	tsau55	遭殃
1167	ts	au	214	早	tsau214	早上
1168	ts	au	214	棗	tsau214	红枣
1170	tsʰ	au	33	澡	tsʰau33	洗澡，澡盆
1171	ts	au	33	竈	tsau33	大灶，灶神
1172	tsʰ	ou	33	躁	tsʰou33	脾气躁，暴躁
1173	tsʰ	au	53	操	tsʰau53	做操，曹操
1174	tsʰ	ou	214	草	tsʰou214	
1175	tsʰ	ou	33	糙	tsʰou33	粗糙
1176	ts	au	21	曹	tsau21	姓，阴曹
1177	ts	au	21	槽	tsau21	一条槽，猪槽
1178	ts	au	22	造	tsau22	制造，创造
1179	k	an	214	皂	kan214	肥皂，皂角
1181	s	ou	55	臊	sou55	羊臊气
1182	s	ou	214	嫂	sou214	大嫂，嫂嫂
1183	s	ou	33	掃	sou33	扫地，打扫
1184	tsʰ	ou	33	燥	tsʰou33	干燥，口干舌燥
1185	s	ou	33	掃	sou33	扫帚
1186	k	au	55	高	kau55	高低，跳高
1187	k	ou	55	膏	kou55	牙膏，膏药
1188	k	ou	55	篙	kou55	竹篙
1189	k	au	55	糕	kau55	米糕，蛋糕
1190	k	au	55	羔	kau55	羊羔
1191	k	au	214	稿	kau214	草稿，稿子，稻草
1192	k	ou	33	告	kou33	告状，报告
1193	kʰ	au	214	考	kʰau214	考试，大考
1194	h	au	53	烤	hau53	烧烤
1195	kʰ	au	33	靠	kʰau33	可靠
1196	kʰ	au	33	銬	kʰau33	手铐
1197	ŋ	ai	21	熬	ŋai21	难熬，熬药，忍住
1198	ŋ	au	22	傲	ŋau22	骄傲，傲气
1199	h	au	55	蒿	hau55	蓬蒿，蒿菜
1201	h	au	214	好	hau214	好坏
1203	h	au	22	耗	hau22	消耗
1204	h	au	21	毫	hau21	毫厘
1205	h	ou	21	豪	hou21	豪华，土豪
1207	h	ou	22	號	hou22	号叫，号啕大哭
1208	h	ou	22	浩	hou22	浩浩荡荡，人名用字
1209	h	ou	22	號	hou22	口号，号码
1212		ou	33	奥	ʔou33	奥妙
1213		au	33	澳	ʔau33	澳门
1215	p	au	53	包	pau53	钱包，包裹
1216	p	au	55	胞	pau55	同胞，胞衣
1217	p	au	214	飽	pau214	吃饱
1218	pʰ	au	33	豹	pʰau33	一种动物
1219	p	au	33	爆	pau33	爆炸，爆芽
1220	pʰ	au	33	泡	pʰau33	水泡，泡泡
1221	pʰ	au	55	抛	pʰau55	抛弃
1222	pʰ	au	55	泡	pʰau55	泡茶
1223	pʰ	au	33	炮	pʰau33	枪炮
1224	pʰ	au	214	跑	pʰau214	跑步
1225	pʰ	au	21	刨	pʰau21	挖掘，刨地
1226	p	au	55	鮑	pau55	姓，鲍鱼
1227	pʰ	au	21	鉋	pʰau21	刨子，瓜刨
1229	m	au	21	茅	mau21	茅草
1231	m	au	33	卯	mau33	子丑寅卯
1232	m	au	22	貌	mau22	相貌，礼貌
1233	n	au	22	閙	nau22	热闹，闹事
1234	ts	au	33	罩	tsau33	灯罩，床罩
1236	ts	a	55	抓	tsa55	抓革命，抓牌
1237	ts	au	214	爪	tsau214	脚爪
1238	ts	au	214	找	tsau214	找东西，找钱（退回多余的钱）
1240	tsʰ	au	55	抄	tsʰau55	抄书，抄袭
1241	tsʰ	au	55	鈔	tsʰau55	钞票
1242	tsʰ	au	214	炒	tsʰau214	小炒，炒股
1243	tsʰ	ou	21	吵	tsʰou21	吵架
1244	tsʰ	au	21	巢	tsʰau21	雀巢，黄巢
1247	s	au	33	潲	sau33	猪食
1248	s	au	33	哨	sau33	口哨，放哨
1249	k	au	55	交	kau55	交通，交白卷
1250	k	au	55	膠	kau55	胶水，橡胶
1251	k	au	55	郊	kau55	郊区
1252	k	au	33	教	kau33	教书
1254	k	au	214	絞	kau214	绞毛巾
1255	k	au	214	狡	kau214	狡猾
1256	k	au	33	鉸	kau33	铰剪
1257	k	au	214	搞	kau214	玩，搞革命
1258	k	au	214	攪	kau214	打搅，搅拌
1259	k	au	33	教	kau33	教育，教师
1260	k	au	33	較	kau33	较劲，比较
1261	h	au	55	酵	hau55	发酵，酵母
1262	h	au	22	校	hau22	校对，校手表
1263	k	au	33	覺	kau33	睏（一）觉
1264	k	au	33	窖	kau33	地窖，番薯窖
1265	h	au	55	敲	hau55	敲门，敲锣
1267	h	au	214	巧	hau214	碰巧
1268	ŋ	au	33	咬	ŋau33	狗咬吕洞宾
1269	h	au	55	哮	hau55	哮喘
1270	h	au	33	孝	hau33	带孝，孝顺
1271	ŋ	au	21	淆	ŋau21	混淆
1273	h	au	22	校	hau22	学校，校长
1274	h	au	22	校	hau22	上校
1275	h	au	22	效	hau22	效果，成效
1276		au	33	坳	ʔau33	山坳
1277	p	iu	53	臕	piu53	肥膘
1278	p	iu	53	標	piu53	标志
1279	p	iu	214	表	piu214	表面，表扬
1280	p	iu	53	錶	piu53	手表
1281	pʰ	iu	53	飄	pʰiu53	飘扬
1282	pʰ	iu	33	漂	pʰiu33	漂白
1283	pʰ	iu	33	票	pʰiu33	饭票，车票
1284	pʰ	iu	33	漂	pʰiu33	漂亮
1285	pʰ	iu	21	嫖	pʰiu21	嫖妓女
1287	m	au	55	貓	mau55	花猫
1288	m	iu	21	苗	miu21	秧苗，火苗，苗族
1289	m	iu	21	描	miu21	描写，描红
1290	m	iu	33	秒	miu33	一分一秒
1291	m	iu	33	渺	miu33	渺茫，渺小
1292	m	au	22	藐	mau22	藐视
1293	m	iu	22	廟	miu22	庙会
1294	m	iu	13	妙	miu13	妙计，巧妙
1295	l	iu	21	燎	liu21	燎原
1297	l	iu	21	療	liu21	治疗，疗养
1298	ts	iu	55	焦	tsiu55	焦作，姓，烧焦了
1299	ts	iu	55	蕉	tsiu55	香蕉
1300	ts	iu	55	椒	tsiu55	辣椒，花椒，胡椒
1301	ts	iu	214	剿	tsiu214	围剿
1303	tsʰ	iu	53	鍬	tsʰiu53	铁锹，锹煤
1306	tsʰ	iu	21	樵	tsʰiu21	渔樵耕读，柴草
1307	tsʰ	iu	21	瞧	tsʰiu21	看
1308	s	iu	53	消	siu53	消化，抵消
1309	s	iu	53	宵	siu53	良宵
1310	s	iu	53	霄	siu53	云霄
1311	s	iu	53	硝	siu53	硝烟，硝酸
1312	s	iu	53	銷	siu53	供销社
1313	s	iu	214	小	siu214	大小（物体大小，年龄大小，排行大小）
1314	s	iu	33	笑	siu33	动作，笑话
1315	s	iu	53	肖	siu53	姓，生肖
1316	ts	iu	53	朝	tsiu53	早上，明朝，三朝
1317	tsʰ	iu	53	超	tsʰiu53	超过
1318	tsʰ	iu	21	潮	tsʰiu21	潮水，涨潮
1319	tsʰ	iu	21	朝	tsʰiu21	动词，朝代
1320	ts	iu	22	趙	tsiu22	姓，赵匡胤
1321	ts	iu	22	兆	tsiu22	人名用字
1322	ts	iu	22	召	tsiu22	号召，召集
1323	tsʰ	iu	53	昭	tsʰiu53	王昭君
1324	ts	iu	53	招	tsiu53	招手
1325	ts	iu	214	沼	tsiu214	沼气，沼泽
1326	ts	iu	33	照	tsiu33	用手电照
1327	s	iu	55	燒	siu55	发烧，烧水
1328	s	iu	214	少	siu214	多少
1329	s	iu	33	少	siu33	少爷，少年
1330	tsʰ	iu	21	韶	tsʰiu21	韶山，韶关
1331	s	iu	22	紹	siu22	绍兴，介绍
1332	s	iu	22	邵	siu22	姓
1334	j	iu	214	擾	jiu214	打扰，扰乱
1335	j	iu	214	繞	jiu214	围绕
1336	j	ɛŋ	53	繞	jɛŋ53	绕线
1337	k	iu	53	驕	kiu53	骄傲
1338	k	iu	53	嬌	kiu53	撒娇，娇滴滴
1339	k	iu	214	矯	kiu214	矫枉过正
1340	kʰ	iu	21	蕎	kʰiu21	荞麦
1341	kʰ	iu	21	僑	kʰiu21	华侨
1342	kʰ	iu	21	橋	kʰiu21	一座桥
1343	kʰ	iu	21	喬	kʰiu21	姓
1344	h	iu	33	翹	hiu33	翘尾巴
1346	h	iu	53	囂	hiu53	嚣张
1347	j	iu	214	妖	jiu214	妖怪
1348	j	iu	55	邀	jiu55	邀请
1349	j	iu	53	腰	jiu53	身体部位
1351	j	iu	33	要	jiu33	重要
1352	j	iu	21	摇	jiu21	摇来摇去，摇摆，摇篮
1353	j	iu	21	謡	jiu21	民谣，童谣
1354	j	iu	21	姚	jiu21	姓，姚文元
1355	j	iu	21	窑	jiu21	官窑，烧窑
1356	p	ɐt	55	□	pɐt5	舀水
1357	j	iu	214	耀	jiu214	耀眼，照耀
1358	j	iu	214	鹞	jiu214	鹞鹰，纸鹞
1359	t	iu	53	刁	tiu53	刁钻，嘴刁
1360	t	iu	53	雕	tiu53	根雕，雕刻
1361	p	iu	53	貂	piu53	水貂，一种动物，皮毛名贵，貂皮
1362	n	eu	33	鳥	neu33	有无避讳
1363	t	eu	33	釣	teu33	上钓，钓鱼
1364	tʰ	eu	53	挑	tʰeu53	挑刺，挑选，挑担
1365	tʰ	eu	33	跳	tʰeu33	跳高，跳起
1367	tʰ	eu	21	條	tʰeu21	条件，字条
1368	tʰ	eu	21	調	tʰeu21	调和，调整
1369	tʰ	eu	21	調	tʰeu21	调动，调查
1370	t	eu	22	調	teu22	音调
1371	l	eu	22	尿	leu22	小便，尿素
1372	l	eu	21	遼	leu21	辽宁
1373	l	eu	21	聊	leu21	聊天，无聊
1374	l	eu	214	撩	leu214	撩起来
1375	l	eu	33	了	leu33	了结
1376	l	iu	33	瞭	liu33	明了，了解
1377	l	iu	21	僚	liu21	官僚
1378	l	iu	22	料	liu22	肥料，材料
1379	s	iu	53	蕭	siu53	姓
1380	s	iu	53	簫	siu53	乐器，吹箫
1382	k	iu	214	繳	kiu214	缴枪，上缴
1383	h	iu	53	僥	hiu53	侥幸
1384	k	iu	33	叫	kiu33	小孩哭，大喊大叫
1387	h	iu	214	曉	hiu214	天光晓（启明星），黄昏晓（长庚星），晓得
1388	m	iu	33	杳	miu33	杳无音信
1389	f	ɐu	214	剖	fɐu214	解剖
1390	m	ou	13	某	mou13	某人
1391	m	ou	33	畝	mou33	一亩田
1392	m	ou	33	牡	mou33	牡丹
1393	m	ou	33	母	mou33	亲家母
1394	m	ou	33	拇	mou33	拇指
1395	m	ou	22	戊	mou22	戊戌变法
1396	m	ou	22	茂	mou22	茂盛
1397	m	ou	22	貿	mou22	贸易，外贸
1398	t	ɐu	55	兜	tɐu55	兜风
1399	t	ɐu	214	斗	tɐu214	十升为斗
1400	t	ɐu	214	抖	tɐu214	发抖
1401	t	ɐu	214	陡	tɐu214	山很陡
1402	t	ɐu	33	鬥	tɐu33	斗争，批斗
1403	tʰ	ɐu	55	偷	tʰɐu55	偷东西
1404	tʰ	ou	214	㪗	tʰou214	展开，㪗气，把纸团㪗开
1405	tʰ	ou	33	透	tʰou33	透明，看透
1406	tʰ	ɐu	21	頭	tʰɐu21	脑袋，开头，头发，纸头
1407	tʰ	ou	21	投	tʰou21	投降
1408	t	ɐu	22	豆	tɐu22	黄豆，豆芽
1409	t	ɐu	22	痘	tɐu22	出痘，水痘
1410	t	ɐu	22	逗	tɐu22	逗号，引逗
1411	l	ɐu	214	樓	lɐu214	上楼，楼房
1412	l	ɐu	214	摟	lɐu214	搂取（挖）
1413	l	ɐu	33	簍	lɐu33	竹篓，鱼篓
1414	l	ɐu	214	摟	lɐu214	搂抱
1415	l	ɐu	33	漏	lɐu33	漏雨
1416	l	ɐu	33	陋	lɐu33	简陋
1417	ts	ɐu	214	走	tsɐu214	走路，行走
1418	ts	ɐu	33	奏	tsɐu33	节奏
1419	tsʰ	ɐu	33	凑	tsʰɐu33	凑数
1420	s	ɐu	214	叟	sɐu214	童叟无欺
1421	s	ou	214	嗽	sou214	咳嗽
1422	ŋ	ɐu	55	勾	ŋɐu55	勾引，勾芡，勾心斗角
1423	ŋ	ɐu	55	鈎	ŋɐu55	鱼钩，打钩
1424	kʰ	ɐu	55	溝	kʰɐu55	阴沟，畎沟，沟通
1425	k	ɐu	214	狗	kɐu214	动物
1426	k	ɐu	214	苟	kɐu214	苟且偷生
1427	k	ɐu	33	够	kɐu33	足够，够了
1428	k	ɐu	33	構	kɐu33	结构，构造
1429	k	ɐu	33	購	kɐu33	购买，采购
1430	ŋ	ɐu	55	勾	ŋɐu55	勾当
1432	h	ɐu	214	口	hɐu214	嘴，门口，口头，开口
1433	kʰ	ɐu	33	叩	kʰɐu33	叩头
1434	kʰ	ɐu	33	扣	kʰɐu33	扣子，纽扣，扣钱
1435	kʰ	ɐu	33	寇	kʰɐu33	姓，倭寇
1436	ŋ	ɐu	33	藕	ŋɐu33	植物
1437	ŋ	ɐu	33	偶	ŋɐu33	配偶
1438	ŋ	ɐu	33	偶	ŋɐu33	偶然
1439	h	ɐu	21	侯	hɐu21	诸侯，姓
1440	h	ɐu	21	喉	hɐu21	喉咙
1441	h	ɐu	21	猴	hɐu21	动物，属相
1442	h	ɐu	22	后	hɐu22	皇后
1443	h	ɐu	33	厚	hɐu33	厚薄，忠厚
1444	h	ɐu	22	後	hɐu22	前后，后来
1445	h	ɐu	22	候	hɐu22	等候，候车
1446		ɐu	55	歐	ʔɐu55	姓，欧洲
1447		ɐu	55	甌	ʔɐu55	瓯江
1448		ɐu	214	嘔	ʔɐu214	呕吐
1449		ɐu	55	毆	ʔɐu55	殴打
1450		ɐu	33	漚	ʔɐu33	久浸水中
1451		ɐu	33	慪	ʔɐu33	怄气
1452	f	ou	214	否	fou214	否定
1453	f	u	33	富	fu33	有钱，富贵
1454	f	u	33	副	fu33	正副
1455	f	ɐu	21	浮	fɐu21	浮动，轻浮
1456	f	u	22	負	fu22	负担，负责
1457	f	u	33	婦	fu33	妇女、媳妇
1458	f	ok	55	復	fok5	复兴，唧唧复唧唧
1459	m	ou	21	謀	mou21	阴谋，谋财
1460	m	ou	21	矛	mou21	矛盾，长矛
1461	n	ɐu	214	紐	nɐu214	纽扣，纽带
1462	n	ɐu	214	扭	nɐu214	扭动，用两个手指掐
1463	l	ɐu	21	流	lɐu21	水流，流动
1464	l	ɐu	21	留	lɐu21	留下，停留
1465	l	ɐu	21	劉	lɐu21	姓，刘备
1466	l	ɐu	214	榴	lɐu214	石榴
1467	l	ɐu	21	琉	lɐu21	琉璃
1468	l	ɐu	21	硫	lɐu21	硫磺
1469	l	ou	33	柳	lou33	柳树，姓
1470	l	ɐu	21	溜	lɐu21	溜走，滑
1471	l	ɐu	21	餾	lɐu21	蒸馏水
1472	l	iu	22	廖	liu22	姓
1473	tsʰ	ɐu	55	揪	tsʰɐu55	揪头发
1474	ts	ɐu	214	酒	tsɐu214	喝酒，酒精
1475	tsʰ	ɐu	55	秋	tsʰɐu55	秋天，春秋
1476	tsʰ	ɐu	55	秋	tsʰɐu55	秋千
1477	tsʰ	ɐu	55	鰍	tsʰɐu55	泥鳅
1478	ts	ɐu	22	就	tsɐu22	成就，就去
1479	s	ɐu	55	修	sɐu55	修理，装修
1480	s	ɐu	55	羞	sɐu55	害羞，羞愧
1481	s	ɐu	33	秀	sɐu33	清秀，秀才
1482	s	ɐu	33	繡	sɐu33	绣花，刺绣
1483	s	ɐu	33	銹	sɐu33	生锈
1484	s	ok	55	宿	sok5	星宿
1485	tsʰ	ɐu	21	囚	tsʰɐu21	囚笼，囚犯
1486	ts	ɐu	22	袖	tsɐu22	袖子，领袖
1487	ts	ɐu	22	肘	tsɐu22	手肘，肘子（蹄膀）
1488	ts	ɐu	33	晝	tsɐu33	白天，昼夜中午，日昼
1489	tsʰ	ɐu	55	抽	tsʰɐu55	抽出，抽屉
1490	tsʰ	ɐu	214	丑	tsʰɐu214	地支名
1491	tsʰ	ɐu	21	綢	tsʰɐu21	绸缎，丝绸
1492	tsʰ	ɐu	21	稠	tsʰɐu21	稠密
1493	tsʰ	ɐu	21	籌	tsʰɐu21	筹码，筹备
1494	ts	ɐu	22	宙	tsɐu22	宇宙
1496	ts	ɐu	33	皺	tsɐu33	老人皮肤皱，皱纹
1497	s	ɐu	21	愁	sɐu21	发愁，愁眉苦脸
1498	ts	au	22	驟	tsau22	步骤，暴风骤雨
1499	s	ɐu	214	搜	sɐu214	搜查，搜身
1500	s	ɐu	214	餿	sɐu214	饭馊了
1501	s	ɐu	214	蒐	sɐu214	搜集
1502	s	ɐu	33	瘦	sɐu33	人瘦了
1503	s	ɐu	33	漱	sɐu33	漱口
1504	ts	ɐu	55	周	tsɐu55	姓
1505	ts	ɐu	55	舟	tsɐu55	舟山
1506	ts	ɐu	55	州	tsɐu55	杭州
1507	ts	ɐu	55	洲	tsɐu55	亚洲
1509	ts	ɐu	33	咒	tsɐu33	咒人
1510	tsʰ	ɐu	214	醜	tsʰɐu214	难看，丑恶
1511	tsʰ	ɐu	33	臭	tsʰɐu33	香臭
1512	s	ɐu	55	收	sɐu55	秋收，收集
1513	s	ɐu	214	手	sɐu214	身体部位，手艺，手段
1514	s	ɐu	214	首	sɐu214	首都
1515	s	ɐu	214	守	sɐu214	看守（养牛，看东西），保守，守卫
1516	s	ɐu	33	獸	sɐu33	野兽，兽性
1517	tsʰ	ɐu	21	酬	tsʰɐu21	报酬，酬谢
1518	s	ɐu	21	仇	sɐu21	报仇
1519	s	ɐu	22	受	sɐu22	接受，受苦，受记（把仇恨等记在心里）
1520	s	ɐu	22	壽	sɐu22	做寿，寿星
1521	s	ɐu	22	授	sɐu22	教授
1522	tsʰ	ɐu	21	售	tsʰɐu21	出售，售货
1523	j	ɐu	21	柔	jɐu21	温柔，柔软
1524	j	ɐu	21	揉	jɐu21	揉痛的地方，揉眼睛。揉面团
1525	k	ɐu	55	鳩	kɐu55	斑鸠
1526	tsʰ	ɐu	214	鬮	tsʰɐu214	抓阄
1527	t	ɐu	214	糾	tɐu214	纠缠
1528	k	ɐu	214	九	kɐu214	数字
1529	k	ɐu	214	久	kɐu214	长久，久仰
1530	k	ɐu	214	韭	kɐu214	韭菜
1531	k	ɐu	33	灸	kɐu33	针灸
1532	k	ɐu	33	救	kɐu33	救命，求救
1533	k	ɐu	33	究	kɐu33	研究，究竟
1534	j	ɐu	55	丘	jɐu55	一丘田，姓
1535	kʰ	ɐu	21	求	kʰɐu21	要求，求雨
1536	kʰ	ɐu	21	球	kʰɐu21	汽球，地球
1537	s	ɐu	21	仇	sɐu21	姓
1538	k	au	33	臼	kau33	石臼，脱臼
1539	kʰ	ɐu	33	舅	kʰɐu33	舅舅，舅妈
1540	k	ɐu	22	舊	kɐu22	新旧，旧货
1542	ŋ	ɐu	21	牛	ŋɐu21	吹牛，一头牛
1543	j	ɐu	55	休	jɐu55	休息，退休
1545	tsʰ	ɐu	33	嗅	tsʰɐu33	嗅觉，闻
1546	j	ɐu	55	優	jɐu55	优秀
1547	j	ɐu	55	憂	jɐu55	担忧，忧伤
1548	j	ɐu	21	尤	jɐu21	尤其
1549	j	ɐu	21	郵	jɐu21	邮票，邮电
1550	j	ɐu	33	有	jɐu33	有无，拥有
1551	j	ɐu	33	友	jɐu33	朋友，友谊
1552	j	ɐu	22	又	jɐu22	又来了，又红又专
1553	j	ɐu	22	右	jɐu22	右面，左右
1554	j	ɐu	22	祐	jɐu22	保佑
1555	j	ɐu	21	由	jɐu21	理由，由来
1556	j	ɐu	21	油	jɐu21	菜油，油滑
1557	j	ɐu	21	游	jɐu21	游泳，旅游
1558	j	ɐu	21	猶	jɐu21	犹豫
1559	j	ɐu	21	悠	jɐu21	悠闲
1560	j	ɐu	33	酉	jɐu33	地支第十
1561	j	ɐu	33	誘	jɐu33	引诱，诱惑
1562	j	ɐu	214	柚	jɐu214	一种水果
1563	j	ɐu	214	釉	jɐu214	釉彩，上釉
1564	p	iu	55	彪	piu55	林彪
1565	m	au	22	謬	mau22	谬论
1566	t	iu	55	丢	tiu55	扔，丢失
1567	t	ɐu	214	糾	tɐu214	纠正
1568	j	ɐu	55	幽	jɐu55	幽默
1569	j	ɐu	33	幼	jɐu33	幼稚，幼小
1570	t	am	55	耽	tam55	耽误，耽搁
1571	t	ap	33	搭	tap3	衣服搭在肩上，搭讪
1572	t	ap	33	答	tap3	回答
1573	tʰ	am	55	貪	tʰam55	贪心
1574	tʰ	am	33	探	tʰam33	探路，试探
1575	t	ap	22	踏	tap2	脚踏，践踏
1576	ts	ap	22	搨	tsap2	搨本
1577	tʰ	am	21	潭	tʰam21	溪中深处，湘潭，鹰潭
1578	tʰ	am	21	谭	tʰam21	姓，谭震林
1579	tʰ	an	21	壜	tʰan21	酒坛
1580	t	ap	22	沓	tap2	一沓纸
1581	n	an	21	南	nan21	南方，东南
1582	n	an	21	男	nan21	男人
1583	n	ap	22	納	nap2	出纳
1584	l	ai	55	拉	lai55	推拉，拖拉，拉萨
1585	ts	am	33	簪	tsam33	发簪
1586	tsʰ	am	55	參	tsʰam55	参加，参军
1587	tsʰ	am	214	慘	tsʰam214	悲惨
1588	tsʰ	am	214	蠶	tsʰam214	动物
1589	tsʰ	ap	22	雜	tsʰap2	复杂，杂货
1590	k	am	214	感	kam214	感谢，感动
1591	k	ap	55	蛤	kap5	蛤蜊，花蛤
1592	h	ap	22	合	hap2	十合一升
1593	k	ap	55	鴿	kap5	鸽子
1594	h	am	55	堪	ham55	难堪，不堪
1596	h	am	55	坎	ham55	坎坷
1597	h	ɐm	214	砍	hɐm214	砍柴
1598	h	am	55	勘	ham55	勘探，勘误
1599	h	ot	33	喝	hot3	喝酒
1600	h	ɐm	21	含	hɐm21	包含，含在嘴里
1601	h	am	21	函	ham21	信函，函授
1602	h	am	22	撼	ham22	震撼
1604	h	ap	22	合	hap2	合作
1605	h	ap	22	盒	hap2	盒子
1606		ɐm	55	庵	ʔɐm55	尼姑庵
1607		ɐm	214	揞	ʔɐm214	手覆、揞住
1608		ɐm	33	暗	ʔɐm33	不亮，黑暗
1609	t	am	55	擔	tam55	挑，拿，担任
1610	t	am	214	膽	tam214	胆小，苦胆
1611	t	am	55	擔	tam55	挑担，担子
1612	tʰ	ap	33	坍	tʰap3	坍下来，坍塌
1613	tʰ	an	214	毯	tʰan214	毯子，毛毯
1614	tʰ	ap	33	塔	tʰap3	一座塔
1615	tʰ	at	33	遢	tʰat3	邋遢
1617	tʰ	ap	33	塌	tʰap3	倒塌
1618	tʰ	am	21	談	tʰam21	谈话，会谈
1619	tʰ	am	21	痰	tʰam21	吐痰
1620	tʰ	am	33	淡	tʰam33	咸淡，浓淡
1621	l	am	21	藍	lam21	蓝色，深蓝
1622	l	am	214	籃	lam214	菜篮，篮子
1623	l	am	33	覽	lam33	阅览，展览
1624	l	am	33	攬	lam33	总揽，包揽
1625	l	am	214	欖	lam214	橄榄
1626	l	am	33	濫	lam33	泛滥
1627	l	am	33	纜	lam33	粗索，缆绳
1628	l	ap	22	臘	lap2	腊肉，腊月
1629	l	ap	22	蠟	lap2	蜡烛
1630	tsʰ	am	21	慚	tsʰam21	惭愧
1631	ts	am	22	暫	tsam22	暂时，短暂
1632	s	am	55	三	sam55	数字
1633	k	am	55	甘	kam55	甘蔗，甘心
1634	k	am	55	柑	kam55	芦柑，柑桔
1635	k	am	214	敢	kam214	敢不敢，勇敢
1636	k	am	214	橄	kam214	橄榄
1637	h	am	33	喊	ham33	叫喊
1638	k	am	55	酣	kam55	酣睡
1639	ts	am	22	站	tsam22	站立
1641	ts	an	22	賺	tsan22	赚钱
1642	ts	am	22	站	tsam22	车站
1643	ts	am	214	斬	tsam214	
1644	ts	an	33	蘸	tsan33	蘸酱油
1645	ts	am	214	眨	tsam214	眨眼
1646	tsʰ	ap	33	插	tsʰap3	插在腰里，插秧
1647	ts	an	21	讒	tsan21	谗言
1648	ts	ap	22	閘	tsap2	闸门
1649	ts	ap	22	煠	tsap2	把食物放入汤或煮沸的油里弄熟
1650	tsʰ	am	33	杉	tsʰam33	杉树，杉木
1651	k	am	33	尷	kam33	尴尬
1652	k	am	214	减	kam214	减掉点饭，加减
1654	k	ap	22	夾	kap2	夹子，夹东西
1655	k	ap	33	裌	kap3	裌衣
1656	l	ip	22	掐	lip2	掐虱子，掐脖子，用手指掐
1657	h	ɐp	55	恰	hɐp5	恰当
1658	h	am	33	喊	ham33	叫喊，呻吟
1659	h	am	21	鹹	ham21	咸淡
1660	h	am	21	咸	ham21	咸丰
1661	h	am	22	陷	ham22	陷害，陷进去，陷井
1662	h	am	214	餡	ham214	馅心，饺子馅
1663	h	ap	22	狹	hap2	窄，狭窄
1664	h	ap	22	峽	hap2	峡口，三峡
1665	h	ɐp	55	洽	hɐp5	洽谈，融洽
1666	s	am	55	衫	sam55	衬衫，布衫
1667	k	am	55	監	kam55	监视，牢监
1668	k	am	33	鑑	kam33	鉴定
1669	k	am	33	監	kam33	国子监
1670	k	ap	33	甲	kap3	天干第一
1671	k	ap	33	胛	kap3	肩胛
1672	h	am	55	嵌	ham55	镶嵌
1673	ŋ	am	21	巖	ŋam21	石头，岩石
1674	h	eŋ	21	銜	heŋ21	叼在嘴里，头衔，军衔
1675	l	am	22	艦	lam22	军舰
1676	h	ap	22	匣	hap2	匣子，箱匣
1677		ap	33	鴨	ʔap3	动物
1679		at	33	壓	ʔat3	压力，镇压
1680	p	en	214	貶	pen214	贬值，褒贬
1681	ts	im	55	黏	tsim55	黏米，黏起来
1682	l	ip	22	聶	lip2	姓
1684	l	in	21	廉	lin21	廉洁，清廉
1685	l	in	214	鐮	lin214	镰刀
1686	l	in	21	簾	lin21	窗帘，帘子
1687	l	im	33	斂	lim33	收敛
1688	l	im	33	殮	lim33	殡殓
1689	l	ip	22	獵	lip2	打猎
1690	ts	im	55	尖	tsim55	尖刀，眼睛尖，铅笔尖儿
1691	tsʰ	im	55	殲	tsʰim55	～灭
1692	ts	ip	33	接	tsip3	接人，接起来
